ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review,Kenyamanan,Kebersihan,Pelayanan,Harga,Lokasi,Fasilitas,Makanan,Alasan_Kenyamanan,Alasan_Kebersihan,Alasan_Pelayanan,Alasan_Harga,Alasan_Lokasi,Alasan_Fasilitas,Alasan_Makanan
11811,Traveloka,Hotel Santika Depok,12/17/2014,"pelayanan yang diberikan sangat memuaskan, lingkungan sekitar hotel juga sangat nyaman. akses untuk berkendara juga sangat mudah untuk kemana2.",positif,,positif,,positif,,,lingkungan sekitar hotel juga sangat nyaman,,pelayanan yang diberikan sangat memuaskan,,akses untuk berkendara juga sangat mudah untuk kemana2,,
11812,Traveloka,Hotel Santika Depok,12/17/2014,semoga dapat lebih ditingkatkan pelayanannya. sukses selalu,,,negatif,,,,,,,semoga dapat lebih ditingkatkan pelayanannya,,,,
11813,Traveloka,Hotel Santika Depok,12/10/2014,"bersih, namun kamar superior terlalu sempit. pelayanan sarapan memuaskan dan makanan enak",negatif,positif,positif,,,,positif,kamar superior terlalu sempit,bersih,pelayanan sarapan memuaskan,,,,makanan enak
11814,Traveloka,Hotel Santika Depok,12/10/2014,"sangat baik, tapi saya datang jam 11 siang, ternyata check-in jam 14. 00, sudah capai di perjalanan harus tunggu di luar sampai jam 14. 00. kalau bisa terus masuk saja tidak usah tunggu sampai jam 2.",,,negatif,,,,,,,saya datang jam 11 siang ternyata check-in jam 14.00 sudah capai di perjalanan harus tunggu di luar sampai jam 14.00,,,,
11815,Traveloka,Hotel Santika Depok,12/3/2014,"sarapannya komplit, saran untuk lantai toilet dibersihkan tiap hari sehingga tidak meninggalkan kerak/noda. kunci kamar sebaiknya diberi 2pcs sehingga tamu tidak harus naik turun lift untuk jemput.",,negatif,negatif,,,,positif,,lantai toilet dibersihkan tiap hari sehingga tidak meninggalkan kerak/noda,kunci kamar sebaiknya diberi 2pcs sehingga tamu tidak harus naik turun lift untuk jemput,,,,sarapannya komplit
11816,Traveloka,Hotel Santika Depok,12/3/2014,"kelengkapan ruangan, 'lampu baca' sangat dibutuhkan bagi kami yang berkunjung ke santika dalam rangka pekerjaan.",,,,,,negatif,,,,,,,lampu baca sangat dibutuhkan bagi kami yang berkunjung ke santika dalam rangka pekerjaan,
11817,Traveloka,Hotel Santika Depok,11/26/2014,"pelayanan santika sangat lambat, untuk check-in memerlukan waktu yang lama",,,negatif,,,,,,,pelayanan santika sangat lambat untuk check-in memerlukan waktu yang lama,,,,
11818,Traveloka,Hotel Santika Depok,11/26/2014,saya merasa cukup puas dengan pelayanan dll ya kalau bisa saya dapat potongan harga supaya saya bisa menginap lagi di hotel santika depok,,,positif,,,,,,,saya merasa cukup puas dengan pelayanan,,,,
11819,Traveloka,Hotel Santika Depok,11/26/2014,"pelayanan nya ramah, kamarnya bagus dan lengkap fiturnya, dapat buah2an juga, view kolamnya bagus, yang paling aku suka breakfastnya. lengkap, bervariasi dan makanannya super enakk. mohon dipertahankan kualitasnya ya. besok2 pasti saya ke situ lagi: )",positif,,positif,,,,positif,kamarnya bagus dan lengkap fiturnya dapat buah2an juga view kolamnya bagus,,pelayanan nya ramah,,,,breakfastnya lengkap bervariasi dan makanannya super enak
11820,Traveloka,Hotel Santika Depok,11/12/2014,"kamar terlalu terang, warna cat ruangan kurang adem dan exclusive, seperti kamar dirumah catnya",negatif,,,,,,,kamar terlalu terang warna cat ruangan kurang adem dan exclusive seperti kamar dirumah catnya,,,,,,
11821,Traveloka,Hotel Santika Mega City Bekasi,5/13/2026,"overall baik, cuma 1 aja minusnya, saya minta tambahan air mineral, kan katanya free 2 botol lagi per hari dari awal check in sampai besoknya tidak diantar, sudah telepon sampai 3x terus bilang ke staf yang antar room service juga.",,,negatif,,,,,,,saya minta tambahan air mineral kan katanya free 2 botol lagi per hari dari awal check in sampai besoknya tidak diantar sudah telepon sampai 3x,,,,
11822,Traveloka,Hotel Santika Mega City Bekasi,4/15/2026,"staycation with my hubby, keramahan staf saat check-in berkesan karena mereka akhirnya berusaha untuk memenuhi request kamar, ditambah wi-fi, lokasi, menu rasa sarapan cukup baik, bahkan late check out pun dikasih 1 jam pihak hotel santika. berkesan, menyenangkan, god bless for all crew santika mega city hotel yee",,,positif,,positif,,positif,,,keramahan staf saat check-in berkesan karena mereka akhirnya berusaha untuk memenuhi request kamar late check out pun dikasih 1 jam pihak hotel santika,,wi-fi lokasi menu rasa sarapan cukup baik,,menu rasa sarapan cukup baik
11823,Traveloka,Hotel Santika Mega City Bekasi,4/15/2026,sop buntut sama nasi goreng kambing-nya recommended.,,,,,,,positif,,,,,,,sop buntut sama nasi goreng kambing-nya recommended
11824,Traveloka,Hotel Santika Mega City Bekasi,4/8/2026,"staf hotel ramah, lokasi strategis, fasilitas lengkap, kids ramah",,,positif,,positif,positif,,,,staf hotel ramah,,lokasi strategis,fasilitas lengkap kids ramah,
11825,Traveloka,Hotel Santika Mega City Bekasi,4/8/2026,"sangat menyenangkan dan membantu, next will be back",,,positif,,,,,,,sangat menyenangkan dan membantu,,,,
11826,Traveloka,Hotel Santika Mega City Bekasi,4/1/2026,di kamar mandi ada tisu bekas.,,negatif,,,,,,,di kamar mandi ada tissu bekas,,,,,
11827,Traveloka,Hotel Santika Mega City Bekasi,4/1/2026,"staf semuanya sangat ramah, proses check-in dan check-out juga cepat, se-happy itu menginap di sini, rekomen.",,,positif,,,,,,,staf semuanya sangat ramah proses check-in dan check-out juga cepat,,,,
11828,Traveloka,Hotel Santika Mega City Bekasi,3/18/2026,"lokasi sangat strategis, kamar nyaman, karyawan yang ramah, makanan bervariasi dan enak.",positif,,positif,,positif,,positif,kamar nyaman,,karyawan yang ramah,,lokasi sangat strategis,,makanan bervariasi dan enak
11829,Traveloka,Hotel Santika Mega City Bekasi,2/11/2026,"sudah langganan di santika hotel, tapi baru kali ini ada yang kurang menurut saya pribadi di area toilet. mohon dicek bagian area toilet, terutama di closet.",,negatif,,,,,,,mohon dicek bagian area toilet terutama di closet,,,,,
11830,Traveloka,Hotel Santika Mega City Bekasi,2/11/2026,hotelnya bagus dan bersih. terima kasih sudah memberikan pelayanan yang terbaik.,,positif,positif,,,,,,hotelnya bagus dan bersih,terima kasih sudah memberikan pelayanan yang terbaik,,,,
11831,Traveloka,Hotel Santika Mega City Bekasi,2/4/2026,"ini adalah pengalaman terburuk yang pernah saya alami. saat itu sudah larut malam dan sangat melelahkan, dan menuju ke sana sangat merepotkan. lokasi di dalam mega city bekasi tertata dengan buruk, tanpa rambu yang jelas untuk pengguna sepeda motor. petugas parkir tidak memberikan instruksi yang jelas dan membuat situasi sangat merepotkan. mereka juga mengajukan terlalu banyak pertanyaan, hampir seperti interogasi, hanya karena saya datang dengan sepeda motor.",,,negatif,,negatif,,,,,petugas parkir tidak memberikan instruksi yang jelas dan membuat situasi sangat merepotkan,,lokasi di dalam mega city bekasi tertata dengan buruk tanpa rambu yang jelas untuk pengguna sepeda motor,,
11832,Traveloka,Hotel Santika Mega City Bekasi,1/21/2026,"santika selalu the best. (mega city bekasi, kuningan jabar, bandung, jakarta, surabaya).",,,,,,,,,,,,,,
11833,Traveloka,Hotel Santika Mega City Bekasi,1/21/2026,"ramah anak, dekat mal, bagus, semoga lebih banyak promo",,,,,positif,,,,,,,dekat mal,,
11834,Traveloka,Hotel Santika Mega City Bekasi,1/21/2026,seru dan menyenangkan untuk anak2,,,,,,,,,,,,,,
11835,Traveloka,Hotel Santika Mega City Bekasi,1/14/2026,"makanannya enak, kamar nyaman. kolam renang baik lah",positif,,,,,positif,positif,kamar nyaman,,,,,kolam renang baik lah,makanannya enak
11836,Traveloka,Hotel Santika Mega City Bekasi,1/14/2026,bagus semoga bisa ke sini lagi. dan bisa bawa keluarga yang lain.,,,,,,,,,,,,,,
11837,Traveloka,Hotel Santika Mega City Bekasi,1/7/2026,kondisi hotel terlihat ramai pengunjung. baru bisa check in kamar jam 14. 30an itupun setelah ditanyakan terus. bau kamar agak kurang enak saat masuk. makanannya cukup variatif dan rasanya enak,negatif,,negatif,,,,positif,bau kamar agak kurang enak saat masuk,,baru bisa check in kamar jam 14.30an itupun setelah ditanyakan terus,,,,makanannya cukup variatif dan rasanya enak
11838,Traveloka,Hotel Santika Mega City Bekasi,1/7/2026,"secara umum fasilitas dan pelayanan yang saya dapatkan baik sesuai dengan informasi yang disampaikan. sedikit kekurangan, saat menggunakan shower air tidak segera mengalir akibatnya lantai jadi tergenang.",,,positif,,,negatif,,,,fasilitas dan pelayanan yang saya dapatkan baik sesuai dengan informasi yang disampaikan,,,saat menggunakan shower air tidak segera mengalir akibatnya lantai jadi tergenang,
11839,Traveloka,Hotel Santika Mega City Bekasi,1/7/2026,"overall bagus dan tidak mengecewakan. hotelnya dekat mal, jadi tidak sulit kalau mau cari makan.",,,,,positif,,,,,,,hotelnya dekat mal jadi tidak sulit kalau mau cari makan,,
11840,Traveloka,Hotel Santika Mega City Bekasi,1/7/2026,"staf nya ramah, security ny juga helpfull. kamar nya luas n bersih hanya saja dapet kamar yang air conditioner nya bocor n tidak dingin. sarapannya enak, banyak variasi nya",negatif,positif,positif,,,,positif,dapet kamar yang air conditioner nya bocor dan tidak dingin,kamar nya luas dan bersih,staf nya ramah security ny juga helpfull,,,,sarapannya enak banyak variasi nya
11841,Traveloka,Hotel Santika Mega City Bekasi,1/7/2026,"lokasi strategis, tapi serasa menginap di dalam pasar. untuk menuju hotel agak sulit karena di lantai 5.",,,,,negatif,,,,,,,serasa menginap di dalam pasar untuk menuju hotel agak sulit karena di lantai 5,,
11842,Traveloka,Hotel Santika Mega City Bekasi,12/31/2025,setiap natal dan tahun baru hotel ini deket sama gereja saya,,,,,positif,,,,,,,hotel ini deket sama gereja saya,,
11843,Traveloka,Hotel Santika Mega City Bekasi,12/31/2025,pelayanan super ramah dan kamar bersih. terima kasih next akan balik lagi,,positif,positif,,,,,,kamar bersih,pelayanan super ramah,,,,
11844,Traveloka,Hotel Santika Mega City Bekasi,12/31/2025,"sudah beberapa kali ke sini, tetap menjadi tujuan saya ketika terlalu malas untuk pulang. padahal lokasinya dekat rumah.",,,,,positif,,,,,,,lokasinya dekat rumah,,
11845,Traveloka,Hotel Santika Mega City Bekasi,12/31/2025,"tempat nyaman, bersih, strategis, dan sudah menjadi langganan tempat menginap.",positif,positif,,,positif,,,tempat nyaman bersih strategis,tempat nyaman bersih,,,strategis,,
11846,Traveloka,Hotel Santika Mega City Bekasi,12/17/2025,"staf hotel sangat ramah dalam pelayanan. happy bisa stay di hs, sukses terus ya",,,positif,,,,,,,staf hotel sangat ramah dalam pelayanan,,,,
11847,Traveloka,Hotel Santika Mega City Bekasi,11/26/2025,makanannya enak semua cuma kalau bisa kalau sudah tinggal sedikit cepet di refill makanannya yang lainnya bagus,,,,,,,negatif,,,,,,,kalau bisa kalau sudah tinggal sedikit cepet di refill makanannya
11848,Traveloka,Hotel Santika Mega City Bekasi,11/26/2025,"nginep di sini pas ikut acara bmc ustad salim filah di bcc, semua baik makanan juga enak + bervariasi.",,,,,,,positif,,,,,,,makanan juga enak bervariasi
11849,Traveloka,Hotel Santika Mega City Bekasi,11/26/2025,"security hotel sangat baik dan ramah, petugas hotel juga sangat baik dan ramah, ada 1 sih yang agak jutek. tp untung yang lain baik2. makanan2nya enak, ada kids corner tapi lebih baik lagi jika diberi pagar sedikit. terima kasih santika",,,netral,,,negatif,positif,,,security hotel sangat baik dan ramah petugas hotel juga sangat baik dan ramah ada 1 sih yang agak jutek tp untung yang lain baik2,,,ada kids corner tapi lebih baik lagi jika diberi pagar sedikit,makanan2nya enak
11850,Traveloka,Hotel Santika Mega City Bekasi,11/19/2025,"hotel santika, enak, dekat kemana mana. pelayanan ramah dan memuaskan",,,positif,,positif,,,,,pelayanan ramah dan memuaskan,,dekat kemana mana,,
11851,Traveloka,Hotel Santika Mega City Bekasi,11/19/2025,saat naik ke kamar pada jam 10 ke atas bagi pejalan kaki sangat susah karena mall sudah tutup.,,,,,negatif,,,,,,,saat naik ke kamar pada jam 10 ke atas bagi pejalan kaki sangat susah karena mall sudah tutup,,
11852,Traveloka,Hotel Santika Mega City Bekasi,11/12/2025,"kamar-nya bersih dan nyaman, lingkungan aman, harga bersahabat.",positif,positif,,positif,,,,kamar-nya bersih dan nyaman,kamar-nya bersih dan nyaman,,harga bersahabat,,,
11853,Traveloka,Hotel Santika Mega City Bekasi,11/12/2025,"dekat dengan tempat yang dituju, kamar bersih dan nyaman, menu sarapan bervariasi",positif,positif,,,positif,,positif,kamar bersih dan nyaman,kamar bersih dan nyaman,,,dekat dengan tempat yang dituju,,menu sarapan bervariasi
11854,Traveloka,Hotel Santika Mega City Bekasi,10/29/2025,"tempat nyaman, staf ramah, pelayanan bagus.",positif,,positif,,,,,tempat nyaman,,staf ramah pelayanan bagus,,,,
11855,Traveloka,Hotel Santika Mega City Bekasi,10/29/2025,sangat akomodatif untuk tempat beristirahat dari perjalanan dan dekat dengan pusat perbelanjaan,positif,,,,positif,,,sangat akomodatif untuk tempat beristirahat,,,,dekat dengan pusat perbelanjaan,,
11856,Traveloka,Hotel Santika Mega City Bekasi,10/1/2025,"reseptionis sangat ramah melayani. tapi, pertama check in di kasih kamar ternyata kamar ada orang. ketika pindah kamar ke 2 ternyata air conditioner error akhirnya di pindah ke kamar ke 3 lumayan nyaman. sedihnya krna harus berkali kali ganti kamar tapi so far untuk pengalaman menginap saya puas banget dengan fasilitasnya. cuma saya agak bete jadinya. semoga untuk pelayanan bisa di tingkatkan lagi dan kekurangan kamar bisa di maintenance lagi",positif,,negatif,,,,,kamar ke 3 lumayan nyaman,,pertama check in di kasih kamar ternyata kamar ada orang ketika pindah kamar ke 2 ternyata air conditioner error akhirnya di pindah ke kamar ke 3,,,,
11857,Traveloka,Hotel Santika Mega City Bekasi,9/17/2025,"1. bagi yang tidak membawa kendaraan pribadi, akses masuk dapat melalui mal mega bekasi, masuk ke dalam mal ke lantai 3, nanti akan ada petunjuk eskalator langsung menuju area ballroom/lobi depan hotel. 2. staf check-in ramah dan mudah dan tidak ada deposit. 3. fasilitas di dalam kamar sesuai deskripsi. 4. sarapannya bervariasi dengan menu melimpah dan rasa yang enak. 5. proses check-out lancar.",,,positif,,,,positif,,,staf check-in ramah dan mudah dan tidak ada deposit proses check-out lancar,,,,sarapannya bervariasi dengan menu melimpah dan rasa yang enak
11858,Traveloka,Hotel Santika Mega City Bekasi,9/3/2025,"staf hotelnya ramah banget, di front office kita diusahakan bisa early check in, staf resto nya ramah dan cekatan, menu breakfast nya variatif dan yang terpenting makanannya tidak ada yang failed, enak enak semua. saya menginap di room family, dan worth it bgta bener2 staycation yang menyenangkan di hotel santika, anak2 minta ajak balik lagi dong ke sini. terima kasih sudah menjaga kualitas hotelnya",positif,,positif,,,,positif,bener2 staycation yang menyenangkan di hotel santika,,staf hotelnya ramah banget di front office kita diusahakan bisa early check in staf resto nya ramah dan cekatan,,,,menu breakfast nya variatif dan yang terpenting makanannya tidak ada yang failed enak enak semua
11859,Traveloka,Hotel Santika Mega City Bekasi,8/13/2025,fasilitas dan pelayanannya sangat baik.,,,positif,,,positif,,,,fasilitas dan pelayanannya sangat baik,,,fasilitas sangat baik,
11860,Traveloka,Hotel Santika Mega City Bekasi,8/6/2025,"kualitas santika grup gausah diragukan lagi, terutama kelengkapan sarapan sih bagus",,,,,,,positif,,,,,,,kelengkapan sarapan sih bagus
11861,Traveloka,Hotel Santika Mega City Bekasi,7/23/2025,sangat menyenangkan menginap di hotel ini,,,,,,,,,,,,,,
11862,Traveloka,Hotel Santika Mega City Bekasi,7/23/2025,"sangat menyenangkan, aman, dan bersih.",positif,positif,,,,,,aman dan bersih,aman dan bersih,,,,,
11863,Traveloka,Hotel Santika Mega City Bekasi,7/9/2025,"hotel fav family tidak pernah bosan ke sini, cuma untuk bf nya lbh di variasikan lagi menu nya. over all baik semua",,,,,,,negatif,,,,,,,untuk bf nya lbh di variasikan lagi menu nya
11864,Traveloka,Hotel Santika Mega City Bekasi,7/9/2025,liburan yang seru dan berkesan bersama keluarga,,,,,,,,,,,,,,
11865,Traveloka,Hotel Santika Mega City Bekasi,7/2/2025,"kebersihan kamar mohon diperhatikan lagi, terlihat kalau maintenance kamar kurang, padahal termasuk hotel baru tapi seperti kondisi hotel lama. makanan cukup bervariasi dan rasa lumayan tapi yang melayani kurang banyak jumlahnya jadi spot stand makanan kadang tidak ada yang melayani.",,negatif,negatif,,,,positif,,kebersihan kamar mohon diperhatikan lagi terlihat kalau maintenance kamar kurang padahal termasuk hotel baru tapi seperti kondisi hotel lama,yang melayani kurang banyak jumlahnya jadi spot stand makanan kadang tidak ada yang melayani,,,,makanan cukup bervariasi dan rasa lumayan
11866,Traveloka,Hotel Santika Mega City Bekasi,6/25/2025,secara keseluruhan baik haya sekarang parkir mtr tidak bisa di atas lagi jd ribet,,,,,,negatif,,,,,,,parkir mtr tidak bisa di atas lagi jd ribet,
11867,Traveloka,Hotel Santika Mega City Bekasi,6/25/2025,"staf baik dan ramah, kamar bagus dan rapi, keamanannya juga bagus, baik semuanya",positif,positif,positif,,,,,kamar bagus dan rapi,kamar bagus dan rapi,staf baik dan ramah keamanannya juga bagus,,,,
11868,Traveloka,Hotel Santika Mega City Bekasi,6/18/2025,"kamarnya nyaman bawa anak, fasilitas dan variasi makanannya juga lengkap dan anak-anak suka.",positif,,,,,positif,positif,kamarnya nyaman bawa anak,,,,,fasilitas lengkap,variasi makanannya juga lengkap dan anak-anak suka
11869,Traveloka,Hotel Santika Mega City Bekasi,6/18/2025,untuk kebersihan di kamar mandi harap ditingkatkan.,,negatif,,,,,,,untuk kebersihan di kamar mandi harap ditingkatkan,,,,,
11870,Traveloka,Hotel Santika Mega City Bekasi,6/11/2025,"staf ramah, ruangan bersih.",,positif,positif,,,,,,ruangan bersih,staf ramah,,,,
11871,Traveloka,Hotel Santika Mega City Bekasi,5/28/2025,"pelayanan baik dan akses mudah di jangkau, terletak dekat mal juga sangat mudah.",,,positif,,positif,,,,,pelayanan baik,,akses mudah di jangkau terletak dekat mal juga sangat mudah,,
11872,Traveloka,Hotel Santika Mega City Bekasi,5/28/2025,sangat nyaman dan stafnya ramah.,positif,,positif,,,,,sangat nyaman,,stafnya ramah,,,,
11873,Traveloka,Hotel Santika Mega City Bekasi,5/21/2025,"saya menginap kesekian kalinya di sini, aksesnya lumayan sulit karena harus ke lantai 5 mall, kebetulan dapat sebelah bioskop jadi agak sedikit berisik.",negatif,,,,negatif,,,dapat sebelah bioskop jadi agak sedikit berisik,,,,aksesnya lumayan sulit karena harus ke lantai 5 mall,,
11874,Traveloka,Hotel Santika Mega City Bekasi,5/14/2025,"sudah 3x menginap, tidak pernah kecewa. top",,,,,,,,,,,,,,
11875,Traveloka,Hotel Santika Mega City Bekasi,5/14/2025,staf hotel ramah mebantu saat check in,,,positif,,,,,,,staf hotel ramah membantu saat check in,,,,
11876,Traveloka,Hotel Santika Mega City Bekasi,5/14/2025,stafnya ramah dan kamar selalu bersih.,,positif,positif,,,,,,kamar selalu bersih,stafnya ramah,,,,
11877,Traveloka,Hotel Santika Mega City Bekasi,5/7/2025,"semalem dapet kamar yang sempit banget, buruk, kotor, padahal sering ke situ dan selalu pesan kamar yang kayak biasa. kenapa semalem kenapa kamarnya berbeda dari biasanya? kecewa banget! malemnya langsung pergi aja cari lain.",negatif,negatif,,,,,,dapet kamar yang sempit banget buruk kotor padahal sering ke situ dan selalu pesan kamar yang kayak biasa,kamarnya kotor,,,,,
11878,Traveloka,Hotel Santika Mega City Bekasi,5/7/2025,"saya sudah ke sini 3 kali pesan, tapi selalu komplain soal air conditioner. cuma komplainan saya ditanggapi dengan cepat, itu yang bikin saya tetap balik. tapi terakhir karena mati lampu se-bekasi jadi saya balik cepat karena panas banget.",,,positif,,,negatif,,,,komplainan saya ditanggapi dengan cepat itu yang bikin saya tetap balik,,,selalu komplain soal air conditioner,
11879,Traveloka,Hotel Santika Mega City Bekasi,4/30/2025,"hotel sangat strategis, di atas mal dan bersebelahan dengan xxi. bisa movie date dulu sebelum check in hotel. kamar bersih dan nyaman, semua fasilitas kamar berjalan baik. makanan enak cukup bervariatif. posisi strategis dekat dengan pintu tol. sukses terus untuk hotel santika dan terima kasih traveloka.",positif,positif,,,positif,,positif,kamar bersih dan nyaman semua fasilitas kamar berjalan baik,kamar bersih dan nyaman,,,hotel sangat strategis di atas mal dan bersebelahan dengan xxi posisi strategis dekat dengan pintu tol,,makanan enak cukup bervariatif
11880,Traveloka,Hotel Santika Mega City Bekasi,4/9/2025,puas dengan pelayanan dan fasilitas hotel.,,,positif,,,positif,,,,puas dengan pelayanan dan fasilitas hotel,,,fasilitas hotel baik,
11881,Traveloka,Hotel Santika Mega City Bekasi,4/9/2025,"mewah, bersih, staf ramah, di atas pusat perbelanjaan, banyak tempat makan dan belanja. variasi menu sedikit.",positif,positif,positif,,positif,,negatif,mewah bersih,mewah bersih,staf ramah,,di atas pusat perbelanjaan banyak tempat makan dan belanja,,variasi menu sedikit
11882,Traveloka,Hotel Santika Mega City Bekasi,4/9/2025,"seperti biasa santika itu paling baik. wi-fi sama variant makanan breakfast-nya, mau di depok, palembang, bintaro, dll, jadi menu makanan-nya bukan sekedar berganti-ganti, tapi ada rasa tidak hambar (karena ada beberapa hotel yang masakan/olahannya) cuma rasa garam doang (kek kurang kaldu, misal soup/sayur cuma rasa garam doang kek aneh aja). tuk para staf crew-nya ramah-ramah juga humble semua. hingga umur 40 ini belum pernah ketemu yang gagal di santika manapun. terima kasih hs",,,positif,,,,positif,,,para staf crew-nya ramah-ramah juga humble semua,,,,wi-fi sama variant makanan breakfast-nya bagus tidak hambar
11883,Traveloka,Hotel Santika Mega City Bekasi,4/2/2025,"mall ex kebanjiran menyebabkan lift mall mati dan kesulitan akses kekamar, menu breakfast harus diperbaiki, refill buffet lama bahkan harus diminta padahal ada petugas yang keliling ngecek itu pun yang di refill hanya 1 menu saja. sampai salad bar pun tidak ada isinya. overall rasa makanan kurang enak. hari ke-2 nasgor teri nasi keras buruk. tiap breakfast sudah bingung apaan yang mau dimakan karena tidak selera. padahal stay di masa lebaran karena berharap dapet makanan enak. kamar ambil premiere luas, balkon aktif. tapi lantai dibalkon tidak pernah dibersihkan. telapak kaki sampai hitam, dengan tetesan banjir air outdoor air conditioner. kamar luas air conditioner split sehingga gerah sewaktu tidur. kamar mandi luas, shower bagus.",negatif,negatif,negatif,,,,negatif,kamar luas air conditioner split sehingga gerah sewaktu tidur lantai dibalkon tidak pernah dibersihkan telapak kaki sampai hitam,lantai dibalkon tidak pernah dibersihkan telapak kaki sampai hitam,refill buffet lama bahkan harus diminta padahal ada petugas yang keliling ngecek,,,,overall rasa makanan kurang enak hari ke-2 nasgor teri nasi keras
11884,Traveloka,Hotel Santika Mega City Bekasi,4/2/2025,"saya sudah 2x menginap di santika mega bekasi. poin plus utamanya adalah breakfast-nya yang tidak pernah gagal dalam hal rasa dan variasi. semua enak, khususnya kemarin ketupat dan opor lebaran-nya, enak banget. kamar bersih, kolam renang meski kecil namun bersih. pelayanan staf sangat ramah. maintenance kalau dipanggil gercep. sedikit masukan untuk kamar bilas di area kolam renang, sebaiknya menggunakan pintu, bukan gorden yang bisa berkibaran ditiup angin, sehingga kalau mau ganti pakaian, tidak nyaman. di luar itu, semua bagus dan pasti kami akan menginap lagi di santika.",positif,positif,positif,,,,positif,kamar bersih,kamar bersih kolam renang meski kecil namun bersih,pelayanan staf sangat ramah maintenance kalau dipanggil gercep,,,,breakfast-nya yang tidak pernah gagal dalam hal rasa dan variasi semua enak khususnya kemarin ketupat dan opor lebaran-nya enak banget
11885,Traveloka,Hotel Santika Mega City Bekasi,3/5/2025,staf hotel sangat ramah pada saat check in. lingkungan hotel juga bersih dan bagus. kamar juga bersih. pelayanan bagus. hotel juga dekat dengan pusat perbelanjaan.,positif,positif,positif,,positif,,,kamar juga bersih,lingkungan hotel juga bersih dan bagus kamar juga bersih,staf hotel sangat ramah pada saat check in pelayanan bagus,,hotel juga dekat dengan pusat perbelanjaan,,
11886,Traveloka,Hotel Santika Mega City Bekasi,2/26/2025,staf hotel ramah sekali dan sangat membantu,,,positif,,,,,,,staf hotel ramah sekali dan sangat membantu,,,,
11887,Traveloka,Hotel Santika Mega City Bekasi,2/19/2025,nyaman pusat belanja resto kafe tinggal turun,positif,,,,positif,,,nyaman,,,,pusat belanja resto kafe tinggal turun,,
11888,Traveloka,Hotel Santika Mega City Bekasi,1/29/2025,"tempat strategis, staf hotel ramah, breakfast variatif menu-nya, free parkir, best pokoknya!",,,positif,positif,positif,,positif,,,staf hotel ramah,free parkir,tempat strategis,,breakfast variatif menu-nya
11889,Traveloka,Hotel Santika Mega City Bekasi,1/22/2025,staf hotelnya ramah-ramah dan sangat membantu dalam proses check in,,,positif,,,,,,,staf hotelnya ramah-ramah dan sangat membantu dalam proses check in,,,,
11890,Traveloka,Hotel Santika Mega City Bekasi,1/15/2025,"lantai kamarnya lengket dan bau seperti bensin. padahal hotel sekelas santika harusnya nyaman sekali. saya berpikir karena memang hidung saya yang terlalu sensitif, ternyata suami saya juga mencium aroma yang sama. akhirnya lantai kami pel menggunakan keset kamar mandi, setelah itu lantainya sudah tidak lengket dan bau bensinnya agak hilang. hanya memang jadi tidak nyaman untuk saya yang memiliki penciuman sensitif terhadap bau, karena akibat bau yang tajam membuat hidung saya sakit dan meler. mau komplain ganti kamar, sudah malam. jadi terpaksa dipel saja dan disemprot parfum biar bau bensinnya agak berkurang. mohon maaf",negatif,,,,,,,lantai kamarnya lengket dan bau seperti bensin padahal hotel sekelas santika harusnya nyaman sekali,,,,,,
11891,Traveloka,Hotel Santika Mega City Bekasi,1/15/2025,staf sangat ramah dan membantu pada saat proses cek in,,,positif,,,,,,,staf sangat ramah dan membantu pada saat proses cek in,,,,
11892,Traveloka,Hotel Santika Mega City Bekasi,1/8/2025,seru kalau ke mall tinggal turun,,,,,positif,,,,,,,seru kalau ke mall tinggal turun,,
11893,Traveloka,Hotel Santika Mega City Bekasi,1/8/2025,"pengalaman pertama menginap di sini, dekat mal, enak, makanan resto banyak pilihannya, harga sangat bersahabat, next bakal menginap lagi",,,,positif,positif,,positif,,,,harga sangat bersahabat,dekat mal enak,,makanan resto banyak pilihannya
11894,Traveloka,Hotel Santika Mega City Bekasi,1/8/2025,staf hotel ramah selama kami menginap selama 3 hari 2 malam.,,,positif,,,,,,,staf hotel ramah selama kami menginap selama 3 hari 2 malam,,,,
11895,Traveloka,Hotel Santika Mega City Bekasi,1/1/2025,"pengalaman pertama, alhamdulillah, anakku sangat tertarik",,,,,,,,,,,,,,
11896,Traveloka,Hotel Santika Mega City Bekasi,1/1/2025,"tahun baruan di sini menyenangkan sekali, apalagi banyak dikasih door prize dan acaranya tidak ngebosenin.",,,,,,,,,,,,,,
11897,Traveloka,Hotel Santika Mega City Bekasi,1/1/2025,pelayanan sangat baik. hotel yang bersih,,positif,positif,,,,,,hotel yang bersih,pelayanan sangat baik,,,,
11898,Traveloka,Hotel Santika Mega City Bekasi,12/25/2024,"semuanya bagus, kamarnya, aksesibilitasnya karena berada di dalam mal, tetapi terkadang hanya ada 1 akses lift yang tersedia ke mal, kemudian setiap kali anda memesan grab atau gojek untuk menjemput anda dari lobi, anda masih perlu membayar biaya parkir",positif,,,,,negatif,,semuanya bagus kamarnya aksesibilitasnya karena berada di dalam mal,,,,,terkadang hanya ada 1 akses lift yang tersedia ke mal setiap kali anda memesan grab atau gojek untuk menjemput anda dari lobi anda masih perlu membayar biaya parkir,
