review_id,platform,hotel_name,text_review,text_review_original,date,original_language
13429,Traveloka,Hotel Santika Depok,Ini pertama kalinya saya menginap di hotel santika dan cukup puas dengan pelayanan dan kebersihan hotelnya. Para staf sangat ramah walau pun saya datang hanya dengan pakaian santai. pelayanan dan fasilitasnya juga baik. Recommended untuk yang mau bersantai dengan suasana nyaman. Sarapannya juga enak.,Ini pertama kalinya saya menginap di hotel santika dan cukup puas dengan pelayanan dan kebersihan hotelnya. Para staf sangat ramah walau pun saya datang hanya dengan pakaian santai. pelayanan dan fasilitasnya juga baik. Recommended untuk yang mau bersantai dengan suasana nyaman. Sarapannya juga enak.,2020-07-22,id
13430,Traveloka,Hotel Santika Depok,"Kamar menyenangkan, bersih, Tetapi saya kurang puas akan pelayanan di front desk yang terkesan mengulur ulur waktu reservasi saya yang sudah saya booking jam 1 sesuai di note saya. Melalui Situs Traveloka dan saya baru bisa masuk jam 2 siang. Dan saya tetap harus menunggu sampai jam 2 siang. Terima kasih.","Kamar menyenangkan, bersih, Tetapi saya kurang puas akan pelayanan di front desk yang terkesan mengulur ulur waktu reservasi saya yang sudah saya booking jam 1 sesuai di note saya. Melalui Situs Traveloka dan saya baru bisa masuk jam 2 siang. Dan saya tetap harus menunggu sampai jam 2 siang. Terima kasih.",2020-07-15,id
13431,Traveloka,Hotel Santika Depok,"Lumayan luas, bersih dan aman. Menginap walaupun hanya sebentar bersama pasangan membuat hal-hal menjadi menyenangkan. Lagi pula dekat dengan tempat tinggal. Kapan-kapan bisa lagi lah di sini.","Lumayan luas, bersih dan aman. Menginap walaupun hanya sebentar bersama pasangan membuat hal-hal menjadi menyenangkan. Lagi pula dekat dengan tempat tinggal. Kapan-kapan bisa lagi lah di sini.",2020-07-15,id
13432,Traveloka,Hotel Santika Depok,"Protokol kesehatannya bagus, dari mulai masuk di cek suhu. sepatu disemprot disinfektan. Sarapan juga dikirimkan ke kamar.","Protokol kesehatannya bagus, dari mulai masuk di cek suhu. sepatu disemprot disinfektan. Sarapan juga dikirimkan ke kamar.",2020-07-15,id
13433,Traveloka,Hotel Santika Depok,Saya sudah sering menginap di Santika Depok sejauh ini baik-baik saja menyenangkan. Dan terhubung dengan mal jadi mudah untuk membeli makanan dan kebutuhan lainnya.,Saya sudah sering menginap di Santika Depok sejauh ini baik-baik saja menyenangkan. Dan terhubung dengan mal jadi mudah untuk membeli makanan dan kebutuhan lainnya.,2020-07-08,id
13434,Traveloka,Hotel Santika Depok,"Kami sangat menikmati istirahat di santika depok dari segi kebersihan, karyawan, Tempatnya nyaman dekat mal jadi saya dan keluarga sangat mudah memcari kebutuhan. thanks ya. btw sarapannya oke.","Kami sangat menikmati istirahat di santika depok dari segi kebersihan, karyawan, Tempatnya nyaman dekat mal jadi saya dan keluarga sangat mudah memcari kebutuhan. thanks ya. btw sarapannya oke.",2020-07-08,id
13435,Traveloka,Hotel Santika Depok,"Bed cover dan bed sheet kotor, AC sempat mati beberapa menit tidak bisa dinyalakan.","Bed cover dan bed sheet kotor, AC sempat mati beberapa menit tidak bisa dinyalakan.",2020-06-24,id
13436,Traveloka,Hotel Santika Depok,para staf sangat responsif terhadap kebutuhan kita ... ketika kami meminta untuk memperpanjang masa tinggal.,para staf sangat responsif terhadap kebutuhan kita ... ketika kami meminta untuk memperpanjang masa tinggal.,2020-03-25,id
13437,Traveloka,Hotel Santika Depok,Oke lah. sip mantap semua dengan keluar.,Oke lah. sip mantap semua dengan keluar.,2020-03-25,id
13438,Traveloka,Hotel Santika Depok,"Nyaman buat istirahat mah, sangat recommended.","Nyaman buat istirahat mah, sangat recommended.",2020-03-25,id
13439,Traveloka,Hotel Santika Depok,"Lokasi strategis, sarapan variatif, hanya saja proses check-in lumayan lama banget. Mungkin karena sedang ramai-ramainya.","Lokasi strategis, sarapan variatif, hanya saja proses check-in lumayan lama banget. Mungkin karena sedang ramai-ramainya.",2020-03-25,id
13440,Traveloka,Hotel Santika Depok,Strategis tempatnya dan kendaraan umum mudah didapat.,Strategis tempatnya dan kendaraan umum mudah didapat.,2020-03-18,id
13441,Traveloka,Hotel Santika Depok,"Berisik banget, suara orang tua marahin anak, anak teriak di lorong.","Berisik banget, suara orang tua marahin anak, anak teriak di lorong.",2020-03-11,id
13442,Traveloka,Hotel Santika Depok,"Kamarnya berisik banget. apa temboknya ketipisan atau pintunya juga cuma tripleks ya? Semua kegiatan di lorong dan kamar lain kedengaran dengan jelas sampai ke kamar saya. oya resepsionisnya juga jutek semua, apalagi yang perempuan-perempuan. Tidak ada senyumnya sama sekali. Perasaan santika dulu tidak tidak gini deh pelayanannya.","Kamarnya berisik banget. apa temboknya ketipisan atau pintunya juga cuma tripleks ya? Semua kegiatan di lorong dan kamar lain kedengaran dengan jelas sampai ke kamar saya. oya resepsionisnya juga jutek semua, apalagi yang perempuan-perempuan. Tidak ada senyumnya sama sekali. Perasaan santika dulu tidak tidak gini deh pelayanannya.",2020-03-04,id
13443,Traveloka,Hotel Santika Depok,"Sudah lama nunggu di counter 1,5 jam karena kamar belum ready, Sudah bitu dapat kamar yang tidak enak dekat lift berisik tidak ada jendela (resepsionis tidak memprioritaskan mana yang sudah antri duluan).","Sudah lama nunggu di counter 1,5 jam karena kamar belum ready, Sudah bitu dapat kamar yang tidak enak dekat lift berisik tidak ada jendela (resepsionis tidak memprioritaskan mana yang sudah antri duluan).",2020-02-26,id
13444,Traveloka,Hotel Santika Depok,"Pelayanannya oke banget, staffnya ramah banget sangat membantu. Kamar agak kecil mungkin memang konsepnya untuk orang-orang yang bisnis bukan vacation. Kolam renang anaknya harus minta akses ke kolam apartemen dulu.","Pelayanannya oke banget, staffnya ramah banget sangat membantu. Kamar agak kecil mungkin memang konsepnya untuk orang-orang yang bisnis bukan vacation. Kolam renang anaknya harus minta akses ke kolam apartemen dulu.",2020-02-12,id
13445,Traveloka,Hotel Santika Depok,luar biasa..kamar bagus..layanan bagus,luar biasa..kamar bagus..layanan bagus,2020-02-12,id
13446,Traveloka,Hotel Santika Depok,"Kesempatan ke 2 saya menginap disini, sama seperti sebelumnya karena saya hanya transit sementara maka saya putuskan untuk memesan tipe kamar yang ada label special offer, kalau dipesanan saya yang sebelumnya dapat di lantai 27 kamar besar dan kamar mandi pun besar tapi sepertinya berdekatan dengan sisi lift pasalnya semalaman istirahat terganggu dengan suara benturan sepertinya entah rantai lift entah apa yang membentur dinding. Kali ini kurang puas juga dengan kamarnya, dapat kamar lebih sempit, kamar mandi pun sempit tapi sepertinya jauh dari lift soalnya sama sekali tidak terdengar suara benturan seperti pengalaman menginap sebelumnya. Tapi kebersihan tetap terjaga di kamar ini kalau orang tua bilang ""ono rego ono rupo"", ada uang ada barang, guyon yaa hehehe untuk sarapan pagi menurut saya justru biasa saja tidak ada yang bisa menggugah selera sarapan pagi saya sedikit masukan, untuk konsumen yang datang untuk ke 2kali atau lebih agar bisa dipercepat dibagian cek in nya, karena saya membandingkan dengan hotel yang tidak jauh dari santika setiap saya check in di sana selalu dilayani kurang dari 1 menit dan masukan penting juga, saya kesulitan parkir disini tapi untung ada valley, terima kasih hotel santika.","Kesempatan ke 2 saya menginap disini, sama seperti sebelumnya karena saya hanya transit sementara maka saya putuskan untuk memesan tipe kamar yang ada label special offer, kalau dipesanan saya yang sebelumnya dapat di lantai 27 kamar besar dan kamar mandi pun besar tapi sepertinya berdekatan dengan sisi lift pasalnya semalaman istirahat terganggu dengan suara benturan sepertinya entah rantai lift entah apa yang membentur dinding. Kali ini kurang puas juga dengan kamarnya, dapat kamar lebih sempit, kamar mandi pun sempit tapi sepertinya jauh dari lift soalnya sama sekali tidak terdengar suara benturan seperti pengalaman menginap sebelumnya. Tapi kebersihan tetap terjaga di kamar ini kalau orang tua bilang ""ono rego ono rupo"", ada uang ada barang, guyon yaa hehehe untuk sarapan pagi menurut saya justru biasa saja tidak ada yang bisa menggugah selera sarapan pagi saya sedikit masukan, untuk konsumen yang datang untuk ke 2kali atau lebih agar bisa dipercepat dibagian cek in nya, karena saya membandingkan dengan hotel yang tidak jauh dari santika setiap saya check in di sana selalu dilayani kurang dari 1 menit dan masukan penting juga, saya kesulitan parkir disini tapi untung ada valley, terima kasih hotel santika.",2020-02-12,id
13447,Traveloka,Hotel Santika Depok,"Sangat menyenangkan, ramah, dan bersih.","Sangat menyenangkan, ramah, dan bersih.",2020-02-05,id
13448,Traveloka,Hotel Santika Depok,Saya memiliki pengalaman yang luar biasa. Kamar bagus dan stafnya bagus dan pemandangannya menakjubkan,Saya memiliki pengalaman yang luar biasa. Kamar bagus dan stafnya bagus dan pemandangannya menakjubkan,2020-01-29,id
13449,Traveloka,Hotel Santika Depok,"Hotel ini luar biasa untuk semuanya seperti staf, kamar, sarapan, lokasi, dan terima kasih banyak atas penerimaan yang bertugas, Ms. Devi, untuk mendapatkan kamar saya segera setelah saya mendaftar. Santika Hotel Depok, tidak diragukan lagi.","Hotel ini luar biasa untuk semuanya seperti staf, kamar, sarapan, lokasi, dan terima kasih banyak atas penerimaan yang bertugas, Ms. Devi, untuk mendapatkan kamar saya segera setelah saya mendaftar. Santika Hotel Depok, tidak diragukan lagi.",2020-01-29,id
13450,Traveloka,Hotel Santika Depok,Waktu saya komplain ada kebisingan di kamar tapi di tanggapinya kurang begitu baik oleh karyawan yang bertugas di front office.,Waktu saya komplain ada kebisingan di kamar tapi di tanggapinya kurang begitu baik oleh karyawan yang bertugas di front office.,2020-01-29,id
13451,Traveloka,Hotel Santika Depok,"Menyenangkan, fasilitas oke, pelayanan oke, next bisa menginap disini lagi.","Menyenangkan, fasilitas oke, pelayanan oke, next bisa menginap disini lagi.",2020-01-22,id
13452,Traveloka,Hotel Santika Depok,"Pokoknya santika sih aelalu jadi favorit untuk urusan kerja maupun liburan, best.","Pokoknya santika sih aelalu jadi favorit untuk urusan kerja maupun liburan, best.",2020-01-22,id
13453,Traveloka,Hotel Santika Depok,"Kamar bersih, pelayanan ramah, hanya saja makanan kurang variatif, rasa biasa saja, tapi overall menyenangkan sih","Kamar bersih, pelayanan ramah, hanya saja makanan kurang variatif, rasa biasa saja, tapi overall menyenangkan sih",2020-01-15,id
13454,Traveloka,Hotel Santika Depok,Saya menikmat di sana sangat menyenangkan :) Resepsionisnya ramah ganteng lg heheh Satpam nya baik banget Makanan nya enak Privasi nya bagus. Kamar nya nyaman dan bagus Almdulilah ga kecewa dapat pengalaman pertama ke Depok tugas kerja dan nginap di sana . Next klo holidays ke Depok mampir di Sana lagi :),Saya menikmat di sana sangat menyenangkan :) Resepsionisnya ramah ganteng lg heheh Satpam nya baik banget Makanan nya enak Privasi nya bagus. Kamar nya nyaman dan bagus Almdulilah ga kecewa dapat pengalaman pertama ke Depok tugas kerja dan nginap di sana . Next klo holidays ke Depok mampir di Sana lagi :),2020-01-15,id
13455,Traveloka,Hotel Santika Depok,"Kamar nyaman, bersih, dan sesuai budget, ketika sarapan, makanannya cukup bervariasi. Hanya kurang nyaman dengan terlalu wara-wirinya dan terlalu banyak pemberi layanan di restoran hotel yang berkelompok dan bersenda tawa disekitar sajian. Hal yang paling tidak nyaman ketika makan seakan-akan ada yang memperhatikan dan melihatnya.","Kamar nyaman, bersih, dan sesuai budget, ketika sarapan, makanannya cukup bervariasi. Hanya kurang nyaman dengan terlalu wara-wirinya dan terlalu banyak pemberi layanan di restoran hotel yang berkelompok dan bersenda tawa disekitar sajian. Hal yang paling tidak nyaman ketika makan seakan-akan ada yang memperhatikan dan melihatnya.",2020-01-15,id
13456,Traveloka,Hotel Santika Depok,"Menginap dengan sangat nyaman di hotel santika depok, fasilitas oke, sampai dengan menu breakfastnya yang sangat variatif dan enak.","Menginap dengan sangat nyaman di hotel santika depok, fasilitas oke, sampai dengan menu breakfastnya yang sangat variatif dan enak.",2020-01-15,id
13457,Traveloka,Hotel Santika Depok,"selalu jd hotel langganan klo ke depok, hotel yg aksesnya sangat mudah, sarapan paginya yg semakin tahun semakin baik.. mungkin perlu ditambah utk fasilitas olahraganya krn masih minim.. hanya ada 2 alat 😁","selalu jd hotel langganan klo ke depok, hotel yg aksesnya sangat mudah, sarapan paginya yg semakin tahun semakin baik.. mungkin perlu ditambah utk fasilitas olahraganya krn masih minim.. hanya ada 2 alat 😁",2020-01-15,id
13458,Traveloka,Hotel Santika Depok,"check-in mengisii nopol mobil diform dan resepsionisnya akan input, check-out nyampe palang parkir nomol tidak terdaftar, sampai antri mobil dibelakang, Kami harus kembali ke hotel lagi.","check-in mengisii nopol mobil diform dan resepsionisnya akan input, check-out nyampe palang parkir nomol tidak terdaftar, sampai antri mobil dibelakang, Kami harus kembali ke hotel lagi.",2020-01-15,id
13459,Traveloka,Hotel Santika Depok,Semua oke hanya perlu perluasan area parkir mobilnya.,Semua oke hanya perlu perluasan area parkir mobilnya.,2020-01-08,id
13460,Traveloka,Hotel Santika Depok,"Karena connecting dengan mal dan gym, recommended buat yang sekedar pengin istirahat. Roomnya bersih, sayangnya tanpa kulkas dan hair dryer.","Karena connecting dengan mal dan gym, recommended buat yang sekedar pengin istirahat. Roomnya bersih, sayangnya tanpa kulkas dan hair dryer.",2020-01-08,id
13461,Traveloka,Hotel Santika Depok,"Lokasi bagus, pelayanan bagus.","Lokasi bagus, pelayanan bagus.",2020-01-08,id
13462,Traveloka,Hotel Santika Depok,"Makanannya enak, viewnya juga bagus tapi kasurnya agak kurang bersih, tidak wangi, pelayanan ramah.","Makanannya enak, viewnya juga bagus tapi kasurnya agak kurang bersih, tidak wangi, pelayanan ramah.",2020-01-08,id
13463,Traveloka,Hotel Santika Depok,"Staf really helpful, room was oke, sarapan juga banyak pilihan, overall cukup puas.","Staf really helpful, room was oke, sarapan juga banyak pilihan, overall cukup puas.",2020-01-08,id
13464,Traveloka,Hotel Santika Depok,"Saya dan suami check-in tgl 27 Des 2019. Sekitar jam 10 malam tiba2 ada yang mencoba membuka pintu kamar kami, selang beberapa detik baru pintu diketuk dan dicoba kembali dibuka. Sehingga membuat double lock pintu kamar kami terbuka. Suami saya langsung menghubungi resepsionis untuk menanyakan perihal tersebut agar dicheck di CCTV, setelah menunggu beberapa lama pihak resepsionis menghubungi kami dan bilang betul ada staf kamar yang salah nge-check kamar. Sungguh luar biasa, seorang staf bisa punya akses untuk membuka pintu kamar dengan keadaan di double lock. Yang sepengetahuan kami akses yang bisa membuka kamar double lock itu hanya building card. Semoga dengan kejadian malam itu manajemen hotel bisa memperbaikinya, sehingga tidak ada lagi hal serupa, karna hal tsb bisa membuat tamu yg menginap merasa tidak nyaman. Terima kasih.","Saya dan suami check-in tgl 27 Des 2019. Sekitar jam 10 malam tiba2 ada yang mencoba membuka pintu kamar kami, selang beberapa detik baru pintu diketuk dan dicoba kembali dibuka. Sehingga membuat double lock pintu kamar kami terbuka. Suami saya langsung menghubungi resepsionis untuk menanyakan perihal tersebut agar dicheck di CCTV, setelah menunggu beberapa lama pihak resepsionis menghubungi kami dan bilang betul ada staf kamar yang salah nge-check kamar. Sungguh luar biasa, seorang staf bisa punya akses untuk membuka pintu kamar dengan keadaan di double lock. Yang sepengetahuan kami akses yang bisa membuka kamar double lock itu hanya building card. Semoga dengan kejadian malam itu manajemen hotel bisa memperbaikinya, sehingga tidak ada lagi hal serupa, karna hal tsb bisa membuat tamu yg menginap merasa tidak nyaman. Terima kasih.",2020-01-08,id
13465,Traveloka,Hotel Santika Depok,"Kamar kurang kedap suara, saya dapat mendengar orang berjalan di koridor hotel.","Kamar kurang kedap suara, saya dapat mendengar orang berjalan di koridor hotel.",2020-01-08,id
13466,Traveloka,Hotel Santika Depok,"Kamar nyaman dan bersih, sarapannya enak.","Kamar nyaman dan bersih, sarapannya enak.",2020-01-01,id
13467,Traveloka,Hotel Santika Depok,"Hotel bersih dan nyaman, petugas sabar dan helpfull, hotel sebelahan sama mal jadi tidak susah beli makanan.","Hotel bersih dan nyaman, petugas sabar dan helpfull, hotel sebelahan sama mal jadi tidak susah beli makanan.",2020-01-01,id
13468,Traveloka,Hotel Santika Depok,"Kolam renangnya bersih, tidak terlalu ramai dan Im enjoying my staying with my family here for celebrating New Year.","Kolam renangnya bersih, tidak terlalu ramai dan Im enjoying my staying with my family here for celebrating New Year.",2020-01-01,id
13469,Traveloka,Hotel Santika Depok,"Bersih, respon cepat dan makanannya enak.","Bersih, respon cepat dan makanannya enak.",2020-01-01,id
13470,Traveloka,Hotel Santika Depok,"Tidak mencerminkan santika, kamar kecil, sumpek, kusam pasti tidak akan kembali.","Tidak mencerminkan santika, kamar kecil, sumpek, kusam pasti tidak akan kembali.",2020-01-01,id
13471,Traveloka,Hotel Santika Depok,sarapan dengan sushi! ini adalah pertama kalinya saya menemukan hotel yang menyajikan sushi sebagai sarapan. Disarankan untuk menginap,sarapan dengan sushi! ini adalah pertama kalinya saya menemukan hotel yang menyajikan sushi sebagai sarapan. Disarankan untuk menginap,2020-01-01,id
13472,Traveloka,Hotel Santika Depok,"Kamarnya lumayan bersih, tapi tidak terlalu besar, ada meja panjang tempat teko elektrik, minuman teh, kopi, dan anehnya banyak sekali disediakan berbagai jenis gula, dari gula pasir, gula aren, gula palem, gula tropicana slim, gula kristal, bagus sih jd memenuhi kebutuhan gula utk setiap orang, kamar mandinya juga kecil dan berdekatan jarak wastafel dan toiletnya, jd sering2 aja tutup toiletnya kalau sedang menyiram. Yang paling disuka adalah pemandangan dari atas, view kota Depok dan sekitarnya, sejauh mata memandang sangat indah waktu malam hari. Kolam renang tidak terlalu besar dan disarankan tdk berenang sore, krn kmrn itu tercium bau asam sampah yg baru diangkut, lebih baik pagi kalau mau berenang, tp krn lg musim hujan jd airnya dingin, fitness center hanya sekadarnya aja, begitu keluar lift lsg berhadapan dgn treadmill dan sepeda statis. Oya, kolam renangnya sih kmrn sepi dan bersebelahan langsung dgn kolam renang apartemen yg ramai banget wkt sore, kalau pagi sih sepi. Hanya saja pintu kmr tidak kedap suara, jd waktu malam mau tidur itu seperti ada suara mesin dan suara2 bising lainnya yg berulang2 dari kmr saya, mungkin dari pihak Santika bisa memperbaiki hal ini, karena mengganggu sekali suara2 tsb, untungny hanya 1 malam saya menginap, kalau lebih dari itu pasti saya langsung komplain. Sarapan paginya lumayan komplit, ada menu ala carte spt gado2, bubur ayam, soto mie, salad, aneka bubur manis, aneka gorengan, krim sup, cereal, aneka roti dan selainya, aneka jus dan minuman hangat, buah potong, dan menu prasmanan yg terdiri dari nasi putih, nasi goreng, ayam goreng kremes, ikan fillet goreng tepung, bokchoy tumis, aneka krupuk. Lumayan byk pilihan utk sarapan, rasa mknannya jg lmyn enak. Krn dkt mall jd klo bosan bs main ke mall deh dan belanja groceriesnya di food hall. Thanks Santika Hotel for the hospitality, we will be staying again in the future.","Kamarnya lumayan bersih, tapi tidak terlalu besar, ada meja panjang tempat teko elektrik, minuman teh, kopi, dan anehnya banyak sekali disediakan berbagai jenis gula, dari gula pasir, gula aren, gula palem, gula tropicana slim, gula kristal, bagus sih jd memenuhi kebutuhan gula utk setiap orang, kamar mandinya juga kecil dan berdekatan jarak wastafel dan toiletnya, jd sering2 aja tutup toiletnya kalau sedang menyiram. Yang paling disuka adalah pemandangan dari atas, view kota Depok dan sekitarnya, sejauh mata memandang sangat indah waktu malam hari. Kolam renang tidak terlalu besar dan disarankan tdk berenang sore, krn kmrn itu tercium bau asam sampah yg baru diangkut, lebih baik pagi kalau mau berenang, tp krn lg musim hujan jd airnya dingin, fitness center hanya sekadarnya aja, begitu keluar lift lsg berhadapan dgn treadmill dan sepeda statis. Oya, kolam renangnya sih kmrn sepi dan bersebelahan langsung dgn kolam renang apartemen yg ramai banget wkt sore, kalau pagi sih sepi. Hanya saja pintu kmr tidak kedap suara, jd waktu malam mau tidur itu seperti ada suara mesin dan suara2 bising lainnya yg berulang2 dari kmr saya, mungkin dari pihak Santika bisa memperbaiki hal ini, karena mengganggu sekali suara2 tsb, untungny hanya 1 malam saya menginap, kalau lebih dari itu pasti saya langsung komplain. Sarapan paginya lumayan komplit, ada menu ala carte spt gado2, bubur ayam, soto mie, salad, aneka bubur manis, aneka gorengan, krim sup, cereal, aneka roti dan selainya, aneka jus dan minuman hangat, buah potong, dan menu prasmanan yg terdiri dari nasi putih, nasi goreng, ayam goreng kremes, ikan fillet goreng tepung, bokchoy tumis, aneka krupuk. Lumayan byk pilihan utk sarapan, rasa mknannya jg lmyn enak. Krn dkt mall jd klo bosan bs main ke mall deh dan belanja groceriesnya di food hall. Thanks Santika Hotel for the hospitality, we will be staying again in the future.",2020-01-01,id
13473,Traveloka,Hotel Santika Depok,Ya lumayan namanya juga hotel murah.,Ya lumayan namanya juga hotel murah.,2019-12-25,id
13474,Traveloka,Hotel Santika Depok,Menyenangkan dan cukup nyaman tinggal di Santika.,Menyenangkan dan cukup nyaman tinggal di Santika.,2019-12-25,id
13475,Traveloka,Hotel Santika Depok,"Hotel sangat memuaskan, ruangan bersih, air panas sama air dinginnya jalan. Untuk hotelnya ada di lantai 25-27 dan sisanya apartemen. Hotel ada dibelakang damal, untuk masuk ke lobby bisa lewat lantai 3 dmal atau bisa lewat parkiran belakang mobil, terus harus naik lift menuju lobbynya.","Hotel sangat memuaskan, ruangan bersih, air panas sama air dinginnya jalan. Untuk hotelnya ada di lantai 25-27 dan sisanya apartemen. Hotel ada dibelakang damal, untuk masuk ke lobby bisa lewat lantai 3 dmal atau bisa lewat parkiran belakang mobil, terus harus naik lift menuju lobbynya.",2019-12-25,id
13476,Traveloka,Hotel Santika Depok,"Saya senang tinggal di sini. Ruangan bersih. Di atas mal Depok, dekat pusat kota","Saya senang tinggal di sini. Ruangan bersih. Di atas mal Depok, dekat pusat kota",2019-12-25,id
13477,Traveloka,Hotel Santika Depok,"Saya mendapat kamar 2738, AC bocor dan sangat bising karena ada konstruksi di belakangnya jadi saya tidak bisa tidur sama sekali","Saya mendapat kamar 2738, AC bocor dan sangat bising karena ada konstruksi di belakangnya jadi saya tidak bisa tidur sama sekali",2019-12-18,id
13478,Traveloka,Hotel Santika Depok,"Pengalaman saya di hotel ini memuaskan, untuk pelayanan, makanan, kebersihan dan lokasi sangat oke.","Pengalaman saya di hotel ini memuaskan, untuk pelayanan, makanan, kebersihan dan lokasi sangat oke.",2019-12-18,id
13479,Traveloka,Hotel Santika Depok,"Bersih dan pelayanannya sangat baik, terasa seperti raja.","Bersih dan pelayanannya sangat baik, terasa seperti raja.",2019-12-18,id
13480,Traveloka,Hotel Santika Depok,"Nyaman, karyawan yang ramah sayangnya strategis banget dekat dengan mal dan restaurant dibawahnya, breakfastnya juga beraneka ragam, overall semua baik. Bakal jadi referensi lagi nextnya.","Nyaman, karyawan yang ramah sayangnya strategis banget dekat dengan mal dan restaurant dibawahnya, breakfastnya juga beraneka ragam, overall semua baik. Bakal jadi referensi lagi nextnya.",2019-12-11,id
13481,Traveloka,Hotel Santika Depok,"Hotel yang sangat cocok untuk liburan bersama keluarga, dekat dengan mal.","Hotel yang sangat cocok untuk liburan bersama keluarga, dekat dengan mal.",2019-12-11,id
13482,Traveloka,Hotel Santika Depok,"kamar superior ok, kita bisa menggunakan semua fasilitas. sarapannya ok. tetapi satu kekhawatiran di sini adalah, ketika kita menggunakan kolam renang, kita mencium sesuatu yang tidak baik. kemungkinan karena ada sungai kotor di sebelah hotel","kamar superior ok, kita bisa menggunakan semua fasilitas. sarapannya ok. tetapi satu kekhawatiran di sini adalah, ketika kita menggunakan kolam renang, kita mencium sesuatu yang tidak baik. kemungkinan karena ada sungai kotor di sebelah hotel",2019-12-11,id
13483,Traveloka,Hotel Santika Depok,"Suasana tenang, makanan enak, dekat dengan pusat perbelanjaan/mall, akses mudah dan transportasi umum banyak, kamar pun nyaman dan bersih. saya menginap pada tanggal pas dg hari ulang tahun dan mendapatkan kejutan ucapan bersama dg kuenya. terima kasih atas perhatian dr staff2 hotel santika ❤😊😊","Suasana tenang, makanan enak, dekat dengan pusat perbelanjaan/mall, akses mudah dan transportasi umum banyak, kamar pun nyaman dan bersih. saya menginap pada tanggal pas dg hari ulang tahun dan mendapatkan kejutan ucapan bersama dg kuenya. terima kasih atas perhatian dr staff2 hotel santika ❤😊😊",2019-12-11,id
13484,Traveloka,Hotel Santika Depok,Sarapan bervariasi. Kolam renangnya cukup luas untuk anak-anak meskipun letaknya sama dengan apartemen.,Sarapan bervariasi. Kolam renangnya cukup luas untuk anak-anak meskipun letaknya sama dengan apartemen.,2019-12-04,id
13485,Traveloka,Hotel Santika Depok,Kebersihan kamar kurang. Sprei kurang bersih. Dapat kamar yang bau asap rokok karena tidak book no smoking room.,Kebersihan kamar kurang. Sprei kurang bersih. Dapat kamar yang bau asap rokok karena tidak book no smoking room.,2019-12-04,id
13486,Traveloka,Hotel Santika Depok,"Ruangan itu bersih, nyaman dan nyaman, air di kolam juga bersih, makanan lezat","Ruangan itu bersih, nyaman dan nyaman, air di kolam juga bersih, makanan lezat",2019-11-27,id
13487,Traveloka,Hotel Santika Depok,"Bersih, nyaman, ramah. Sangat puas.","Bersih, nyaman, ramah. Sangat puas.",2019-11-13,id
13488,Traveloka,Hotel Santika Depok,Staff receptionist melayani dengan ramah dan cepat. Ukuran kamar tidak terlalu luas namun penerangan kurang terang. Kamar mandi cukup bersih. Variasi breakfast standard dan kolam renang bersih sehingga anak-anak senang berenang. Secara umum hotel ini cukup baik.,Staff receptionist melayani dengan ramah dan cepat. Ukuran kamar tidak terlalu luas namun penerangan kurang terang. Kamar mandi cukup bersih. Variasi breakfast standard dan kolam renang bersih sehingga anak-anak senang berenang. Secara umum hotel ini cukup baik.,2019-11-13,id
