page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber
329,2,Bennedita Tambunan,4 Juli 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
329,3,Orion Prama Sadewa,4 Juli 2022,Perjalanan Bisnis,"3,2",Lokasi hotel di atas bangunan mall kurang bagus,Ulasan terverifikasi dari tiket.com
329,4,Rusmayanti Yanti,29 Juni 2022,Trip Keluarga,"4,0","Tempatnya startegis, kamarnya jg bersih ada beberapa fasilitas yg tdk bs dipakai Playground ada tp slalu terkunci.",Ulasan terverifikasi dari tiket.com
329,5,Tosin Setiawan,28 Juni 2022,,"4,0","hotelnya walau sudah lama tapi masih terpelihara dengan baik, kamar bersih dan nyaman,",Ulasan terverifikasi dari tiket.com
330,1,Mewarisi Dionita,26 Juni 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
330,2,DS,25 Juni 2022,,"5,0",Pelayanan yang Baik,Ulasan terverifikasi dari tiket.com
330,3,SM,24 Juni 2022,Trip Pasangan,"5,0","kamarnya bersih & nyaman, utk makannya main course nya kurang oke, dessert nya Juara bgt",Ulasan terverifikasi dari tiket.com
330,4,LN,24 Juni 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
330,5,DI DALAM,24 Juni 2022,Perjalanan Sendirian,"4,6",Bagussssssssssssssss,Ulasan terverifikasi dari tiket.com
331,1,Dimas Herpriastomo S,24 Juni 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
331,2,Muhammad Nurtamymy,24 Juni 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
331,3,Rianti Marlistriani,24 Juni 2022,Trip Keluarga,"5,0",Fantastis sekali bersih nyaman lah pkkoknya,Ulasan terverifikasi dari tiket.com
331,4,Milda Fajrin,23 Juni 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
331,5,Adi Rahmadi,23 Juni 2022,Trip Keluarga,"2,0",,Ulasan terverifikasi dari tiket.com
332,1,Lazuardi Eriek Ramadhona,22 Juni 2022,Perjalanan Bisnis,"3,2",,Ulasan terverifikasi dari tiket.com
332,2,Tahun,22 Juni 2022,Perjalanan Sendirian,"1,4","Saya datang melihat kamar dan saya langsung memutuskan cari hotel lain pada saat itu juga .Not worth for money, definitely will not back to this hotel. Kamar mandi jorok, Housekeeping membersihkan dengan asal, bath mat sangat tidak layak, kamar dan gedung feel so spooky. dengan harga segitu masih jauh lebih baik pilih hotel lain. But serviced from Fo staff incharge was excelent..Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com
332,3,Nia Arumsari,19 Juni 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
332,4,Berita Amalia,19 Juni 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
332,5,Dewi Tsuraya,19 Juni 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
333,1,Muhammad Nugraha,19 Juni 2022,Trip Pasangan,"4,0",Kereeennnnnnnnnnnnn baguuusss,Ulasan terverifikasi dari tiket.com
333,2,Ayub Bastian,18 Juni 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
333,3,Rizky Ananda,17 Juni 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
333,4,BF,17 Juni 2022,,"5,0","Bersih, ramah, mantap recomended Gak nyesel pilih hotel ini",Ulasan terverifikasi dari tiket.com
333,5,NYONO,15 Juni 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
334,1,YH,14 Juni 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
334,2,DARI,12 Juni 2022,,"3,6","Sy senang nginap di Hotel santika, bersih",Ulasan terverifikasi dari tiket.com
334,3,Maya Sihaloho,12 Juni 2022,,"3,0",,Ulasan terverifikasi dari tiket.com
334,4,Nita Herawati,12 Juni 2022,Trip Pasangan,"4,0","Pelayanan baik, staff ramah, fasilitas oke",Ulasan terverifikasi dari tiket.com
334,5,Fahmi Azhar,10 Juni 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
335,1,RU,10 Juni 2022,Trip bareng Teman,"4,4",,Ulasan terverifikasi dari tiket.com
335,2,MS,9 Juni 2022,Perjalanan Bisnis,"4,0",,Ulasan terverifikasi dari tiket.com
335,3,KB,9 Juni 2022,,"4,6",,Ulasan terverifikasi dari tiket.com
335,4,pada,9 Juni 2022,Trip Pasangan,"2,8",Pas sampai lihat kamarnya memang kaya agak kotor gitu. Ngerasa kasurnya ngeres juga. Terus awalnya ga nggeh. Baru nggeh pas pagi kalo ternyata kasurnya ada bekas darah mens tembus. Iyuuh ga diganti dan dicuci kayaknya. Makananya super B aja. Cenderung tidak berselera tp ya gimana ya namanya gratis 🤣. Cuma bisa makan omlete dan teh anget aja yang lainnya wassalam 🫠Lihat lebih sedikit,Ulasan terverifikasi dari tiket.com
335,5,DS,7 Juni 2022,Perjalanan Bisnis,"4,0",Pelayanan bagus... Hotel yang direkomendasikan untuk menginap.,Ulasan terverifikasi dari tiket.com
336,1,Herry Ikhsan,6 Juni 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
336,2,MELAKUKAN,6 Juni 2022,Lainnya,"5,0",,Ulasan terverifikasi dari tiket.com
336,3,RD,6 Juni 2022,,"5,0",Bagus sekali,Ulasan terverifikasi dari tiket.com
336,4,Oktria Indri Keswari,6 Juni 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
336,5,Cindy Reza athin,5 Juni 2022,Trip Keluarga,"5,0",Tempatnya deket pusat perbelanjaan,Ulasan terverifikasi dari tiket.com
337,1,Anggota parlemen,1 Juni 2022,Trip Keluarga,"4,0","tempat nya enak, hanya saja makanannya kurang enak di hari pertama",Ulasan terverifikasi dari tiket.com
337,2,Dani Jaenal S,29 Mei 2022,Trip Keluarga,"4,0",,Ulasan terverifikasi dari tiket.com
337,3,AEA,27 Mei 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
337,4,J,26 Mei 2022,Trip Keluarga,"4,0",,Ulasan terverifikasi dari tiket.com
337,5,DI DALAM,25 Mei 2022,Trip Pasangan,"5,0",,Ulasan terverifikasi dari tiket.com
338,1,DIA,24 Mei 2022,Trip Keluarga,"3,2",,Ulasan terverifikasi dari tiket.com
338,2,Berita Berita,23 Mei 2022,Trip Keluarga,"4,0",,Ulasan terverifikasi dari tiket.com
338,3,JK,21 Mei 2022,Trip Pasangan,"2,2","berisik saat malam, karena seperti ada yang main pingpong di area taman pada tengah malam. perlu ditertibkan demi kenyamanan konsumen lain kedepannya.",Ulasan terverifikasi dari tiket.com
338,4,ITU,20 Mei 2022,,"3,8",Okeeeeeeeeeeeeeeeeeee,Ulasan terverifikasi dari tiket.com
338,5,Kota,20 Mei 2022,Trip Pasangan,"3,4",Bagus banget nih kamarnya,Ulasan terverifikasi dari tiket.com
339,1,KR,20 Mei 2022,Trip Pasangan,"3,8",,Ulasan terverifikasi dari tiket.com
339,2,Andani Dwi Putri,20 Mei 2022,,"4,2",,Ulasan terverifikasi dari tiket.com
339,3,AP,17 Mei 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
339,4,DAN,17 Mei 2022,Trip Pasangan,"4,0",baik,Ulasan terverifikasi dari tiket.com
339,5,RS,17 Mei 2022,Lainnya,"3,0",,Ulasan terverifikasi dari tiket.com
340,1,Dokter,17 Mei 2022,Trip Pasangan,"4,6","mau nginep lagi pokoknya, bagus bgt si semuanya sama harganya juga, love!",Ulasan terverifikasi dari tiket.com
340,2,FP,16 Mei 2022,Trip Keluarga,"3,8",Recommended dari pelayanan fasilitas dan harga,Ulasan terverifikasi dari tiket.com
340,3,MENJADI,15 Mei 2022,Perjalanan Sendirian,"3,0",,Ulasan terverifikasi dari tiket.com
340,4,MK,12 Mei 2022,Trip Keluarga,"5,0",,Ulasan terverifikasi dari tiket.com
340,5,FF,12 Mei 2022,Trip Keluarga,"3,2","Oke, sarapan kurang banyak pilihan",Ulasan terverifikasi dari tiket.com
341,1,JIKA,11 Mei 2022,Trip Keluarga,"5,0",,Ulasan terverifikasi dari tiket.com
341,2,RS,9 Mei 2022,Trip Pasangan,"5,0",,Ulasan terverifikasi dari tiket.com
341,3,Vibia Arisanti,8 Mei 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
341,4,KETRIN IKA RAYUNI NAPITUPULU,7 Mei 2022,,"3,0","ac gak dingin , kamar kecil",Ulasan terverifikasi dari tiket.com
341,5,Sheila Christiana,7 Mei 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
342,1,Dandan Ramdhani,7 Mei 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
342,2,RS,7 Mei 2022,Perjalanan Sendirian,"3,6","pelayanan sangat dari staffnya ok, minusnya dikamar itu masih banyak yang kotor, saya memesan kamar king delux, dan kursi panjang di bawah kasur, seperti tidak dibersihkan, untuk lokasi sangat strategis dekat dengan tolLihat lebih sedikit",Ulasan terverifikasi dari tiket.com
342,3,san jaya,6 Mei 2022,Trip Keluarga,"5,0","tempat stategis, enak untuk menginap dgn keluarga",Ulasan terverifikasi dari tiket.com
342,4,Eureka Rahadiana,6 Mei 2022,Trip Keluarga,"4,2","pelayanannya okey bgt, sopan² fasilitas cukup memadai..",Ulasan terverifikasi dari tiket.com
342,5,SP,6 Mei 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
343,1,Wahyu Kurniawan,5 Mei 2022,Trip Keluarga,"5,0",,Ulasan terverifikasi dari tiket.com
343,2,Puji Subekti,5 Mei 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
343,3,Dewi Sulaini,4 Mei 2022,Trip Keluarga,"4,0",,Ulasan terverifikasi dari tiket.com
343,4,Aristyowati Aristyowati,4 Mei 2022,Trip Keluarga,"4,0",,Ulasan terverifikasi dari tiket.com
343,5,Lina Wati,4 Mei 2022,Lainnya,"5,0",,Ulasan terverifikasi dari tiket.com
344,1,HH,3 Mei 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
344,2,Hasta L Yudha Wibowo,2 Mei 2022,Perjalanan Bisnis,"5,0",Awesome 🤙🏼🤙🏼🤙🏼 bersih & tenang,Ulasan terverifikasi dari tiket.com
344,3,Akbar Hakim Prabowo,2 Mei 2022,,"3,6",,Ulasan terverifikasi dari tiket.com
344,4,Yuni Niar,30 April 2022,,"3,2",,Ulasan terverifikasi dari tiket.com
344,5,BM,29 April 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
345,1,AH,27 April 2022,Trip Keluarga,"2,4","budget dengan harga sigitu harusnya dapat kamar yang bagus dan agak luas. makanan nya pun,,cuma itu doank. baru x ini anak dibawah 5 tahun kena charge saat makan dhotel g rekomended.",Ulasan terverifikasi dari tiket.com
345,2,Ryco Pradhana Chandra,26 April 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
345,3,Hendrik Hendrik,26 April 2022,,"3,0",,Ulasan terverifikasi dari tiket.com
345,4,Zaka Dwi Hendra Purnama,24 April 2022,Trip Pasangan,"5,0",,Ulasan terverifikasi dari tiket.com
345,5,RR,20 April 2022,Perjalanan Bisnis,"3,0",airnya keluar warna coklat,Ulasan terverifikasi dari tiket.com
346,1,Yuniati Adi Cynthia,20 April 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
346,2,VW,18 April 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
346,3,Ernita Sartika Pardede,18 April 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
346,4,Yuniati Adi Cynthia,14 April 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
346,5,gerry stefanus girsang,13 April 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
347,1,FS,12 April 2022,Trip Pasangan,"4,8","Bagus, pelayanannya sangat ramah. Satu-satunya kekurangannya adalah kamarnya agak sempit, hehe, tapi tidak apa-apa.",Ulasan terverifikasi dari tiket.com
347,2,Hendra Kurniawan,12 April 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
347,3,TH,11 April 2022,,"4,2",,Ulasan terverifikasi dari tiket.com
347,4,licik licik,10 April 2022,,"3,4",,Ulasan terverifikasi dari tiket.com
347,5,MS,8 April 2022,,"3,0",,Ulasan terverifikasi dari tiket.com
348,1,Payan Prasetyo,4 April 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
348,2,UB,1 April 2022,Keperluan Medis,"2,6",Kuliner restonya gak ada yang istimewa cuma harganya mahal bet,Ulasan terverifikasi dari tiket.com
348,3,MM,31 Maret 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
348,4,YS,30 Maret 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
348,5,susetyo harimurti,29 Maret 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
349,1,Anisa sri hemas,29 Maret 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
349,2,DS,29 Maret 2022,Trip Keluarga,"3,8",,Ulasan terverifikasi dari tiket.com
349,3,IC,26 Maret 2022,Perjalanan Sendirian,"5,0",,Ulasan terverifikasi dari tiket.com
349,4,IC,26 Maret 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
349,5,Awaldi Ramadhan,26 Maret 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
350,1,FN,24 Maret 2022,Perjalanan Sendirian,"3,0",,Ulasan terverifikasi dari tiket.com
350,2,SETELAH,22 Maret 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
350,3,herdi santoso,22 Maret 2022,Trip Keluarga,"5,0","good place , dkt pintu tol , nginap di santika hotel selalu puas dgn breakfast nya",Ulasan terverifikasi dari tiket.com
350,4,Tekanan darah,22 Maret 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
350,5,Tommy Brawun Hotmatua,18 Maret 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
351,1,WR,13 Maret 2022,,"2,6","handuk ga tersedia, harus tlp 3 kali baru dianterin. ac kamar bocor. akses parkir ribet. makanan ok.",Ulasan terverifikasi dari tiket.com
351,2,Edyono Wibowo,13 Maret 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
351,3,Tonny Hidayat,12 Maret 2022,Perjalanan Bisnis,"4,0",,Ulasan terverifikasi dari tiket.com
351,4,amos andriyanto,10 Maret 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
351,5,Jerry Setiawan,10 Maret 2022,Trip Pasangan,"5,0",,Ulasan terverifikasi dari tiket.com
352,1,DD,9 Maret 2022,Trip Keluarga,"5,0",hotel bersih kamar bersih proses cek in mudah ... klo sekarang breakfast nya d resto tp terbatas gk bsa ngambil sendiri jadi kurang nyaman mau ambil makanannya. klo dlu breakfast d anter ke kaMar lengkapLihat lebih sedikit,Ulasan terverifikasi dari tiket.com
352,2,Anggota parlemen,9 Maret 2022,Trip Pasangan,"4,0",So comfy dan pelayanan nya bagus,Ulasan terverifikasi dari tiket.com
352,3,Andini Rochmawati,9 Maret 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
352,4,Renald Putra,4 Maret 2022,,"3,0",,Ulasan terverifikasi dari tiket.com
352,5,Jacky Ronly Audhyanto,2 Maret 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
353,1,JADI,2 Maret 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
353,2,Aries,2 Maret 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
353,3,DP,1 Maret 2022,Trip Keluarga,"2,6","dari semua hotel santika yg saya pernah menginap, hotel santika megacity yang paling buruk dari pelayanan, kamar, sarapan sampai kolam renang semua nya buruk. Nilai plus nya hnya lokasi yg strategis dan langsung bisa ke megacity.Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com
353,4,DI DALAM,28 Februari 2022,Trip Pasangan,"5,0","seperti biasa nyaman hanya saja sarapan selalu itu saja menunya, sejak tahun lalu saya menginap selalu menunya sama dan ditambah untuk snacknya",Ulasan terverifikasi dari tiket.com
353,5,LS,28 Februari 2022,Trip Keluarga,"5,0",,Ulasan terverifikasi dari tiket.com
354,1,Ade Rezqi Apriliana null,26 Februari 2022,Perjalanan Bisnis,"5,0",Semuanya bagus dan tidak mengecewakan,Ulasan terverifikasi dari tiket.com
354,2,DS,25 Februari 2022,,"4,0",Pelayanan yang Baik,Ulasan terverifikasi dari tiket.com
354,3,Dwi Putri Utami,23 Februari 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
354,4,Dara Mulyasari,22 Februari 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
354,5,MT,21 Februari 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
355,1,Fatmawati Fatmawati,20 Februari 2022,Trip Keluarga,"5,0",,Ulasan terverifikasi dari tiket.com
355,2,Hijjah Hayati,20 Februari 2022,Lainnya,"4,0","overall bagus, tp ada colokan yg mati",Ulasan terverifikasi dari tiket.com
355,3,Victor Daniel,19 Februari 2022,Trip Pasangan,"5,0",,Ulasan terverifikasi dari tiket.com
355,4,MH,19 Februari 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
355,5,Yoses I Saha,19 Februari 2022,,"3,0",,Ulasan terverifikasi dari tiket.com
356,1,WS,17 Februari 2022,Perjalanan Bisnis,"5,0",,Ulasan terverifikasi dari tiket.com
356,2,Mawan Ahmad Gurit Mashuri,15 Februari 2022,,"3,0",,Ulasan terverifikasi dari tiket.com
356,3,EE,15 Februari 2022,Trip Pasangan,"4,0",,Ulasan terverifikasi dari tiket.com
356,4,Nana supriatna,15 Februari 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
356,5,Victor Daniel,15 Februari 2022,,"4,2",,Ulasan terverifikasi dari tiket.com
357,1,Gita Auliya,14 Februari 2022,Trip Pasangan,"4,6",,Ulasan terverifikasi dari tiket.com
357,2,TEDDY WAHYUDI WISNU WARDHANA,13 Februari 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
357,3,NM,13 Februari 2022,Trip Pasangan,"4,8","Kamarnya bagus, pelayanannya ramah. Good deh",Ulasan terverifikasi dari tiket.com
357,4,Muji Susanto,12 Februari 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
357,5,NL,11 Februari 2022,Perjalanan Bisnis,"3,6","Semuanya bagus, hanya lokasi aja susah krn gabung sama mall. Akses lift bergabung dengan pengunjung mall jadi kurang pas",Ulasan terverifikasi dari tiket.com
358,1,Eric Kurniawan,11 Februari 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
358,2,Victor Daniel,10 Februari 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
358,3,khalid rakhman,8 Februari 2022,Trip Pasangan,"5,0",Enak nyaman bersih strategis pelayanan luar biasa pokonya top lah,Ulasan terverifikasi dari tiket.com
358,4,SEBAGAI,7 Februari 2022,Trip Pasangan,"4,0","semuanya ok, dari fasilitas dan layanannya juga sangat memuaskan..",Ulasan terverifikasi dari tiket.com
358,5,Siswandari Talianawati,6 Februari 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
359,1,Vania Christine,6 Februari 2022,Perjalanan Sendirian,"4,0",,Ulasan terverifikasi dari tiket.com
359,2,Rachmawati,4 Februari 2022,,"3,0",,Ulasan terverifikasi dari tiket.com
359,3,MT,4 Februari 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
359,4,JS,2 Februari 2022,Trip Keluarga,"5,0",Senang bisa menginap di sini.,Ulasan terverifikasi dari tiket.com
359,5,Lisnawati Ningsih,1 Februari 2022,Trip bareng Teman,"4,0","petugas baik & sangat ramah,,kamar juga sangat sesui dgn oemesanan",Ulasan terverifikasi dari tiket.com
360,1,Lola Amaria,1 Februari 2022,Lainnya,"4,2",Sangat nyaman disini. Dan harga terjangkauu,Ulasan terverifikasi dari tiket.com
360,2,Mawan Ahmad Gurit Mashuri,1 Februari 2022,Perjalanan Bisnis,"3,0",,Ulasan terverifikasi dari tiket.com
360,3,Kartika Angg,31 Januari 2022,Trip Pasangan,"5,0",hospitalitynya keren selalu bikin happy. terimakasih santika 🥰,Ulasan terverifikasi dari tiket.com
360,4,Fidel Adrian,30 Januari 2022,Trip Keluarga,"5,0","Sempurna, sangat menyenangkan. Sampai g tau mau cerita apalagi.",Ulasan terverifikasi dari tiket.com
360,5,Dyah Ratih Ayu Aryani,28 Januari 2022,Trip Keluarga,"5,0","seneng bgt krn hospitality yg sangat baik, terutama servis dari mas Rizal. excellent! saya minta utk kamar nya dicarikan yg berdekatan. meski saya tau yg 1 room superior dan 2 room lainnya tipe deluxe. setidaknya jgn terlalu jauh. akhirnya mas Rizal berinisiatif utk upgrade room superior yg sudah di-booked jd deluxe tanpa additional fee. tentu saya sangat puas dan senang! will recommend this hotel with the best service to others for sure! thanks Santika, and mas Rizal! unfortunately I can't say thanks personally after check out. Thank youuuuu ! 🌟🌟🌟🌟🌟Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com
361,1,Reza Pahlevi,27 Januari 2022,Lainnya,"4,0",Book room yg smoking area tapi pas check in tidak dapat room yg smoking area.,Ulasan terverifikasi dari tiket.com
361,2,FR,26 Januari 2022,Trip bareng Teman,"4,0",good sekali dari kamar pelayanan fasilitas dll,Ulasan terverifikasi dari tiket.com
361,3,Elty Janiati Korua,24 Januari 2022,Trip Pasangan,"5,0","kamar bersih, bagus, pelayanannya pun bagus",Ulasan terverifikasi dari tiket.com
361,4,Elty Janiati Korua,24 Januari 2022,Trip Pasangan,"5,0","tempat bersih, bagus, makanan enak, pelayanannya pun bagus",Ulasan terverifikasi dari tiket.com
361,5,DS,23 Januari 2022,Lainnya,"4,0","Oke, tapi makanannya kurang memuaskan.",Ulasan terverifikasi dari tiket.com
362,1,TZ,22 Januari 2022,Trip Keluarga,"3,0","Kulkas kamar tidak ada, pas masuk ada kecoa di kamar mandi, overall kamar terasa tidak terlalu bersih. Mbak mbak di resto saat makan pagi agak cukup jutek untuk hitungan service hotel.",Ulasan terverifikasi dari tiket.com
362,2,Sharaztasya Aulia Nurdi,22 Januari 2022,Trip Pasangan,"3,2",Tempatnya strategis untuk kemana aja,Ulasan terverifikasi dari tiket.com
362,3,DAN,19 Januari 2022,Perjalanan Bisnis,"3,0",tempatnstrategis dan nyaman,Ulasan terverifikasi dari tiket.com
362,4,Samsara Samsara,19 Januari 2022,Perjalanan Bisnis,"4,0",Bagus cuma akses ke lobby ajah susah Keseluruhan BAGUS Semua,Ulasan terverifikasi dari tiket.com
362,5,Achmad Gozali,19 Januari 2022,Trip Keluarga,"5,0","bersih nyaman, recomended",Ulasan terverifikasi dari tiket.com
363,1,Kharisma Kharisma,17 Januari 2022,Trip Keluarga,"5,0",pelayanannya sangat ramah,Ulasan terverifikasi dari tiket.com
363,2,Kharisma Kharisma,17 Januari 2022,Trip Keluarga,"5,0",pelayanannya sangat ramah,Ulasan terverifikasi dari tiket.com
363,3,DAN,16 Januari 2022,Trip Pasangan,"5,0",hotel nnya nyaman dan bersih,Ulasan terverifikasi dari tiket.com
363,4,YS,16 Januari 2022,Trip Keluarga,"2,2",satu kamar diupgrade🙏 utk kebersihan kamar di superior kurang,Ulasan terverifikasi dari tiket.com
363,5,RP,13 Januari 2022,Trip Pasangan,"3,4","Hotelnya nyaman. Sebenernya interiornya okee hanya kurang terawat aja meja, tembok, lantai kayu udah kotor2. Lalu spreinya agak kasar ya menurut aku. Tapi overall oke pelayanannya ramah dan cepet.",Ulasan terverifikasi dari tiket.com
364,1,Rofik Handoyo,8 Januari 2022,Trip Keluarga,"5,0",ivud4sonkcrs7yobj uztdonocu,Ulasan terverifikasi dari tiket.com
364,2,DS,6 Januari 2022,Perjalanan Sendirian,"4,0",Makanannya kurang banyak variasi,Ulasan terverifikasi dari tiket.com
364,3,DENGAN,6 Januari 2022,Trip Pasangan,"5,0",Bagus sekali...,Ulasan terverifikasi dari tiket.com
364,4,EH,5 Januari 2022,Trip Keluarga,"5,0","Terimakasih santika, liburan yg menyenangkan. Room kita sekeluarga di upgrade. Ke bekasi, wajib nginap disini lg",Ulasan terverifikasi dari tiket.com
364,5,Devinta Mandasari,5 Januari 2022,Trip Keluarga,"5,0","tempat bersih, pelayanan bagus",Ulasan terverifikasi dari tiket.com
365,1,AC,4 Januari 2022,Perjalanan Sendirian,"2,0","sewaktu saya menginap terjadi konsleting alarm pemadam kebakaran pada pulul 2 pagi dan 4 pagi, dan tdk ada pemberitahuan dari pihak hotel, sangat membuat panik dan jantungan, untung sy tdk lompat dari dendela samping untuk mengamankan diriLihat lebih sedikit",Ulasan terverifikasi dari tiket.com
365,2,Sandro Silaban,4 Januari 2022,Perjalanan Sendirian,"4,0",tempat nya bagus cuma agak susah aja bagi yg tidak bawa kendaraan pribadi yg mau ke lobby krena lobby hotel nya di atas.,Ulasan terverifikasi dari tiket.com
365,3,Aditya Rachmadhani,4 Januari 2022,Perjalanan Bisnis,"4,0",Hotelnya cukup mengesankan.,Ulasan terverifikasi dari tiket.com
365,4,IW,3 Januari 2022,Perjalanan Sendirian,"4,2","pelayanannya bagus, cuman lokasi agak sulit dijangkau",Ulasan terverifikasi dari tiket.com
365,5,Hady Setiawan,2 Januari 2022,Trip Pasangan,"4,8","Fasilitas OK, pelayanan ramah, harga terjangkau. Great",Ulasan terverifikasi dari tiket.com
366,1,chevie Haryanto,2 Januari 2022,Trip Keluarga,"4,0",hotel diatas mall,Ulasan terverifikasi dari tiket.com
366,2,sugeng Priyanto,1 Januari 2022,Lainnya,"4,0","bagus, bersih, dan sederhana",Ulasan terverifikasi dari tiket.com
366,3,ADALAH,1 Januari 2022,Trip Keluarga,"2,6","kamar kecil,,parkiran agak ssh klo yg berkendara roda 2 jauh dr hotel..krna gedung nyatu sama mall...agak ribet.fasilalitas dlm kamar payah jg ga ad kulkas...hrs nya hotel sebesar itu sediakan kulkas portable...showernya jg air panasnya krg ..hanya anget sdkit..untuk perlengkapan minum nya jg payah,masa pake glas kertas krg elit lah...mohon klo bsa sediakan gelas beling untuk minum air biasa dan gelas untuk teh/kopi.tapi yaa scara keseluruhan untuk seluruh staf oke ramah..kebersihan oke.Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com
366,4,II,30 Desember 2021,Perjalanan Bisnis,"5,0","suka, sdh 2x kesana, jadi tujuan liburan deh",Ulasan terverifikasi dari tiket.com
366,5,II,30 Desember 2021,Trip Keluarga,"5,0","liburan keluarga, menyenangkan semua makanannya enak dan tempat nya strategis dekat dengan mall",Ulasan terverifikasi dari tiket.com
367,1,IA,28 Desember 2021,Trip Pasangan,"5,0",Bagus fasilitasnya. Ramah pelayanan nya. Kebersihan juga terjaga.,Ulasan terverifikasi dari tiket.com
367,2,Ria Juliaty,27 Desember 2021,Trip Keluarga,"5,0","nginap ke tiga kali nya di hotel ini, semuanya ok, naik kamar ke deluxe tidak ada pengiring rambut dan kulkas, tp okelah. yg mengecewakan pas sarapan pagi, bawa dua anak 6 thn Dan 3 thn, bayar sarapan utk 1 org ,gpp karena kita uda sering nginep jadi uda tahu krn anak saya yg pertama 6 thn dan badannya besar,nah mba nya yg absen dan nanya kamar pas kita uda Bayar dia ngeliatin makanan yg kami ambil diliatin terus ,apalagi ketika anak saya yg 6 thn ambil ini dan itu, jadinya saya ga nyaman kaya saya ga pernah makan aja.. pdhl saya nginap yg perhari 800 rb dan itu dua malam, sebelum2nya yg nerima ga kaya gitu, bahkan saya dibantu ambil minum karena bulak balik ada baby, tolong diperbaiki kuliatas pelayanannyaLihat lebih sedikit",Ulasan terverifikasi dari tiket.com
367,3,Semoga Semoga,23 Desember 2021,Trip Keluarga,"5,0",Hotelnya bersih dan sarapan bisa dinikmati lagi.,Ulasan terverifikasi dari tiket.com
367,4,MM,23 Desember 2021,Perjalanan Bisnis,"4,0","Loby nya dilantai 5, agak merepotkan tp hotel nya nyamab",Ulasan terverifikasi dari tiket.com
367,5,GS,22 Desember 2021,Trip Pasangan,"5,0",Terima kasiihhh Santika,Ulasan terverifikasi dari tiket.com
368,1,DP,20 Desember 2021,Keperluan Medis,"3,0",Oke utk harga segitu dapat breakfast. Lokasi juga tengah kota,Ulasan terverifikasi dari tiket.com
