page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber
152,1,LP,21 Jul 2022,,"4,0","Dapat kamar paling pojok, handuk perlu diganti krn list pinggirannya sdh robek2, keset kusam. Pelayanan fo nya d’best (mas bayu), wkt cek in pun cepat. Bfast bnyk menu traditional terutama minumannya secang, beras kencur, kunyit asam.Lihat lebih sedikit",Verified review from tiket.com
152,4,AB,8 Jul 2022,Perjalanan Bisnis,"4,0",Utk tamu .::::::::://,Verified review from tiket.com
153,2,SD,19 Jun 2022,Trip Pasangan,"4,0","Typical old hotel, bad maintained. When we got there the ac didn't turned on. But the staff were quick to solve the problem.",Verified review from tiket.com
153,3,siska,20 May 2022,,"4,0",nyaman banget makaanannya enak,Verified review from tiket.com
154,1,YB,13 Apr 2022,Trip Keluarga,"4,0",Menu sarapan kurang enak dan terbatas,Verified review from tiket.com
154,3,NI,18 Mar 2022,,"4,0","Sangatlah oke, rekomendasi untuk para pendatang",Verified review from tiket.com
154,4,harijanto widjaya,5 Mar 2022,Perjalanan Bisnis,"4,0",kamar bersih,Verified review from tiket.com
154,5,ZI,24 Feb 2022,Perjalanan Bisnis,"4,0","tetap terjaga nyaman dan bersih nya, semua staf hotel ramah",Verified review from tiket.com
155,5,A,12 Feb 2022,Trip Keluarga,"4,0",Bagus lokasi di tengah kota bandung,Verified review from tiket.com
156,1,ZI,10 Feb 2022,Perjalanan Bisnis,"4,0",lokasi strategis tengah kota dan harga cukup bersaing,Verified review from tiket.com
156,5,ade nasyrullah,6 Feb 2022,Trip Keluarga,"4,0",makanan kurang bervariasi,Verified review from tiket.com
157,1,RA,3 Feb 2022,Trip Keluarga,"4,0","Di pusat kota, buat cari makan akses mudah, bersih & nyaman. Sarapan cukup beragam dan enak. Nyaman buat yg bawa anak2",Verified review from tiket.com
157,2,Hening Hardoyo,22 Jan 2022,Perjalanan Bisnis,"4,0","Kamar luas, fasilitas oke dan dekat dgn BIP.",Verified review from tiket.com
157,3,EP,19 Jan 2022,Trip Keluarga,"4,0",Kamarnya bagus..dekat sekali dengan BIP,Verified review from tiket.com
157,4,Ferry Antonius Simanjuntak,17 Jan 2022,Trip bareng Teman,"4,0",Hotel bersih dan nyaman tapi lift suka rusak,Verified review from tiket.com
157,5,Nila Kesuma,16 Jan 2022,Trip Solo,"4,0","room bersih , homey ...depan mall",Verified review from tiket.com
158,1,MS,4 Jan 2022,Trip Pasangan,"4,0","bagus tingkatkan, strategis, nyaman, bersih, layanan ramah",Verified review from tiket.com
158,2,MS,2 Jan 2022,Trip Pasangan,"4,0","Tempat strategis, bersih, nyaman.",Verified review from tiket.com
158,3,RR,25 Dec 2021,Perjalanan Bisnis,"4,0","Nyaman, dekat kemana mana",Verified review from tiket.com
158,4,SW,13 Dec 2021,Lainnya,"4,0","petugas ramah , kamar bersih, makan perlu dilengkapi lg supaya lbh variatif breakfast nya",Verified review from tiket.com
158,5,Florence Lentjang,12 Dec 2021,Trip Keluarga,"4,0",Kamar dan kamar mandi bersih,Verified review from tiket.com
159,1,FO,27 Nov 2021,Lainnya,"4,0",okeeeeeeeeeeeeeeeeee,Verified review from tiket.com
159,2,AS,16 Nov 2021,Trip Keluarga,"4,0",Nice stay! Will come back soon,Verified review from tiket.com
159,3,Yusuf Amalo,9 Nov 2021,Perjalanan Bisnis,"4,0","Bagus dan nyaman, menyenangkan",Verified review from tiket.com
159,4,DA,25 Oct 2021,Trip Keluarga,"4,0","lokasi hotel sangat strategis, kamar bersih dan nyaman. staf hotel pun ramah dan baik.",Verified review from tiket.com
159,5,Trie Wahyono,7 Oct 2021,Trip Keluarga,"4,0",suasana nyaman ; front office ramah pelayanan bagus,Verified review from tiket.com
160,1,Bambang Suyono,25 Sep 2021,Perjalanan Bisnis,"4,0",hotel lama tapi maaih terpelihara,Verified review from tiket.com
160,2,Bram Alamsyah Tjahjadi,19 Sep 2021,Trip Pasangan,"4,0","Suka banget ama sirkulasi udara di hotel ini (di bagian luar kamar yah) Untuk kamarnya ok kok, bersih Untuk sarapannya so so, sayang waktu kesana mesin espresso nya rusak katanya Parkirannya sih emang kecil yah jalanannya Tapi waktu stay worth for money !! Staff nya ramah2Lihat lebih sedikit",Verified review from tiket.com
160,3,Andika Gustriadi,12 Sep 2021,Perjalanan Bisnis,"4,0",pelayanan yg cepat dan kenyamanan,Verified review from tiket.com
160,4,Rahardjo Purnomo,13 Jul 2021,Perjalanan Bisnis,"4,0",mantap dan terus tingkatkan,Verified review from tiket.com
160,5,Ika Prihadiyan,22 Jun 2021,Perjalanan Bisnis,"4,0",hotel tua tp masih bgs dan makanan enak,Verified review from tiket.com
161,1,SM,13 Jun 2021,Perjalanan Bisnis,"4,0",all good all good all good,Verified review from tiket.com
161,2,TS,12 Jun 2021,Trip Keluarga,"4,0","Makanan enak, sirkulasi udara dalam hotel bagus, kamar luas",Verified review from tiket.com
161,3,harijanto widjaya,15 May 2021,Perjalanan Bisnis,"4,0","tempat strategis, nyaman, dan bersih",Verified review from tiket.com
161,4,RC,15 May 2021,Trip Keluarga,"4,0",Pelayanan sangat baik,Verified review from tiket.com
161,5,AG,5 May 2021,Perjalanan Bisnis,"4,0",josss enak murah resik,Verified review from tiket.com
162,1,AW,4 May 2021,Lainnya,"4,0",Bagus dan nyaman utk keluarga,Verified review from tiket.com
162,2,JJ,1 May 2021,Trip Keluarga,"4,0",kamar bersih sangat enak dan nyaman...,Verified review from tiket.com
162,3,Erti Jingga,20 Apr 2021,Trip Pasangan,"4,0",lumayan bgs htlnya cuman syg wkt mlm ditutup akses jalanny jd muter2 deh mau balik kehtl,Verified review from tiket.com
162,4,R,28 Mar 2021,Trip Keluarga,"4,0","Hotel bersih dan makanan lumayan, lokasi strategis dekat dengan pusat perbelanjaan. Cocok untuk staycation juga. Next time pasti akan kesini lagi.",Verified review from tiket.com
162,5,Nicholas Nicholas,21 Mar 2021,Trip Keluarga,"4,0","Hotel lama, tp msh oke, kamar fasilitas lokasi oke, utk swimming pool mohon disediakan handuk, sarapan new normal agk krg nyaman emng.",Verified review from tiket.com
163,1,SN,27 Feb 2021,Lainnya,"4,0","Good, perlu ditingkatkan lagi",Verified review from tiket.com
163,2,EK,22 Feb 2021,Trip Keluarga,"4,0","Lokasi sangat baik, dekat ke tempat2 makan dan hiburan lainnya. Kebersihan dan pelayanannya juga OK",Verified review from tiket.com
163,3,Friyandana Wijaya,17 Feb 2021,Trip Keluarga,"4,0","petugas ramah, dekat dengan mal BIP, klinik, kuliner banyak di sekitarnya",Verified review from tiket.com
163,4,F,16 Feb 2021,Trip Solo,"4,0",Kamar bersih dan kasurnya nyaman,Verified review from tiket.com
163,5,harijanto widjaya,8 Feb 2021,Perjalanan Bisnis,"4,0",Tempat bersih dan nyaman,Verified review from tiket.com
164,1,DF,7 Feb 2021,Trip Pasangan,"4,0",Nice place with suitable room,Verified review from tiket.com
164,2,II,1 Feb 2021,Perjalanan Bisnis,"4,0",Masih bagus perawatannya dan lokasi sangat strategis,Verified review from tiket.com
164,3,Muhammad Ridwan Saidi,18 Jan 2021,Trip Keluarga,"4,0",Pelayanan memuaskan dan ramah,Verified review from tiket.com
164,4,IS,20 Dec 2020,Trip Keluarga,"4,0",Pegawai ramah2 pelayanan memuaskan tapi makan pagi kurang banyak menunya,Verified review from tiket.com
164,5,PK,20 Dec 2020,Lainnya,"4,0",pelayanannya sangat baik. resepsionis ramah. nasi gorengnya enak,Verified review from tiket.com
165,1,AF,20 Nov 2020,Perjalanan Bisnis,"4,0","lokasi strategis, harga terjangkau, well prepare dikala pandemi",Verified review from tiket.com
165,2,T,5 Nov 2020,Perjalanan Bisnis,"4,0",lumayan nyaman dan bersih juga,Verified review from tiket.com
165,3,AH,2 Oct 2019,Trip Pasangan,"4,0",Suka > dekat ke Dago buat jalan2 pagi Tidak Suka > access masuknya banyak motor parkir di jalan sumatra,Verified review from tiket.com
165,4,DP,25 Sep 2019,Trip Keluarga,"4,0",Ruangan ok,Verified review from tiket.com
165,5,JL,8 Jul 2019,Trip Keluarga,"4,0","Lokasi hotel cukup strategis, hotel bersih (kamar, kamar mandi), variasi menu breakfast memberikan beberapa pilihan, suasana hotel yang tenang, cocok untuk bersantai & menikmati suasana liburan Yang kurang disukai : banyaknya motor yang diparkir di sekitar akses pintu masuk ke arah lobby hotel Lihat lebih sedikit",Verified review from tiket.com
166,1,Dita Dita,14 Jun 2019,Trip Pasangan,"4,0",Baru kali ini saya menginap di Santika hotel yang breakfastnya kurang menarik dan tidak lengkap. Santika yang ada di Jakarta dan daerah lainnya lebih bagus untuk breakfastnya.,Verified review from tiket.com
166,2,CP,30 Dec 2018,Perjalanan Bisnis,"4,0",Pelayanan staf di front office tdk memperhatikan pelanggan yg sudah menunggu terlebih dulu utk dilayani,Verified review from tiket.com
166,3,Anonymous,25 Apr 2018,Lainnya,"4,0","Lokasi Hotel ini juara, dekat ke Jalan Riau/Dago Bawah kalau mau jalan-jalan ke FO, mau ke mall tinggal nyeberang ke Bandung Indah Plaza. Pas saat kedatangan, disambut concierge sigap membawakan tas, pelayanan cek in cepat, kondisi kamar bagus, spt habis di renov, TV LCD, ada kulkas mini, shower berfungsi, wifii juga kenceng di kamar. Untuk sarapan khas Santika, menu lengkap ada tradisional/modern. Parkir mobil ada di basment, topnya lagi mobil dicuci bersih gratis, jadi pagi nya kalo mau jalan-jalan mobil udah kinclong. Boleh jadi pilihan kalau menginap di BandungLihat lebih sedikit",Verified review from tiket.com
166,4,Anonymous,17 Oct 2017,Lainnya,"4,0","nice, cozy and close with FO that all girls needed",Verified review from tiket.com
166,5,didik triahanggono,28 Aug 2017,Lainnya,"4,0","dengan harga yang reasonable, saya rasa hotel ini mempunyai semua yang saya butuhkan. akses yang mudah kemana-mana, kamar hotel yang nyaman dan bersih, serta fasilitas hiburan yang cukup memadai. pelayanan juga lumayan bagus. dan terlebih lagi mempunyai fasilitas dan pelayanan dengan standart yang sama, jadi tidak terlalu asing dengan cabangnya di kota lain karena saya sendiri sangat sering traveling dan selalu menginap di santika. Lihat lebih sedikit",Verified review from tiket.com
167,1,Anonymous,14 Jun 2017,Lainnya,"4,0",Hotelnya bagus nyaman bersih dan sejuk,Verified review from tiket.com
167,2,Alex Sanchez,13 Jun 2017,Lainnya,"4,0",Perfect hotel during business trip in Bandung because its location. We stayed here around two weeks. We got quite comfortable room and clean enough. Caring and smiling staff. Just stone away from the hotel to get to shopping centers. Lihat lebih sedikit,Verified review from tiket.com
167,3,Anonymous,27 Mar 2017,Lainnya,"4,0","Hotelnya nyaman, bersih, sejuk dan dekat dengan FO utama di bandung",Verified review from tiket.com
167,4,Anonymous,5 Mar 2017,Lainnya,"4,0",Hotel yg nyaman dan tenang walapun berada di tengah keramaian Bandung,Verified review from tiket.com
167,5,Nanda Agastya Wardana,7 Apr 2026,Trip Keluarga,"3,8",Bagus hotel nya.. staff sangat baik... makanan enak... cuman emang bangunan tua yaaa gapapa vintage feeling overall nice experience santika,Verified review from tiket.com
168,1,Harta Widjaja,12 Nov 2025,Trip bareng Teman,"3,8",Hotel tua namun terpelihara dan bersih. Namun ada beberapa hal yang harus di perbaiki. Yang pertama ac kamar saya tidak dingin sama sekali walalupun sudah diperiksa teknisi. Kamar dengan adanya ruang tamu butuh ac yg lebih besar PK nya atau ac baru. Yang kedua sarapannya kurang ragamnya. Semoga bisa diperbaiki.Lihat lebih sedikit,Verified review from tiket.com
168,2,DD,4 Dec 2024,Trip Solo,"3,8",Kualitas layanan terbaik.,Verified review from tiket.com
168,3,Rizkika Pramata Arshanty Putri,23 Sep 2024,Trip Keluarga,"3,8","hotelnya gedung tua, tapi kamarnya lumayan bagus. cuma fasilitasnya udah banyak yang rusak / perlu di upgrade. staffnya ramah & baik, makanan breakfastnya enak banget. tapi tetap perlu upgrade hotel 😁Lihat lebih sedikit",Verified review from tiket.com
168,4,Rizkika Pramata Arshanty Putri,23 Sep 2024,Trip Keluarga,"3,8","hotelnya sudah agak tua kayaknya perlu di upgrade. tapi kamarnya lumayan bersih, makanannya juga kalo santika gaperlu ditanya lah yaa pasti enak. service staffnya juga sangat baik & welcome dengan anak2. cuman ya itu banyak fasilitas yang agak udah gak layak. tapi okelah untuk harga segini 😁Lihat lebih sedikit",Verified review from tiket.com
168,5,TP,18 Jun 2024,Trip Keluarga,"3,8",Lokasi strategis. Dekat kemana2. Kamar terawat walaupun bangunan lama,Verified review from tiket.com
169,1,Muhammad Hilmi,5 Jun 2024,Trip Keluarga,"3,8",bagus deket dari mana mana,Verified review from tiket.com
169,2,MM,20 Oct 2023,Trip Keluarga,"3,8",Hotel tua tapi masi layak dan lumayan bersih cuma karena saya pesan dadakan jadi agak mahal…makanan lumayan enak juga maaf sy lupa poto2 …kalo ke bandung jgn lupa mampir ke Amnesh billiar & pool dekat paskal23 MantaappLihat lebih sedikit,Verified review from tiket.com
169,3,Hantarman Taslim,24 Aug 2023,,"3,8","Standard, perabot sudah lama, jadi kurang menarik lagi..",Verified review from tiket.com
170,1,Lai Yunie Yanto,14 Nov 2022,Trip Pasangan,"3,8","Air panas kadang ada, kadang tidak ada. Sarung bantal bnyk titik2 coklat ngk jelas, Jadi kelihatan jorok.",Verified review from tiket.com
170,2,DS,13 Oct 2022,Trip Keluarga,"3,8",Lokasi hotel strategis meski fasilitas tua,Verified review from tiket.com
170,4,Isabella Mc Hutasoit,17 Aug 2022,Trip Keluarga,"3,8",Kolam relnangnya oke. Hanya saja gymnya peralatannya trrbatas banget jadi ngantrinya lama,Verified review from tiket.com
171,2,Diaz Pranita,4 May 2022,Trip Keluarga,"3,8",Perlu refresh fasilitas,Verified review from tiket.com
171,4,RW,30 Apr 2021,Lainnya,"3,8","senangnya di hotel ini kemana2 dekat, apalagi ke outlet2..",Verified review from tiket.com
171,5,DA,27 Jan 2021,Trip Pasangan,"3,8","sesuai harga kamar jadul tp bersih ,dinginn banget jd bs tanpa ac makanan standar kolam kecil kedalaman 1.25 meter - 2 meter sepi enak spt bukan di tengah kota ke sini utk staycation saja",Verified review from tiket.com
172,1,DD,12 Sep 2019,Trip Pasangan,"3,8",Good,Verified review from tiket.com
172,2,AF,1 May 2019,Lainnya,"3,8",Gr3at,Verified review from tiket.com
172,3,Prawoto,1 Aug 2017,Lainnya,"3,8","Hotel yang sudah sangat terkenal dan menyebar di seluruh Indonesia. Hotelnya cukup bagus standart bintang empat. Pelayanan juga tidak mengecewakan, memperhatikan tamu dengan baik. Cukup bagus untuk istirahat dari kesibukan dinas karena fasilitas juga lengkap.Lihat lebih sedikit",Verified review from tiket.com
172,4,Anonymous,2 May 2017,Lainnya,"3,8",Tempat bersih & Nyaman.,Verified review from tiket.com
172,5,Juwita,15 Mar 2017,Lainnya,"3,8","nyaman buat keperluan apa aja nginep disini, maw bt urusan kerjaan maupun urusan jalan-jalan. kalo aku kebetulan sedang melakukan dua2nya waktu itu. karena sebetulnya kerjaan mengharuskan menginap di Santika, dan kebetulan tempatnya tepat di tengah kota, jadi deh dua urusan bisa jalan bareng. hotelnya standart yang baik untuk ukuran hotel bintang 4. servis cukup dan kamar hotel nyaman. Lihat lebih sedikit",Verified review from tiket.com
173,1,Irwan sofiansyah,26 Aug 2025,Trip Keluarga,"3,6","Lokasi strategis, dekat mall dan tempat makan",Verified review from tiket.com
173,2,Diyan Purwantini,13 Aug 2025,Trip Keluarga,"3,6",Friendly staff. Safe surrounding area and strategic location.,Verified review from tiket.com
173,3,PT Java Vapor Indonesia,18 Dec 2024,Trip Keluarga,"3,6","Hotelnya oke, bersih , nyaman dan makanan breakfastnys oke sesuai harga dan fasilitas meskipun tergolong lumayan mahal",Verified review from tiket.com
173,4,Mochamad Abiyan,20 May 2024,Trip Keluarga,"3,6","Lokasi jelas strategis dekat ke tempat yg lagi hits dan bersebrangan dengan tempat belanja yang lengkap, bangunan tua tapi tidak menakutkan, semi terbuka dan ada tanaman hijau jadi sirkulasi udara baik, tapi efeknya jadi ada seperti kotoran kelelawar di beberapa tempat, untuk makanannya cukup variatif dan rasanya enak, untuk kamar ruangannya luas, bersih, penerangan baik, tapi karna lantai langsung jd terasa dingin kalau malam dan pagi pagi.Lihat lebih sedikit",Verified review from tiket.com
174,1,Radius Akbar,4 Oct 2023,Perjalanan Bisnis,"3,6","Lokasi cukup strategis, dapat kamar juga langsung di depan pool.",Verified review from tiket.com
174,2,ES,1 May 2023,Trip Pasangan,"3,6","Breakfastnya gk ada yg enak, parkir klo dah malem penuh, pelayanan baik, kamar bersih...",Verified review from tiket.com
175,1,Silvia Wilson,23 Aug 2022,,"3,6",Lokasi strategis,Verified review from tiket.com
175,2,Ryan Nugraha,8 May 2022,Trip Keluarga,"3,6","Staff baik dari kedatangan smp kepulangan. Kebersihan juga baik. Sedikit saran, utk variasi sarapan bisa lebih ditingkatkan, apalagi variasi sarapan untuk anak-anak, jgn hanya cereal saja. Well, keep up the work guys. Thank you.Lihat lebih sedikit",Verified review from tiket.com
175,3,DW,13 Apr 2021,Trip Keluarga,"3,6","lokasinya oke banget karena berada di pusat kota yg dikelilingin pusat jajan, pelayanan juga oke banget, bersih meskipun bangunan lama. Sarapannya oke lah, standar bintang 3.",Verified review from tiket.com
175,4,INTAN FEBRIANA,23 Dec 2020,Lainnya,"3,6",staycation aku lumayan bisa istirahat,Verified review from tiket.com
175,5,magdalena,24 Dec 2017,Lainnya,"3,6",Lokasinya sempurna deket sama semua tempat2 belanja terkenal di bandung ada macem2 FO dan berbagai mall. sedangkan hotelnya sendiri cukup nyaman sesuai standartnya. para karyawan hotel juga selalu baik dan ramah. Lihat lebih sedikit,Verified review from tiket.com
176,1,Anonymous,24 Oct 2017,Lainnya,"3,6","Secara keseluruhan bagus, cuma kamar mandinya aja yg kurang bersih, khususnya pada pembuangan air shower yg mampet...",Verified review from tiket.com
176,2,Anonymous,23 Aug 2017,Lainnya,"3,6",Lokasi yang strategis untuk jalan2. Mintalah kamar yang tidak menghadap ke jalan Riau karena cukup bising oleh kendaraan,Verified review from tiket.com
176,3,suseno suseno,18 Mar 2020,Trip Pasangan,"3,4","secara keselurahan sdh sesuai dgn standart bintang 3 hanya saja yg perlu diperhatikan lagi adalah bantal ( bantal sdh lusu dan sdh tdk nyaman dipake ) memang sih cover cukup bersih, cuma kondisi dalam (bantal) menurut saya sdh harus diganti. Untuk makanan yg sdh habis juga sebaiknya segera di tambah. kmrn sy sarpan jam 8 tetapi sdh bnyk makanan yg sdh habis dan tidak diisi lagi. Semoga kedepan lebih baik lagi ya ditingkatkan terus pelayanannya. TerimakasihLihat lebih sedikit",Verified review from tiket.com
176,4,Edrian Eko Amzar,20 May 2026,Trip Pasangan,"3,4",Professional staff. Professional staff.,Verified review from tiket.com
176,5,Wirakusuma,20 Dec 2025,Trip Keluarga,"3,4","Servis bagus tapi perlu banyak perbaikan. Keran bocor, ac tidak dingin.",Verified review from tiket.com
177,1,Emiliana AK,24 Dec 2024,Trip Pasangan,"3,4","Service,breakfast and location is good. We can just walk to reach out several public services. Various choices of breakfast menu and the taste of food OK.",Verified review from tiket.com
177,2,ZF,17 Sep 2024,Perjalanan Bisnis,"3,4",Lingkungan yang bersahabat.,Verified review from tiket.com
178,1,Anastasia putri,3 Mar 2022,,"3,4",lokasi hotel top BGT!,Verified review from tiket.com
178,2,ST,9 Dec 2021,Perjalanan Bisnis,"3,4",lokasi ok ..service dan makanan biasa aja,Verified review from tiket.com
178,3,NT,3 Dec 2021,Perjalanan Bisnis,"3,4",hotel lama jadinya keliatannya kotor dan untuk harganya agak mahal (menurut saya).,Verified review from tiket.com
178,4,NM,12 May 2021,Trip bareng Teman,"3,4",fasilitas oke. ada beberapa hal yg perlu ditingkatkan,Verified review from tiket.com
178,5,HS,26 Mar 2021,Lainnya,"3,4","Hotel Santika dekat dengan BIP juga mall yg lain disamping daerah outlet, bisa di tempuh dgn jalan kaki. Hotelnya tenang",Verified review from tiket.com
179,1,Gina Citra,19 Mar 2021,Trip Keluarga,"3,4",Hotel tua tp utk kamar bersih dan good service,Verified review from tiket.com
179,2,ananto,22 Nov 2020,Perjalanan Bisnis,"3,4",Di kamar 107 dan 108 pancuran air untuk mandi sangat kecil air keluarnya,Verified review from tiket.com
179,3,ADE INDRA,25 Dec 2025,Trip Keluarga,"3,2",Access to shopping centers available.,Verified review from tiket.com
179,4,Rachman Hidayat,19 Feb 2025,Trip Keluarga,"3,2",Kamar mandi perlu di perhatikan saluran air dan juga tidak ada serangga,Verified review from tiket.com
180,1,SS,6 Jul 2023,Trip Keluarga,"3,2","Kebersihan kamar sangat kurang. Kondisi sangat berdebu. Hotel sudah lumayan kuno. Amenities lengkap semua. Sarapan average saja. Lahan parkir oke banget, fasilitas juga oke, walaupun sudah agak tua.",Verified review from tiket.com
180,2,Budi Kustiawan,7 Mar 2023,Trip Keluarga,"3,2",a bit old but location is a plus.,Verified review from tiket.com
180,4,Tan Andreas WY,19 Jan 2023,Perjalanan Bisnis,"3,2",Makanan rasa nusantara cukup oke. Tingkat hunian spt nya perlu renovasi penyegaran krn memang sdh berumur.,Verified review from tiket.com
180,5,SUKARTONO SUKARTONO,17 Nov 2022,,"3,2",Kamar bersih.. AC dingin..,Verified review from tiket.com
181,2,Mulianie Mulianie,15 Jan 2022,Trip Pasangan,"3,2","untuk hotel berbintang 4, fasilitasnya terasa kurang. gak ada hairdryer , suasana tempat sarapan kurang nyaman, handuk mandi yg disiapkan bau padahal terbuñgkus plastik. 😓 menang di lokasi karna persis di depan supermaket Riau Junction .Lihat lebih sedikit",Verified review from tiket.com
181,3,Bragi,12 Aug 2018,Lainnya,"3,2","Saya coba pergi ke Bandung dan tinggal di hotel ini dengan keluarga saya, dan hotel ini lumayan bagus dengan Menu sarapan pagi yang enak, dan staf sangat ramah staf pelayanan terutama kamar. kolam renang di lantai dua airnya sangat bersih dan juga lokasi hotel ini dekat ke mana-mana, terutama dekat dengan factory outlet dan restoran.Lihat lebih sedikit",Verified review from tiket.com
181,4,Malik Ismail,14 Jan 2018,Lainnya,"3,2","Hotel Santika Bandung ini sangat dekat dengan Katolik Roma dan Gedung Merdeka dan juga dekat dengan Museum Geologi. Fasilitas di Hotel Santika Bandung ini termasuk lengkap, ada minibar, kolam renang, lemari besi dan banyak lagi. TVnya dilengkapi dengan saluran kabel yang bisa sesuka hati untuk kita menonton film apapun. Aku suka menginap di hotel iniLihat lebih sedikit",Verified review from tiket.com
181,5,CA,8 Feb 2026,Trip Keluarga,"3,0","Hotel lama, lokasi strategis di jalan Riau. Kalo untuk numpang tidur okelah, tp kalau untuk staycation yang banyak di hotel sepertinya kurang cocok. Malam saya menginap di Jalan Riau ada balap motor sangat berisik 🥹Lihat lebih sedikit",Verified review from tiket.com
182,1,AR,22 Apr 2025,Trip Solo,"3,0","Bangunan lama sih ya, untuk harga segitu aga kurang humbel ya, di banding hotel sejenis, tapi overall okay, staff ramah dan sigap",Verified review from tiket.com
182,2,Suudia sabila mumtaz,3 Apr 2025,Trip Keluarga,"3,0",Lokasi strategis.. harga terjsngkau,Verified review from tiket.com
182,3,Chindra Mayang,1 Feb 2025,Trip Keluarga,"3,0",Kebersihan sangat oke. Pengalaman kuliner istimewa.,Verified review from tiket.com
182,4,Chindra Mayang,1 Feb 2025,Trip Keluarga,"3,0",Desain kontemporer unik. Pelayanan yang ramah anak-anak. Area duduk yang nyaman banget.,Verified review from tiket.com
182,5,LL,14 Oct 2024,Trip Keluarga,"3,0",Hidangan khas lokal. Desain kolam estetik.,Verified review from tiket.com
183,1,Ety Nurbaiti,8 Sep 2024,Trip Keluarga,"3,0","Kamar nya luas, kamar mandi juga luas, semua tersedia lengkap, lokasi dekat kemall sekitar, tersedia parkir dan gratis.",Verified review from tiket.com
183,2,Dicky Moris,24 May 2024,Trip Solo,"3,0","Hotel jadul, tp lumayan bersih, semogq kedepqn banyak renov2",Verified review from tiket.com
183,3,Tiosella Mornsine,14 May 2024,Perjalanan Bisnis,"3,0",Hotel lama sarapan biasa kurang bervariatif,Verified review from tiket.com
183,4,Cindy Debora Sinaga,14 Apr 2024,Trip Keluarga,"3,0",Tersedia buffet sarapan. Banyak seni lokal yang ditampilkan. Kamar sangat luas.,Verified review from tiket.com
183,5,IF,31 Mar 2024,Trip Solo,"3,0",Bersih Dekat pusat perbelanjaan.,Verified review from tiket.com
184,1,PP,16 Mar 2024,Trip Solo,"3,0",Tempat tidur anak nyaman. Fasilitas up-to-date. Suasana tropis di tepi kolam. Resepsionis yang ramah dan sigap. Menyediakan layanan shuttle ke pusat kota. Menyediakan layanan shuttle ke pusat kota.,Verified review from tiket.com
184,2,Fikha Sanjaya,4 Feb 2024,Perjalanan Bisnis,"3,0",Okay good not bad thank you,Verified review from tiket.com
184,3,FS,4 Feb 2024,Perjalanan Bisnis,"3,0",Check-out yang sangat mudah.,Verified review from tiket.com
184,4,FS,4 Feb 2024,Perjalanan Bisnis,"3,0",Kamar yang bersih dan rapi.,Verified review from tiket.com
187,2,AA,19 Jan 2023,Trip Keluarga,"3,0","Lorongnya agak gelap, tp sarapan nya enak bgt best👏👏",Verified review from tiket.com
187,4,DT,26 Dec 2022,,"3,0",Hotel kuno yg butuh renovasi,Verified review from tiket.com
188,2,Ekasari L L,18 Nov 2022,,"3,0","-Lampu liftnya kelap kelip seperti mau putus, membuat sakit mata. -bola kari ikannya masih sedikit mentah dan berbau amis. -karyawan ramah.",Verified review from tiket.com
189,5,ERNA SULISTIANAWATi,27 Jul 2022,Trip Keluarga,"3,0","biasa aja, bangunan tua",Verified review from tiket.com
190,4,Ali Teddy,20 May 2022,Trip Keluarga,"3,0","mungkin krn weekday jd sepi,dan diatro dikamar ujung..spooky jg...keran pd rusak...yg terbaim dr sini hnya pelayanan dan ruang kamar yg luar..selebihnya B aj",Verified review from tiket.com
191,1,Widy Aulia Sunyoto,1 Feb 2022,,"3,0",Goodgoodgoodgoodgood,Verified review from tiket.com
191,2,lulut saptari,21 Jan 2022,Trip Keluarga,"3,0",no towel for swimming pool,Verified review from tiket.com
191,3,SL,24 Nov 2021,Trip Pasangan,"3,0","biasa aja hotelnya, banyak yg perlu ditingkatkan",Verified review from tiket.com
191,4,NN,15 Nov 2021,Lainnya,"3,0",Cukup namun karena memang gedung lama,Verified review from tiket.com
191,5,MM,19 Oct 2021,Perjalanan Bisnis,"3,0","Awalnya AC mati, shower awalnya mleber dan power kecil, hotel tua, dan makanan masih sangat minim padahal harga sdh normal",Verified review from tiket.com
192,1,Putri Melati Ilandia,8 Sep 2021,Trip Pasangan,"3,0","hotelnya udah tua, gatau karna penuh atau gimana dapet kamar yang udah lama ga dipake kayanya sampe water heaternya harus minta dinyalain dulu ke teknisinya, dan bau lembab banget, sarapan buat sekelas santika kurang bangetLihat lebih sedikit",Verified review from tiket.com
192,2,AR,1 Sep 2021,Lainnya,"3,0","Untuk pelayana, sarapan pagi, oke tapi ada yang kurang televisinya erorr",Verified review from tiket.com
192,3,AY,28 Aug 2021,Trip Keluarga,"3,0","koridor tidak terawat, banyak remahan atap plafond/tembok yang berserakan di koridor, makannya fair lah & tidak banyak pilihan, kasian mbak nya mondar mandir ( karena mungkin kurang tenaga F&B )",Verified review from tiket.com
192,4,Rizqa Iga Novianti Putri,14 Aug 2021,Perjalanan Bisnis,"3,0",hotel nyaman dan lokasi strategis,Verified review from tiket.com
192,5,Nikes Astrisi Presilia,18 Jun 2021,Trip Keluarga,"3,0",over all roomnya oke. ada kebocoran di jetshower toilet sudah di fix tp masih bocor. mungkin perlu di cek ulang. breakfast ok tapi pilihannya kurang banyak. kolam renang juga agak kotor airnya.,Verified review from tiket.com
193,1,Yudhi Nugraha,24 May 2021,Trip Pasangan,"3,0",lumayan lahhh . tp tidak sesuai dengan yg diharapkan,Verified review from tiket.com
