priority_reason,aspect,true_label,pred_label,confidence,ID_Review,Platform,Nama_Hotel,Review_Date,review_word_len,Text_Review
model_disagreement,Kenyamanan,none,positif,0.762,7508,Traveloka,Hotel Santika Bogor,11/1/2023,25,"tempatnya strategis, kamar bersih, karyawan staf hotelnya ramah. anak anak pengalaman baru ada bioskop film anak anak di sore hari sangat terhibur. liburan yang berkesan."
model_disagreement,Kebersihan,positif,none,0.7591,12253,Traveloka,Hotel Santika Mega City Bekasi,2/19/2020,13,"kamar berisp, air conditioner dingin, kamar mandi bersi, makanan cukup lengkap dan esak."
model_disagreement,Lokasi,netral,positif,0.7587,1491,Agoda,Hotel Santika Bogor,9/2/2019,64,"pertama sampai di hotel memiliki kesan yang luar biasa, lokasi yang baik dekat dengan mal kebersihan cukup baik. untuk fasilitas kolam renang juga bagus. santika sangat terkenal dengan beragaman sarapanya yang pasti enak. untuk staf saya merasa kurang ramah. bagian fo, tempat sarapan, kolam renang, mungkin karena libur lebaran ramai tamu mereka kelelahan sehingga ya biasa saja, tapi untuk satpamnya sangat baik dan ramah."
model_disagreement,Kebersihan,positif,negatif,0.7584,1808,Agoda,Hotel Santika Cirebon,9/11/2024,13,"mudah untuk mendapatkan makanan, kolam renang harus lebih dibersihkan, taman harus lebih bersih."
model_disagreement,Makanan,netral,negatif,0.7583,4807,Tiket,Hotel Santika Mega City Bekasi,4/24/2024,35,"baik banget hotelnya, bersish ya karna santika memang sudah tidak awam untuk hotel bintang mya. namun kami sempat di dtgi sama cheff dan pelayan saat breakfast untuk ditawarkan jd member santika, tapi nyatanya sampai. selengkapnya"
model_disagreement,Kenyamanan,positif,none,0.7578,10701,Traveloka,Hotel Santika Depok,8/15/2018,7,pelayanannya memuaskan. kamarnya sangat bersih dan rapi.
model_disagreement,Fasilitas,none,positif,0.7574,12205,Traveloka,Hotel Santika Mega City Bekasi,11/18/2020,49,"kamar sangat nyaman dengan ruangan yang bersih fasilitas yang baik dan pelayanan yang sangat baik. hanya saja akses yang agak sulit karena lokasi ada di atas mal, akses yang diberikan langsung ke lobby hanya yang menggunakan mobil kalau untuk yang menggunakan kendaraan bermotor akses harus masuk melewati mal dahulu."
model_disagreement,Pelayanan,netral,negatif,0.7565,6075,Traveloka,Hotel Santika Bandung,4/26/2023,58,"penerimaan sangat membantu dan sopan sayangnya cuaca hangat dan tanpa air conditioner di area lobi. ruangan itu bersih tapi keran lama di wastafel dan shower membuatnya sulit untuk dioperasikan. menu sarapan prasmanan memang tidak sebanyak dua tahun lalu. disebutkan secara khusus ke stasiun telur, memesan telur setengah matang yang tidak pernah datang sampai kami selesai. layanan yang buruk."
model_disagreement,Lokasi,none,positif,0.7553,6330,Traveloka,Hotel Santika Bandung,1/30/2019,30,"hotel yang bagus dan di sebelah factory outlet. staf meja depan memberi saya upgrade gratis tipe kamar ke eksekutif, itu adalah tawaran hebat akan merekomendasikan hotel ini kepada orang lain."
model_disagreement,Kebersihan,none,negatif,0.7538,5041,Tiket,Hotel Santika Mega City Bekasi,7/3/2020,9,"secara keseluruhan baik, tetap tingkatkan pelayanan prima dan kebersihan"
model_disagreement,Kenyamanan,none,netral,0.7536,10435,Traveloka,Hotel Santika Depok,6/26/2019,32,"lokasi baik mudah akses ke dmall, tetapi menurut saya kondisi fasilitas hotel (seperti kolam renang, gym) dan kondisi kamar (seperti furniture, luas kamar, dan kebersihan kamar) tidak sesuai dengan harga yang diberikan."
model_disagreement,Kenyamanan,netral,none,0.7536,6102,Traveloka,Hotel Santika Bandung,11/9/2022,12,"kamar standar, makanan enak, parkir lumayan, swimming pool walau tidak air hangat."
model_disagreement,Fasilitas,positif,netral,0.7531,5979,Traveloka,Hotel Santika Bandung,3/26/2025,30,"lokasi strategis ke mana2 dekat. petugas ramah semua, kamar bersih. terimakasih untuk semua kesan yang baik. ada fasilitas peminjaman seped untuk berkeliling, tapi saya tidak sempat menikmati karena padatnya acara."
model_disagreement,Kenyamanan,negatif,none,0.7528,5564,Tiket,Hotel Santika Cirebon,4/28/2023,11,"hotelnya zaman dulu, jadi interiornya sudah jadul tapi bersih si kamarnya"
model_disagreement,Kenyamanan,none,positif,0.7527,5383,Tiket,Hotel Santika Bogor,4/15/2022,7,"bagus nyaman sopan, dan ramah, tingkatkan lagu"
model_disagreement,Kenyamanan,netral,positif,0.7526,330,Agoda,Hotel Santika Bandung,12/13/2013,30,"ini mungkin salah satu hotel bernilai terbaik di bandung. terletak di pusat kota, kamar dan layanan bagus. kamar standar tapi bersih dan luas, dapatkan lantai tinggi untuk pemandangan lebih baik."
model_disagreement,Pelayanan,netral,positif,0.7522,1316,Agoda,Hotel Santika Bogor,4/22/2026,11,"dekat dengan mall, pelayanan oke, dan fasilitas mantap, keep it up"
model_disagreement,Pelayanan,netral,positif,0.7493,10692,Traveloka,Hotel Santika Depok,8/29/2018,19,"overall pelayanannya bagus, minta early check-in 12. 30 baru ready jam 13. 00. semoga pelayanannya semakin bagus untuk selanjutnya."
model_disagreement,Harga,positif,netral,0.7481,5671,Tiket,Hotel Santika Cirebon,4/3/2021,16,"untuk harga segitu hotel bersih, mungkin lumayan enak, walaupun hotel nya keliatan agak tua tapi menyenangkan."
model_disagreement,Fasilitas,negatif,none,0.7464,9750,Traveloka,Hotel Santika Cirebon,2/17/2016,61,"secara umum memuaskan, mungkin akan lebih menambah nilai tentang kota cirebon/ trade mark nya kuliner adalah tahu gejrot untuk bisa ditambah pojok tahu gejrot di restaurantnya. ini akan menolong sekali bg wisatawan yang dari luarkota. untuk lebih bisa menikmatinya karena untuk mencari diluar hotel sedikit kesulitan. untuk air panaa di kamar 516 mungkin ada sedikit masalah. karena tidak bisa langsung dipergunakan."
model_disagreement,Makanan,none,positif,0.746,235,Agoda,Hotel Santika Bandung,5/18/2017,44,"hotel ini terletak di jalan riau, jalan it bandung. anda dapat menemukan makanan enak, fashion bagus, kafe bagus dan semua yang anda butuhkan. itu juga dekat jl merdeka yang merupakan salah satu jalan sibuk di bandung yang memiliki beberapa jajanan kaki lima yang enak"
model_disagreement,Harga,negatif,positif,0.7455,5913,Tiket,Hotel Santika Tasikmalaya,11/11/2019,22,"check in dilayani dengan cepat dan ramah, kondisi kamar bersih, amenities lengkap, harga makanan hotel tidak terlalu mahal dan rasanya cukup enak"
model_disagreement,Lokasi,none,positif,0.7453,1316,Agoda,Hotel Santika Bogor,4/22/2026,11,"dekat dengan mall, pelayanan oke, dan fasilitas mantap, keep it up"
model_disagreement,Fasilitas,none,netral,0.7452,9287,Traveloka,Hotel Santika Cirebon,12/5/2018,57,"terakhir ke santika cirebon setahun yang lalu dan di kunjungan kali ini banyak sekali yang berbeda. keramahan yang selalu jadi ciri khas santika tetap terjaga, kamar bersih dan sudah dalam kondisi sejuk saat masuk. kolam renang juga jauh lebih bersih. untuk makanan, selalu ada kuliner khas yang tersaji. saya pasti kembali menginap ke santika untuk kunjungan selanjutnya."
model_disagreement,Pelayanan,negatif,none,0.7445,8685,Traveloka,Hotel Santika Bogor,12/30/2015,17,"makanan kurang lezat, slow respon jika ada makanan yang mulai habis, ruang makan yang diluar lambt dibersihkan"
model_disagreement,Fasilitas,none,netral,0.7443,9773,Traveloka,Hotel Santika Cirebon,1/13/2016,12,"hotel yang nyaman, suka karena tempat makan pagi dekat dengan kolam renang"
model_disagreement,Kenyamanan,positif,none,0.7441,274,Agoda,Hotel Santika Bandung,5/5/2015,16,"luar biasa, bernilai uang, kamarnya berukuran bagus dengan fasilitas yang layak, pusat perbelanjaan ada di dekatnya."
model_disagreement,Pelayanan,netral,positif,0.7432,6421,Traveloka,Hotel Santika Bandung,3/28/2018,72,"saya menginap dalam rangka liburan keluarga di weekend di kamar 356. hotel dengan rate kamar yang cukup tinggi di bandung tidak worth it dengan pelayanan yang didapat. beberapa kekurangan yang harus ditingkatkan oleh manajemen. bangunan lama: air conditioner model lama sehingga udara tidak fresh di kamar banyak nyamuk dan debu, mungkin karena void langsung berhub dengan outdoor; gorden banyak noda-handuk pinggirannya banyak yang sobek. sarapan untuk anak berumur 8 tahun kena charge."
model_disagreement,Fasilitas,none,positif,0.7431,9497,Traveloka,Hotel Santika Cirebon,7/26/2017,18,"bagus ruangan, layanan besar, bagus, besar dan bersih kolam renang. kami berenang di malam hari dan itu bagus"
model_disagreement,Pelayanan,netral,positif,0.743,8106,Traveloka,Hotel Santika Bogor,1/30/2019,62,"pengalaman menyenangkan menginap di suites room 3d2n lantai 7 view pegunungan staff-staff ramah walau check-in agak lama. kamar baik sesuai deskripsi, cuma perlu ditambah cermin vertikal makanan hotel biasa saja, tapi gampang mau ke mall bisa langsung akses dari lift ke lantai b. anak-anak senang di sini walau tidak ada kids corner, hanya hari minggu ada kids activity bikin cupcake mewarnai nonton/menyanyi."
model_disagreement,Pelayanan,positif,negatif,0.7418,1827,Agoda,Hotel Santika Cirebon,4/11/2024,25,"tidak ada staf di sekitar kolam renang, jadi kami harus meminta handuk di sekelilingnya. kamar luas, sarapan banyak pilihan. staf tidak begitu ramah dan melayani."
model_disagreement,Fasilitas,netral,negatif,0.7408,3852,Tiket,Hotel Santika Bandung,6/14/2019,27,yang saya sukai: - fasilitas nya baik - makanan nya baik - karyawan nya ramah2 - tempatnya strategis saran: - tempat parkiran mobilnya tolong di perluas lagi.
model_disagreement,Harga,none,positif,0.7391,5830,Tiket,Hotel Santika Tasikmalaya,4/9/2025,18,"bersih dan segar. tempat parkir luas dan nyaman. akomodasi hemat, namun memberikan sensasi mewah. kopi dan teh tersedia."
model_disagreement,Pelayanan,none,positif,0.7389,1861,Agoda,Hotel Santika Cirebon,8/14/2022,82,"santika adalah salah satu hotel terbaik di cirebon, terletak di pusat kota, dekat dengan stasiun kereta, mall, restoran, dll. kolam renangnya mungkin salah satu kolam terbaik yang pernah saya coba di cirebon, sangat bersih dan besar. saya suka ketika saya masuk kamar, stafnya sudah menyiapkan kamar jadi air conditioner sudah menyala jadi kamar sangat sejuk dan nyaman. mereka juga mencuci mobil kami, dan ini diluar ekspektasi. menu sarapannya sangat lengkap, bervariasi dan enak, namun keramahannya sangat baik. satu malam tidak pernah cukup."
model_disagreement,Kenyamanan,none,positif,0.7357,2287,Agoda,Hotel Santika Cirebon,1/5/2015,15,"sangat menyenangkan dan terjaga privacy, sehingga kami dapat dengan leluasa menikmati fasilitas hotel yang disediakan."
model_disagreement,Makanan,positif,netral,0.7343,12,Agoda,Hotel Santika Bandung,2/17/2026,57,"datang hampir jam 10 malam, hotel terlihat sepi tapi begitu turun mobil ada 1 doorman yang langsung menyambut dan membukakan pintu hotel. di lobby 1 concierge standby dan sat set mencari kamar yang kita booking dan melayani permintaan breakfast on the go. besoknya 2 kotak sarapan sudah siap diambil jam setengah 6 pagi sesuai permintaan. terimakasih santika."
model_disagreement,Harga,positif,netral,0.7327,3692,Tiket,Hotel Santika Bandung,7/23/2024,5,hemat biaya. parkir sangat nyaman.
model_disagreement,Kenyamanan,positif,none,0.7307,9696,Traveloka,Hotel Santika Cirebon,8/17/2016,6,saya suka hotel dengan nuansa alami.
model_disagreement,Makanan,netral,none,0.7305,1978,Agoda,Hotel Santika Cirebon,9/3/2014,36,"perjalanan yang menyenangkan. anak saya merasa nyaman. kolam renang yang bagus dan tidak terlalu banyak orang di sana. hotel ini terletak di tengah kota, sangat mudah untuk mendapatkan kedai kopi, restoran, dan mini market di dekatnya."
model_disagreement,Lokasi,none,positif,0.7298,1408,Agoda,Hotel Santika Bogor,12/18/2023,12,"dekat kebun raya, botani square. makanannya enak, staf ramah. baik buat keluarga."
model_disagreement,Pelayanan,none,negatif,0.7295,9393,Traveloka,Hotel Santika Cirebon,1/17/2018,39,"semuanya baik kecuali ketika saya menitipkan asip di freezer hotel yang katanya bisa dan ternyata begitu diambil asipnya mencair, dengan alasan freezernya bukan untuk membekukan. harusnya semua freezer bisa buat beku ya, kalau tidak buat beku bukan freezer namanya."
model_disagreement,Makanan,netral,positif,0.7295,5805,Tiket,Hotel Santika Tasikmalaya,4/16/2026,15,kualitas layanan terbaik. hidangan yang disajikan lezat. suasana ramah. dekat dengan pusat hiburan. parkir aman.
model_disagreement,Kenyamanan,none,positif,0.7278,8040,Traveloka,Hotel Santika Bogor,6/12/2019,38,"kamar yang cukup baik untuk tidak kecil, dan varian untuk sarapan sedikit kurang, rasanya cukup. kolam kecil yang tenang tapi stafnya sangat ramah secara keseluruhan hotel ini bagus dan membuat liburan saya hampir sempurna terima kasih santika bogor"
model_disagreement,Fasilitas,negatif,netral,0.7274,6452,Traveloka,Hotel Santika Bandung,1/10/2018,53,"hotel tua dengan perawatan yang baik sehingga hotel terlihat masih bagus dan terpelihara dengan baik, dekat dengan masjid tentara dan beberapa pusat perbelanjaan. sarapan varian yang berlimpah dan lezat, kamar bersih dan nyaman. sebagai saran mungkin sedikit kolam renang plus fasilitas ramah anak, seperti slide kecil atau tempat bermain akan menjadi lebih baik."
model_disagreement,Makanan,netral,positif,0.7271,3609,Tiket,Hotel Santika Bandung,7/12/2025,5,makanan khas lokal yang menyenangkan.
model_disagreement,Pelayanan,none,positif,0.7243,7120,Traveloka,Hotel Santika Bandung,8/19/2015,8,"ramah, nyaman hanya terlalu bebas untuk smoking: ("
model_disagreement,Fasilitas,none,negatif,0.724,10221,Traveloka,Hotel Santika Depok,1/12/2022,98,"cukup puas dengan santika depok. masih sesuai standar hotel 3 pada umumnya. air conditioner nya dingin, kamarnya bersih. hotel juga mempunyai akses langsung ke dmall. oh ya point plus lainnya ada di breakfast nya. menurut saya enak-enak makannya. saran dari saya untuk pengembangan: 1. untuk bed cover, handuk, sarung bantal, bisa dipakaikan pewangi supaya tamu lebih nyaman lagi. 2. engsel shower glass di tempat saya menginap, sepertinya sudah mau copot (entah jika di room lain mengalami hal yang sama). bisa diperbaiki untuk next nya. 3. bisa ditambahkan minibar/lemari es kecil. untuk fasilitas tamu menyimpan makanan yang mudah rusak."
model_disagreement,Kenyamanan,none,positif,0.7233,4662,Tiket,Hotel Santika Mega City Bekasi,6/24/2022,6,fantastis sekali bersih nyaman lah pkkoknya
model_disagreement,Kenyamanan,none,positif,0.7225,9298,Traveloka,Hotel Santika Cirebon,11/7/2018,10,"lokasi strategis, kamar baik, kebersihan baik, pokoknya the best lah"
model_disagreement,Makanan,netral,none,0.7206,1607,Agoda,Hotel Santika Bogor,2/9/2013,111,"datang kedua kalinya ke santika, saya dan keluarga memang tiba terlalu awal (jam 09: 00) dibandingkan jam check in. front desk menyatakan jam check in jam 14: 00. saya dan keluarga (dengan dua ana kecil) akhirnya memustuskan jalan-jalan ke mall dan kebun raya sembari berpesan untuk dihubungi jika kamar sudah siap. hal yang sangat disesalkan ialah seolah-olah front desk meminta untuk check in jam 14: 00 meski kamar sudah siap. ya memang aturan hotel sih. cman saya berkali-kali nginap di berbagai hotel, mereka tidak keberatan sama sekali untuk early check in kalau memang kamar available. secara overall, tinggal di santika cukup nyaman. fasilitas kamar, shower, menu breakfast cukup membuat kami betah."
model_disagreement,Fasilitas,none,positif,0.7183,9549,Traveloka,Hotel Santika Cirebon,5/24/2017,17,"pelayanan bagus, ada fasilitas antar jemput sehingga sangat membantu buat para tamu yang tidak naik kendaraan pribadi."
model_disagreement,Makanan,positif,netral,0.7167,14152,Traveloka,Hotel Santika Tasikmalaya,10/3/2018,18,kamar superior cukup besar untuk hunian tunggal seperti milik saya. dan anda harus mencoba kue soes saat sarapan.
model_disagreement,Kenyamanan,positif,netral,0.7151,10570,Traveloka,Hotel Santika Depok,1/9/2019,17,pemandangan gunung yang indah dari jendela saya. sarapan yang luar biasa. lokasi yang bagus. harga yang pantas
model_disagreement,Fasilitas,positif,none,0.7124,6188,Traveloka,Hotel Santika Bandung,3/31/2021,5,"kamarnya nyaman, kolam renang bersih."
model_disagreement,Pelayanan,none,positif,0.7105,3420,Agoda,Hotel Santika Tasikmalaya,1/31/2016,31,"surprise. dan terima kasih banyak untuk kompliment santapan bakery meski tidak dilengkapi kopi atau teh karena sudah tersedia d kamar, namun akan lebih lengkap jika paket afternoon tea atau cofee disajikan"
model_disagreement,Lokasi,none,positif,0.7102,5805,Tiket,Hotel Santika Tasikmalaya,4/16/2026,15,kualitas layanan terbaik. hidangan yang disajikan lezat. suasana ramah. dekat dengan pusat hiburan. parkir aman.
model_disagreement,Fasilitas,negatif,positif,0.7101,8101,Traveloka,Hotel Santika Bogor,2/6/2019,10,hotel bagus. pelayanan baik. kolam renang cukup untuk anak-anak saja.
model_disagreement,Pelayanan,netral,negatif,0.7092,7131,Traveloka,Hotel Santika Bandung,8/5/2015,119,"bermalam di hotel santika bandung, , pegawai nya ramah-ramah, , pelayanan bagus, , bersih banget, , saya menginap bersama anak dan istri saya, , pada saat check-in kamar dengan tempat tidur ukuran king telah terisi semua kamarnya, , namun oleh pihak hotel di usahakan bagaimana caranya agar kami sekeluarga mendapatkan kamar dengan tempat tidur ukuran king, , mengenai breakfast/sarapan pagi menunya banyak sekali namun sayang pelayanan dari pegawai restoran untuk breakfast/sarapan pagi kurang tanggap dan sigap, , karena setelah kami selesai menyantap makanan alat makan yang telah kami gunakan tidak secepatnya diambil oleh para pegawai serta penyediaan kopi dan teh oleh pelayan tidak cepat. terima kasih traveloka, , harga kamarnya murah banget dari pada harga publish dari pihak hotel."
