ID_Review,Platform,Nama_Hotel,Review_Date,review_word_len,review_char_len,num_present_aspects,Text_Review,Lokasi,Kenyamanan,Pelayanan,Kebersihan,Harga,Makanan,Fasilitas
673,Agoda,Hotel Santika Bandung,3/29/2012,66,431,5,"hotel yang sangat nyaman karena sangat teduh dan sangat unik karena lantai hotel hanya 3. ada kolam renang yang cukup luas untuk berenang dan bersantai. lokasi hotel dekat dengan pusat perbelanjaan dan pusat distro untuk anak-anak muda di bandung. sarapan sangat enak dan lengkap serta beraneka ragam. pelayanan sangat baik dan ramah, hotel yang sangat amat rekomen bagi traveller yang ingin menghabiskan waktu bersantai di bandung",positif,positif,positif,none,none,positif,positif
1129,Agoda,Hotel Santika Bogor,4/15/2013,65,437,5,"hotel santika adalah tempat terbaik di bogor yang ingin saya sarankan. datang dengan damri (airport bus) dan parkir langsung di area hotel. hotel ini juga terhubung dengan botani square, pusat perbelanjaan terbaik di bogor. staf juga pelayanannya bagus. checkin cepat check out. mudah menemukan taksi. sarapan bagus dan lezat, kolam renang bagus, kamar besar, santai, tempat tidur bagus, kamar mandi bagus, banyak pilihan televisi chanel",positif,positif,positif,none,none,positif,positif
1884,Agoda,Hotel Santika Cirebon,10/5/2020,65,455,5,"kamar 405 tempat saya menginap tidak bersih. stopkontak air conditioner kotor. jejak tiang ranjang yang dipindahkan di dinding. hanya satu meja nakas meskipun tempat tidurnya double. semua perabotan banyak penyok di mana-mana. cekungan retak di kamar mandi. kolam renang tidak dapat digunakan. sarapannya jauh dari enak. protokol covid-19 sudah diterapkan: pembersih tangan (di pintu masuk lobi, meja resepsionis, dan lift), handuk plastik di kamar mandi.",negatif,netral,netral,netral,none,none,netral
3521,Agoda,Hotel Santika Tasikmalaya,8/28/2012,65,467,5,"saya menginap di hotel santika tasikmalaya karena ada keperluan pernikhsn teman di ciamis, meskipun letaknya agak jauh dari cimais mengapa saya memilih santika sebagai tempat saya menginap, santika merupakan hotel yang memberikan service pelayanan kepada tamu tidak perlu diragukan lagi. selain fasilitas kamar yang disediakan membuat tamu betah untuk kembali menginap, penyajian makanan yang cukup enak serta layanan customer service yang ramah. terima kasih santika",negatif,positif,positif,none,none,positif,positif
7061,Traveloka,Hotel Santika Bandung,12/2/2015,65,411,5,"hotel yang terletak di tengah kota dan sangat dekat dengan tempat shopping di jalan riau, kolam renang yang bersih dan kamar yang luas. kemarin pas pesan via traveloka kamar superior dan ternyata ketika check-in pihak hotel meng upgrade ke deluxe karena superior telah penuh. kamar deluxe langsung dekat dengan kolam renang. menu sarapan khas dengan asian food akan tetapi perlu ditambah menu yang lebih banyak.",positif,positif,none,positif,none,negatif,positif
359,Agoda,Hotel Santika Bandung,5/16/2013,64,435,5,"lokasi hotel ini sangat strategis dengan factory outlet yang bagus, dan tepat di seberang hotel terdapat supermarket dan pusat perbelanjaan. di dekatnya ada alun-alun dengan mac 24 jam. kamar memiliki koneksi wi-fi yang bagus, bersih dan nyaman. kolam renang relatif kecil. saran: bawa sopir anda tidak melalui hotel. staf salah berkomunikasi dengan kami dan kami akhirnya membayar lebih banyak. manajer menangani situasi dengan buruk.",positif,positif,netral,positif,none,none,netral
698,Agoda,Hotel Santika Bogor,1/14/2025,64,411,5,"pas awal masuk sudah hampir dini hari, loby gelap kaya kurang cahaya gitu, terus panas dan kurang wangi hehehehe. lorong menuju kamar juga redup dan panas sepertinya acnya tidak dinyalakan entah dalam rangka berhemat atau go green. kamar bersih, rapi, termasuk baru jadi masih terawat, air panas baik, tempat tidur nyaman. sarapan lumayan variatif dan enak, staf hotel ramah. lokasi strategis karena diatas mall",positif,negatif,positif,positif,none,positif,none
3510,Agoda,Hotel Santika Tasikmalaya,10/26/2012,64,445,5,"untuk standard hotel bintang 3, santika memang harus dicoba. dibandingkan dengan beberapa hotel lainnya yang ada di sekitarnya sangat jauh berbeda, baik dari penyambutan tamu, pelayanan, kebersihan, makanan. kekurangan hotel ini hanya pada businnes center karena untuk type businnes harus prepare jika hendak menggunakan media printer, namun untuk beberapa lembar saja masih bisa dibantu oleh team hotel santika tanpa biaya apapun (luar biasa! )",negatif,none,positif,positif,netral,positif,none
6885,Traveloka,Hotel Santika Bandung,7/27/2016,64,386,5,"check in jam 14. 00 tapi kamar masih belum siap, begitu dapat kamar sekitar jam 15. 00 posisi kamar paling ujung padahal check in paling awal. kamar kondisinya standard saja padahal saya pilih deluxe. break fast menu masih seperti beberapa tahun lalu saya pernah nginap. sprei dan handuk lebih sering kondisi sudah sering pakai bukan braind new. so far keluarga enjoy saja. terima kasih",none,negatif,negatif,netral,none,netral,netral
7525,Traveloka,Hotel Santika Bogor,7/12/2023,64,438,5,"semuanya ramah dan sangat membantu. buat yang akan menginap ke sini langsung aja masuk parkiran botani (depan convention hall). free parkir dengan stempel hotel. lokasi strategis, ke mall bisa punya akses langsung lewat lantai basement. bagi orang jakarta yang ingin pulang, bisa langsung akses toll jagorawi saat keluar parkir. makanan lumayan variatif, tersedia kolam renang buat anak. pagi-pagi bisa olahraga keliling kebun raya bogor.",positif,none,positif,none,positif,positif,positif
7941,Traveloka,Hotel Santika Bogor,1/8/2020,64,434,5,"redeem mudah, check-in cepat banget, parkir luas, makanan juga enak, air conditioner dingin dan deket banget dengan mall dan akses mall tersendiri. ada kegiatan anak-anak di weekend, yang membuat anak-anak betah di hotel masukan untuk hotel a/: vallet parkir untuk weeknd agar ditambah orangnya, jadi antrian pada saat check out tidak berantakan. selebihnya baik semua. paylater baik banget, promo banyakin. jangan kasih kendor. cayo.",positif,positif,positif,none,none,positif,positif
12464,Traveloka,Hotel Santika Mega City Bekasi,5/22/2019,64,421,5,"kamar bagus, lokasi sangat strategis di bawah mal giant langsung dekat tol bekasi barat, yang paling enak tinggal jalan kaki ke samping gedung buat nonton xxi, makanan standar variant tidak terlalu banyak, rasapun standar, pelayanan baik, hanya saja kasur sekelas santika kurang nyaman tidak empuk dan bantal keras tidak lembut jadi pegal-pegal lehernya, ada kolam renang cuma suasana kurang menarik jadi saya tidak coba.",positif,negatif,positif,none,none,netral,negatif
631,Agoda,Hotel Santika Bandung,4/12/2013,63,405,5,hal yang sangat menarik dari hotel ini adalah letaknya yang sangat strategis. di depan hotel terletak bandung indah plaza. salah satu mall besar di bandunng. di ssebelah kanan hotel terletak jalan riau yang sangat terkenal degan deretan fo nya. di samping itu hotell juga sangat bersih. staffnya ramah. makanan di coffee shop oke. dan meskipun hotelnya tidak seberapa besar. kolam renangnya lumayan besar.,positif,none,positif,positif,none,positif,positif
12852,Traveloka,Hotel Santika Mega City Bekasi,8/15/2018,63,420,5,"agak sedikit kecewa: 1. view jendela kamar yang terlihat hanya blower ac/ tempat pembuangan angin mall, dan suaranya berisik sepanjang malam. ketutup gedung pula, tidak bisa ngeliat view kota. 2. lantai kamar mandi lumayan licin kalau kena air, anak sempet terpleset jatuh. 3. sarapan bervariasi, tapi hanya nyobain nasi goreng-nya, seret. kelebihannya: 1. lift lobby hotel langsung terhubung dengan mall. 2. staf ramah.",positif,negatif,positif,negatif,none,negatif,none
696,Agoda,Hotel Santika Bogor,10/16/2025,62,388,5,"hotel ini lokasinya sangat strategis, terletak di pusat kota bogor. tidak jauh dari pintu tol jagorawi. hotel ini juga menyatu dengan mall favorit kota bogor. jadi baik banget. fasilitas lengkap, makanan enak, view kota bogor yang indah, staf hotel yang ramah dan membantu tamu. rekomendasi banget untuk staycation di sini. yang ngga mau ribet cari makanan dan hiburan. semua ada di sini.",positif,netral,positif,none,none,positif,positif
706,Agoda,Hotel Santika Bogor,1/27/2025,62,404,5,"untuk hotel santika selalu baik yah dicabang manapun. kamar nyaman, luas dan fasilitasnya bagus. makan sarapan selalu menyenangkan juga di santika bogor banyak pilihan menunya. hanya kolam renang kecil dan yang kolam kecil anak2 itu agak kotor yah pas kami staycation disana. tapi untuk posisi dipusat kota enak deket kemana2 termasuk untuk cari2 makan juga mudah karena nempel dengan mall botani square.",positif,positif,none,negatif,none,positif,netral
2405,Agoda,Hotel Santika Depok,1/15/2026,62,468,5,"properti ini menawarkan nilai luar biasa dengan lokasi prima, kebersihan sempurna, dan staf ramah yang benar-benar meningkatkan pengalaman. fasilitasnya terbaik, menampilkan kolam renang yang indah dan sarapan lezat yang memenuhi semua selera. akses mudah ke bandara dan pilihan transportasi memudahkan untuk berkeliling, memastikan masa menginap yang bebas repot. secara keseluruhan, pilihan fantastis bagi siapa saja yang mencari liburan yang nyaman dan menyenangkan",positif,positif,positif,none,none,positif,positif
9034,Traveloka,Hotel Santika Cirebon,8/10/2022,62,429,5,"pengalaman saya menginap di hotel santika cirebon sangat menyenangkan. kamar bersih nyaman. kolam renang bersih besar. makanan breakfast banyak pilihan enak. ditambah saya request compliment birthday cake untuk ulang tahun suami saya, pihak receptionist dan pihak resto sangat welcome dan bantu kami kasih surprise pada saat breakfast. terima kasih you for your bagus service! kami akan kembali menginap di hotel santika cirebon.",none,positif,positif,positif,none,positif,positif
10012,Traveloka,Hotel Santika Depok,4/9/2025,62,360,5,"plusnya + lokasi strategis + kamar bersih, air conditioner dingin, water heater berfungsi + makanan bervariasi + ada keterlambatan wkt cek in dari hotel tapi dikasih tambahan wkt 2 jam untuk cek out minusnya - lantai kamar mandi dekat wastafel airnya menggenang terus - tidak ada hair dryer dan kulkas - tidak ada galon isi ulang air, jd hanya dibatasi 4 botol",none,positif,positif,positif,none,positif,negatif
12259,Traveloka,Hotel Santika Mega City Bekasi,2/12/2020,62,431,5,"pertama kali menginap di hotel santika mega city kesan saya kamarnya bagus, bersih, nyaman. terdapat sepasang handuk besar handuk kecil. menu sarapannya banyak variasinya, semua enak pelayanannya yang ramah sangat melayani tamu. restorannya juga sangat luas terdapat taman mungil dibawahnya, ada padang golf mini untuk bermain. sangat cocok untuk keluarga yang mempunyai anak kecil. worth it dengan harganya. dan gratis parkir juga",none,positif,positif,positif,positif,positif,none
12475,Traveloka,Hotel Santika Mega City Bekasi,5/8/2019,62,408,5,"tempat yang nyaman, kamar cukup bersih, ruangan cukup luas, menu sarapan lengkap, rasanya enak. sedia kopi single origin buat yang suka ngopi. lokasi strategis di bawahnya ada xxi dan mall. kurangnya tidak ada kulkas, tidak ada hairdryer dan koneksi internet buruk banget (rencana mau sambil kerja gagal) buat hotel sekelas santika. lebih recommend santika cikarang sih. nothing is perfect, overall baik kok.",positif,positif,none,positif,none,positif,negatif
264,Agoda,Hotel Santika Bandung,7/28/2015,61,414,5,"kinerja penerimaan yang luar biasa selama check-in dan check-out, respons lambat dari pelayan ketika kami tiba. ukuran kamar besar, tua tapi bersih dan terawat. perabotan baru menghadirkan suasana baru di dalam ruangan. lift sudah tua tetapi masih dalam performa yang baik. kolam renang sangat dingin. tempat parkir basement, banyak ruang untuk mobil. sarapannya enak, banyak variasi makanan dengan rasa yang enak.",none,positif,positif,positif,none,positif,netral
3230,Agoda,Hotel Santika Tasikmalaya,3/25/2023,61,409,5,"awalnya saya salah membuat tanggal pesanan, namun nyamannya di agoda adanya menu untuk mengubah pemesanan. akhirnya saya bisa melakukan pemesanan di tanggal yang sesuai. hotel ini sangat nyaman, walau dipinggir jalan raya namun tidak terdengar suara kendaraan didalam kamar, kamar bersih dan nyaman - harganya terjangkau untuk wisatawan bisnis spt saya, staf ramah, menu bf enak - namun memang kurang beragam.",none,positif,positif,positif,positif,netral,none
164,Agoda,Hotel Santika Bandung,9/4/2023,60,403,5,"lokasi bagus. hotel tua tapi masih terawat dengan baik. dekat street food, belakang mall yang cukup nyaman, factory outlet, shopping, cafe resto. memiliki gym (peralatan agak tua), kolam renang, sarapan prasmanan (banyak makanan lokal tetapi agak terlalu banyak). kolam renang di lantai 2 yang cukup bagus. kamar memiliki ketel, kulkas, brankas, televisi. staf sopan. akan kembali lagi suatu hari nanti.",positif,netral,positif,none,none,netral,netral
595,Agoda,Hotel Santika Bandung,8/15/2014,60,401,5,"saya sudah 2 kali menginap di santika bandung. karena breakfast-nya beragam dan enak, dekat dengan tempat perbelanjaan, kolam renangnya bersih. yang kurang dari hotel ini front office yang hanya bisa melayani 2 tamu. lumayan lama menunggu giliran apa lagi tanpa ada nomor antrian sehingga sempat disela orang yang baru datang. tidak ada petugas penunggu kolam renang, sehingga sempat kehabisan handuk.",positif,none,negatif,positif,none,positif,positif
8870,Traveloka,Hotel Santika Cirebon,1/28/2026,60,393,5,"staf hotel sangat ramah dan membantu saat proses check in. permintaan agar kamar dekat lift karena membawa lansia, juga diatur dan diberikan. hotel bersih dan nyaman, hanya saja perabot kayu di kamar agak beraroma kayu tua. parkiran luas tidak berbayar, karena parkir outdoor, agak sulit jika hujan. makanan beragam dan menarik namun kualitas rasa dan keseimbangan rasa perlu diperhatikan lagi",none,negatif,positif,positif,none,negatif,positif
10164,Traveloka,Hotel Santika Depok,1/4/2023,60,450,5,pelayanan dan keramahan staf hotel sangat baik. sarapannya juga enak. hotel ini terhubung dengan depok mall sehingga sangat nyaman ketika kami ingin berjalan-jalan atau berbelanja. kamarnya juga bersih. saya lupa dompet saya setelah sarapan dan meninggalkannya di restoran. saya menyadarinya saat check-out. mereka menyimpan dompet saya dengan aman sampai saya mengambilnya kembali. secara keseluruhan tidak ada keluhan. penginapan yang menyenangkan!,positif,positif,positif,positif,none,positif,none
118,Agoda,Hotel Santika Bandung,6/18/2024,59,426,5,"saya memesan kamar eksekutif dengan ruangan berukuran besar dan tempat tidur besar, cocok untuk menampung dua balita. lokasi hotel sangat nyaman, terletak di belakang bandung indah plaza (bip) dago dan di seberang supermarket riau junction, sehingga mudah untuk berkeliling. tempat parkirnya sangat luas, dan sajian sarapannya banyak dan enak. anggota stafnya ramah, dan masa menginapnya secara keseluruhan cukup menyenangkan.",positif,positif,positif,none,none,positif,positif
743,Agoda,Hotel Santika Bogor,2/16/2026,59,383,5,kami selalu tinggal di sini untuk perjalanan singkat karena nyaman untuk bersantai di dekat toko-toko kafe dll. juga dekat bus ke bandara. sarapan hotel bervariasi. staf ramah dan membantu. kami memesan kamar deluxe yang berisi tempat tidur kembar dan sofa ukuran ganda untuk menampung 3 orang dengan nyaman. kami meminta selimut dan handuk tambahan secara gratis. akan tinggal lagi.,none,positif,positif,none,positif,positif,positif
1746,Agoda,Hotel Santika Cirebon,5/25/2024,59,383,5,"proses check in cepat. kmr lumayan bersih, namun properties sudah terlalu usang seharusnya diperbaharui ( bed, tempat sampah, lemari dll ), namun bersih sekali. lantai lembab jadi jika terkena air akan sulit kering, membuat tidak nyaman. sarapan variatif sekali dan enak. kolam renang bersih, namun tempat bilas kurang terawat dan terkesan seram. next time akan kembali ke sini lagi.",none,negatif,positif,positif,none,positif,negatif
2080,Agoda,Hotel Santika Cirebon,12/30/2022,59,414,5,"hotel tua yang menempati lahan luas dan lokasi yang strategis. seharusnya bisa mempertahankan ""keklasikan"" hotel santika yang sudah terkenal. sayangnya tidak bisa menjaga itu. sarapan alakadarnya, lokasi seputar kolam tidak terawat, air conditioner tidak dingin, kamar mandi bau, kunci hotel sudah jadul, balkoni depan jendela kotor banget, area deket lift d lobi gelap, terkesan kotor. semoga segera diperbaiki ya",positif,netral,none,negatif,none,netral,netral
2609,Agoda,Hotel Santika Depok,7/30/2015,59,431,5,proses check in cepat dan efisien. tempat berbelanja dan makan yang mudah di dekatnya sehingga memudahkan rombongan kami untuk membeli kebutuhan dan mendapatkan makanan. area kolam bagus tapi perlu dibersihkan di sekitarnya dan menyediakan lebih banyak handuk. kamar mandinya kecil tapi baik namun bilik pancuran membutuhkan pintu untuk mencegah membasahi seluruh lantai kamar mandi. secara keseluruhan istirahat yang menyenangkan.,positif,negatif,positif,none,none,netral,negatif
3445,Agoda,Hotel Santika Tasikmalaya,11/3/2014,59,364,5,"ini ptama kmi dtg k kota tasikmalaya menginap. dhotel santika. kesan yang kami dptkn sgt nyaman mnginap. dhotel. ini, tmp bersih, pelayanan ramah, menu breakfast sgt bervariasi enak pastinya. lokasi sgt strategis. dkt dengan pusat kota. byk menu wisata kuliner ddkt hotel. tggl. jln kaki. suatu saat kami k kota tasik lg, pasti kmi akn mnginap dhotel santika lagi.",positif,positif,positif,positif,none,positif,none
7036,Traveloka,Hotel Santika Bandung,1/6/2016,59,404,5,"hotel yang sangat direkomendasikan baik untuk urusan bisnis terlebih untuk urusan keluarga. kamar luas, pelayanan cepat, harga sesuai dengan kualitas dan bersaing, kebersihan terjaga. cuma saran untuk staf yang menanyakan kamar nomor berapa untuk sarapan jangan terlalu kaku mengikuti aturan toh kemampuan manusia untuk makan seberapa banyak sih, saya pikir itu saja yang perlu di training lagi staf nya.",none,positif,positif,positif,positif,netral,none
12601,Traveloka,Hotel Santika Mega City Bekasi,1/16/2019,59,402,5,"kamar sedikit lebih sempit dibanding saya menginap pertama kali, kasurnya bunyi tapi it's baik lah. kamar mandi bersih dan channel televisi cukup variatif. yang memuaskan adalah sarapannya sangat variatif dan enak, lokasi hotel yang masih satu gedung dengan mal dan bioskop, memudahkan untuk berbelanja dan mencari hiburan. ada taman dan kolam renang yang bisa dipakai untuk bersantai bersama keluarga.",positif,negatif,none,positif,none,positif,positif
5796,Tiket,Hotel Santika Depok,11/12/2020,58,345,5,"lokasi susah di akses tidak seperti aston di bcp. harga kurang worth it dengan fasilitas apalagi kamar sempit dan view nya tidak ada. kalau yang view jalan hanya kamar delux ke atas. shower air tidak berfungsi dengan baik, semprotan air tidak terporos satu titik jadi sakit kena badan. sabun dan sampoo nya tidak wangi malah seperti bau balsam. ",negatif,negatif,none,positif,negatif,none,negatif
9103,Traveloka,Hotel Santika Cirebon,9/15/2021,58,390,5,"hotel secara keseluruhan besih, hanya lantai kamar sayang tidak pakai karpet atau pinil kayu. staf ramah, saya diberikan room 1 tingkat di atas pesanan secara gratis. makanan enak, lokasi strategis. baru pertama menginap di hotel ini kesan sangat menyenangkan, ada fasilitas cuci mobil saat cek out mobil bersih pertahankan service cuci mobilnya. terima kasih santika cirebon, sukses terus!",positif,none,positif,positif,none,positif,positif
10464,Traveloka,Hotel Santika Depok,5/8/2019,58,384,5,"menginap di kamar superior, nunber 2733, super nyaman, bersih dan dapat view langsung jalanan margonda. pelayanan juga super ramah dan cepat baik untuk proses check-in dan check-out. untuk sarapan, pilihan variatif baik bagi orang dewasa dan anak-anak. lokasi hotel super strategis karena berada jadi satu dengan kawasan mal dan area kuliner dan belanja di margonda, pusat kota depok.",positif,positif,positif,positif,none,positif,none
1440,Agoda,Hotel Santika Bogor,7/25/2022,57,361,5,"menginap disini bagus tempat nya dan mewah. breakfast untuk anak kedua hanya bauar 75ribu. kamar luas, bersih, modern dan rapi, kamar mandi bersih dan wangi, menu breakfast banyak dan enak, staf ramah, hanya kurang fasilitas tempat parkir yang ada di luar gedung bersama parkir pengunjung mall (harus nya ada parkiran tersendiri di dalam gedung atau area hotel)",none,positif,positif,positif,none,positif,negatif
5717,Tiket,Hotel Santika Cirebon,5/25/2019,57,410,5,"sebuah hotel kelas satu sejak dahulu kala. walaupun agak tua, kamarnya luas dan bersih. layanan yang dapat diandalkan karena merupakan jaringan santika indonesia. sarapannya juga enak. sayangnya, padahal saya sudah mendapat konfirmasi penjemputan gratis setelah sampai di stasiun cirebon, tidak ada yang menjemput saya. pas saya telpon pihak hotel, langsung ada mobil datang, tapi operasionalnya lambat sekali.",none,positif,negatif,positif,positif,positif,none
8765,Traveloka,Hotel Santika Bogor,7/15/2015,57,395,5,"proses check-in cepat. kamar bersih, besar dan sangat nyaman. breakfastnya juga memuaskan. akses ke tempat kuliner (jl. suryakencana) dan kebun raya bogor juga dekat, hanya saja terganggu oleh macetnya lalu lintas. yang sedikit mengganggu hanya setiap kali akan keluar dari kawasan hotel, kita harus minta cap dari pihak hotel untuk mem-void tagihan parkirnya. masih manual, belum diotomatisasi.",positif,positif,positif,positif,none,positif,none
9971,Traveloka,Hotel Santika Depok,10/8/2025,57,380,5,"lokasinya bagus kapan pun lapar, bisa ke d mal tanpa khawatir hujan. hiburannya ada teater, makanan hotelnya juga enak. semua staf kooperatif. menu sarapan paginya luar biasa. menu makan siang makan malamnya juga enak. layanan kamarnya bagus. kebersihan kamarnya bagus. semua staf kebersihan dan dapurnya kooperatif. saya rutin menginap di santika depok selama lebih dari 6 tahun.",positif,positif,positif,positif,none,positif,none
12667,Traveloka,Hotel Santika Mega City Bekasi,12/19/2018,57,402,5,"saat check-in kamar belum tersedia. harus menunggu. kloset kotor. komplain kemudian dibersihkan. air conditioner tidak dingin. akhirnya diperbaiki. sprei dan sarung bantal ada bercak, mungkin laundrynya kurang bersih, petugas cepat ganti yang baru. makanan biasa saja. lorong menuju kamar sangat panas serasa tidak ada air conditioner. fitur kamar tidak sesuai premiere room king tapi tidak ada kulkas.",none,negatif,negatif,negatif,none,netral,negatif
3866,Tiket,Hotel Santika Bandung,5/17/2025,56,389,5,"kamarnya bersih, nyaman. kesan pertama liat dari luar nampak seperti hotel tua, tapi dalamnya masih sangat oke, dan kolam renangnya sederhana tapi bersih dan aman untuk anak-anak. dan untuk pilihan sarapannya lumayan banyak variasi nya, dari tradisional sampai western juga ada. stafnya juga ramah semua. semoga next bisa kembali kesana. high-quality restaurant. ramah and membantu staff. ",none,positif,positif,positif,none,positif,positif
5361,Tiket,Hotel Santika Bogor,4/29/2023,56,367,5,"hotelnya nempel sama botani square, jd enak kalau mau cari2 makan. parkiran juga lega, staf nya ramah, kebersihan baik kecuali kamar yang smoking masih tetep bau asap. breakfast pilihannya banyak, rasanya pas. kolam renang terlalu bau kaporitnya, mungkin karena ramai. over all baik sih, bisa jd pilihan untuk liburan singkat di kota bogor. trimakasih santika hotel. ",positif,none,positif,netral,none,positif,netral
9884,Traveloka,Hotel Santika Cirebon,4/15/2015,56,417,5,"hotel sangat baik, bersih nyaman. pelayanan juga prima. lokasi meskipun tidak tepat di tengah kota tapi akses sangat mudah dengan angkutan umum. perlu diperhatikan menu sarapan khususnya lokal/tradisional. entah kenapa saat saya menginap ada pojok khusus pecel, tapi sayurnya seperti terlalu matang. kurang membangkitkan selera. harap diperhatikan supaya standar penyajian sama seperti hidangan umum atau kontinental.",positif,positif,positif,positif,none,negatif,none
223,Agoda,Hotel Santika Bandung,12/29/2017,55,357,5,"hotel yang bagus dengan staf yang baik. lokasinya bagus, dekat pusat perbelanjaan dan factory outlet dan agak ramai di depan hotel karena parkir di jalan. kamarnya luas tapi kamar mandinya agak bau. kamar menghadap ke jalan riau bisa berisik di malam hari. sarapannya enak dengan berbagai jenis pilihan. pasti akan kembali dan merekomendasikan kepada teman.",positif,negatif,positif,none,none,positif,netral
869,Agoda,Hotel Santika Bogor,4/6/2024,55,368,5,"kunjungan terakhir kami dengan pra-covid pada tahun 2019 hotel santika bogor sangat 'setia' dalam menyambut kami kembali. lokasi luar biasa di sebelah botani sq mall melalui pintu penghubung di ruang bawah tanah yang aman nyaman. kamar bersih sarapan memadai, staf sangat ramah dengan senyum, kami pasti akan kembali! kami hanya memberikan pujian terbaik untuk mereka!",netral,positif,positif,positif,none,netral,none
1751,Agoda,Hotel Santika Cirebon,10/12/2025,55,372,5,"trip pendek ke cirebon kali ini kami mencoba menginap di hotel santika. ternyata menyenangkan menginap di santika kamarnya luas bersih, lokasi juga di pusat kota cirebon, parkirnya gampang dan pagi mobil sudah bersih dicucikan, kolam renangnya juga baik, untuk breakfast baik cukup menyenangkan juga. staf juga juga ramah ramah. next kecirebon bisa diulang menginap disini",positif,none,positif,positif,none,positif,positif
2621,Agoda,Hotel Santika Depok,2/28/2015,55,368,5,"hotel terhubung ke mal depok, kemudahan untuk berburu makanan setiap saat. pusat kota depok dan dekat dengan universitas indonesia. staf sangat membantu dan hangat. saya melihat banyak orang asing menginap di hotel ini, sarapannya cocok untuk orang indonesia dan orang asing. kamarnya baru dan bersih. saya sarankan untuk menyediakan kulkas kecil di dalam kamar tidur.",positif,none,positif,positif,none,positif,negatif
4109,Tiket,Hotel Santika Bandung,8/12/2018,55,336,5,"saya coba pergi ke bandung dan tinggal di hotel ini dengan keluarga saya, dan hotel ini lumayan bagus dengan menu sarapan pagi yang enak, dan staf sangat ramah staf pelayanan terutama kamar. kolam renang di lantai dua airnya sangat bersih dan juga lokasi hotel ini dekat ke mana-mana, terutama dekat dengan factory outlet dan restoran. ",positif,none,positif,positif,none,positif,positif
7719,Traveloka,Hotel Santika Bogor,12/29/2021,55,347,5,"di handuk masih ada helaian rambut, di kasurpun ada helaian rambut. dental kit hanya dapet 1, parkiran tidak diksh tau kalau tiket parkirnya harus dicap, alhasil bayar parkir mall 40rb. makanan rasanya kurang dan kurang variatif, kamar kurang kedap suara jadi berisik suara kamar sebelah. kayanya cukup sekali aja ke santika hehe terima kasih you.",none,negatif,none,negatif,negatif,negatif,negatif
12373,Traveloka,Hotel Santika Mega City Bekasi,9/18/2019,55,320,5,"dengan harga segitu agak kurang worth it sebenarnya, wi-fi yang kurang kencang malah sering mati, ribet karena kodenya harus lewat otp no hp yang di daftarkan, lokasi hotel yang ada di atas mal jadi agak susah kalau mau keluar harus turun dlu lewat mal, dan bangunan yang sudah agak usang sih, untuk sarapan lumayan lah.",negatif,negatif,none,none,negatif,positif,negatif
12497,Traveloka,Hotel Santika Mega City Bekasi,4/10/2019,55,373,5,"staf di front office super ramah, dikasih permen lolipop buat keponakanku, welcome drinknya baik. pas masuk kamar, kamarnya luas, bersih walau ada beberapa tembok yang catnya sudah ngeletek plus dicorat coret. tapi wastafel kamar mandinya aernya mengendap. wi-fi tidak nyala sama sekali. kolam renangnya enak. ter the best breakfastnya. pls jaga kebersihan kamar dan lobby.",none,negatif,positif,negatif,none,positif,negatif
350,Agoda,Hotel Santika Bandung,8/16/2013,54,377,5,"terletak di antara dua pusat perbelanjaan besar (bandung indah plaza dan riau junction) dan factory outlet, sehingga kami sedikit kesulitan untuk mencapai hotel karena kemacetan lalu lintas. poin positifnya adalah kami hanya berjarak berjalan kaki untuk mendapatkan banyak variasi makanan dan pakaian. sarapan enak dengan makanan ala indonesia. kamar bersih dan ada wi-fi juga.",positif,positif,none,positif,none,positif,netral
2349,Agoda,Hotel Santika Cirebon,11/24/2012,54,359,5,"lokasinya yang cukup strategis. dekat dengan mall dan hanya 5menit menuju stasium kereta. makanan saat sarapan enak dengan menu lokal seperti nasi jamblang, empal gentong. sedangkan makanan room service seperti lamb chop terlalu asin. free wi-fi namun cukup lemot. free transfer ke stasium kereta. tiket kereta juga dapat dengan mudah dipesan di front office.",positif,none,netral,none,positif,positif,negatif
8069,Traveloka,Hotel Santika Bogor,4/3/2019,54,352,5,"puas sekali menginap disini, dekat dengan mal botani sekalian shoping, terus dekat dengan penjual lapis talas dan roti unyil jadi paling bisa bawa oleh-oleh. harga pun sangat bersahabat, kamar baik banget, rapi bersih dan pelayanan memuaskan dan kamar luas. oiya disitu dekat pmi, sekalian berobat ke dokter pun tinggal jalan kaki sampai. puas pokoknya",positif,positif,positif,positif,positif,none,none
8,Agoda,Hotel Santika Bandung,3/20/2026,53,357,5,"trims kemaren dapat kasur per lebih kokoh tidak tidur miring lagi, atau mungkin beda kamar? breakfast enak tidak keasinan atau over bumbu, ada mesin kopi buat espreso juga, semua staf ramah, harga kmren dapat wajar, sedikit masukan tolong chanel televisi diperbanyak atau bisa netflik/youtube, jendela tolong dirapatkan baut kendor suara jalan terlalu masuk",none,negatif,positif,none,positif,positif,negatif
2328,Agoda,Hotel Santika Cirebon,2/13/2013,53,368,5,"pelayanan mulai dari penjemputan dari stasiun kereta api sampai pada waktu check-out sangat memuaskan. ruangan kamar dan kamar mandi bersih. pelayanan di tempat sarapan juga sangat ramah. yang sedikit kurang hanya pada jenis makanan, rasanya enak tapi kurang variatif. lokasi sangat strategis, dekat dengan tempat makan dan pusat perbelanjaan serta stasiun kereta api.",positif,positif,positif,positif,none,netral,none
