ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review,text_model,Kenyamanan,Kebersihan,Pelayanan,Harga,Lokasi,Fasilitas,Makanan
12974,Traveloka,Hotel Santika Mega City Bekasi,3/28/2018,nyaman dan lokasinya sangat strategis. menu sarapan beraneka ragam dan enak.,nyaman dan lokasinya sangat strategis. menu sarapan beraneka ragam dan enak.,positif,none,none,none,positif,none,positif
12975,Traveloka,Hotel Santika Mega City Bekasi,3/28/2018,"pelayanan bagus, minuman enak, kamar bersih","pelayanan bagus, minuman enak, kamar bersih",none,positif,positif,none,none,none,positif
12976,Traveloka,Hotel Santika Mega City Bekasi,3/28/2018,kamar bersih luas dan nyaman serta menu sarapan bervariatif,kamar bersih luas dan nyaman serta menu sarapan bervariatif,positif,positif,none,none,none,none,positif
12977,Traveloka,Hotel Santika Mega City Bekasi,3/28/2018,"cukup bagus pelayanannya, terima kasih santika bekasi","cukup bagus pelayanannya, terima kasih santika bekasi",none,none,positif,none,none,none,none
12978,Traveloka,Hotel Santika Mega City Bekasi,3/28/2018,pelayanannya ramah baik dan sopan. tempatnya nyaman,pelayanannya ramah baik dan sopan. tempatnya nyaman,positif,none,positif,none,none,none,none
12979,Traveloka,Hotel Santika Mega City Bekasi,3/28/2018,hotelnya dalam mal. ramah-ramah staf hotelnya hotelnya bersih,hotelnya dalam mal. ramah-ramah staf hotelnya hotelnya bersih,none,positif,positif,none,positif,none,none
12980,Traveloka,Hotel Santika Mega City Bekasi,3/28/2018,"lokasi hotel berdekatan dengan mal dan bioskop, makanannya bervariasi, kolam renangnya cukup bersih dan pelayanannya ramah hanya sayang tidak ada kulkas di kamar.","lokasi hotel berdekatan dengan mal dan bioskop, makanannya bervariasi, kolam renangnya cukup bersih dan pelayanannya ramah hanya sayang tidak ada kulkas di kamar.",none,positif,positif,none,positif,negatif,positif
12981,Traveloka,Hotel Santika Mega City Bekasi,3/28/2018,"tempatnya strategis, kamarnya bagus dan bersih.","tempatnya strategis, kamarnya bagus dan bersih.",none,positif,none,none,positif,none,none
12982,Traveloka,Hotel Santika Mega City Bekasi,3/21/2018,kamar standar. breakfast beragam tapi semua dingin tidak dipanaskan.,kamar standar. breakfast beragam tapi semua dingin tidak dipanaskan.,none,none,none,none,none,none,negatif
12983,Traveloka,Hotel Santika Mega City Bekasi,3/21/2018,hotel yang cukup bagus. tepat di atas mega city bekasi yang strategis buat kemana-mana. hanya saja lobby dan jalan keluar kalau malam agak susah.,hotel yang cukup bagus. tepat di atas mega city bekasi yang strategis buat kemana-mana. hanya saja lobby dan jalan keluar kalau malam agak susah.,none,none,none,none,negatif,none,none
12984,Traveloka,Hotel Santika Mega City Bekasi,3/21/2018,"bersih dan rapi, tetapi pilihan makanannya kurang beragam.","bersih dan rapi, tetapi pilihan makanannya kurang beragam.",none,positif,none,none,none,none,negatif
12985,Traveloka,Hotel Santika Mega City Bekasi,3/21/2018,"service-nya baik, dari mulai staf di area kolam renang sampai ketinggalan buku pun diantarkan.","service-nya baik, dari mulai staf di area kolam renang sampai ketinggalan buku pun diantarkan.",none,none,positif,none,none,none,none
12986,Traveloka,Hotel Santika Mega City Bekasi,3/21/2018,banyak pilihan menu untuk sarapannya.,banyak pilihan menu untuk sarapannya.,none,none,none,none,none,none,positif
12987,Traveloka,Hotel Santika Mega City Bekasi,3/21/2018,bagus. setiap saat terasa indah,bagus. setiap saat terasa indah,none,none,none,none,none,none,none
12988,Traveloka,Hotel Santika Mega City Bekasi,3/14/2018,catering nya tolong diperhatikan atau di teliti maximal penyajian makanan yang disajikan saya beberapa kali dapat mie yang mau basi.,catering nya tolong diperhatikan atau di teliti maximal penyajian makanan yang disajikan saya beberapa kali dapat mie yang mau basi.,none,none,none,none,none,none,negatif
12990,Traveloka,Hotel Santika Mega City Bekasi,3/14/2018,suasana baik. kamar bersih. keluhan cuma pada bantal yang tidak nyaman. keras dan terlalu tinggi. tidak nyaman dipake tidur.,suasana baik. kamar bersih. keluhan cuma pada bantal yang tidak nyaman. keras dan terlalu tinggi. tidak nyaman dipake tidur.,negatif,positif,none,none,none,none,none
12991,Traveloka,Hotel Santika Mega City Bekasi,3/14/2018,"pilihan yang bagus untuk istirahat, setelah seharian rapat.","pilihan yang bagus untuk istirahat, setelah seharian rapat.",none,none,none,none,none,none,none
12992,Traveloka,Hotel Santika Mega City Bekasi,3/14/2018,"bersih, ramah, fasilitas bagus, sesuai gambar, variasi makanan banyak. overall is excellent","bersih, ramah, fasilitas bagus, sesuai gambar, variasi makanan banyak. overall is excellent",none,positif,positif,none,none,positif,positif
12995,Traveloka,Hotel Santika Mega City Bekasi,3/7/2018,tempat yang bagus; sayangnya sarapannya tidak begitu enak lagi.,tempat yang bagus; sayangnya sarapannya tidak begitu enak lagi.,none,none,none,none,none,none,negatif
12997,Traveloka,Hotel Santika Mega City Bekasi,3/7/2018,"kurang nyaman sedikit, ruangan-nya agak panas","kurang nyaman sedikit, ruangan-nya agak panas",negatif,none,none,none,none,none,none
12998,Traveloka,Hotel Santika Mega City Bekasi,3/7/2018,"baru kali ini dikasih kamar yang kecil, padahal biasanya besar.","baru kali ini dikasih kamar yang kecil, padahal biasanya besar.",negatif,none,none,none,none,none,none
12999,Traveloka,Hotel Santika Mega City Bekasi,3/7/2018,"anak-anak nyaman, sarapan menunya banyak pilihan pokoknya baik untuk liburan keluarga","anak-anak nyaman, sarapan menunya banyak pilihan pokoknya baik untuk liburan keluarga",positif,none,none,none,none,none,positif
13001,Traveloka,Hotel Santika Mega City Bekasi,3/7/2018,"staffnya ramah, cepat dan tanggap untuk permasalahan di hotel, makanan enak, lokasi strategis.","staffnya ramah, cepat dan tanggap untuk permasalahan di hotel, makanan enak, lokasi strategis.",none,none,positif,none,positif,none,positif
13002,Traveloka,Hotel Santika Mega City Bekasi,3/7/2018,"suasana enak, lokasi sangat stategis, pelayanan ramah menyenangkan, sayang rasa makanan kurang, terasa kurang rasa disemua jenis makanannya.","suasana enak, lokasi sangat stategis, pelayanan ramah menyenangkan, sayang rasa makanan kurang, terasa kurang rasa disemua jenis makanannya.",positif,none,positif,none,positif,none,negatif
13003,Traveloka,Hotel Santika Mega City Bekasi,3/7/2018,"kamar sesuai dengan gambar, staf yang ramah, menu makanan banyak variasi dan enak, saya akan menginap di santika lagi","kamar sesuai dengan gambar, staf yang ramah, menu makanan banyak variasi dan enak, saya akan menginap di santika lagi",none,none,positif,none,none,none,positif
13005,Traveloka,Hotel Santika Mega City Bekasi,2/28/2018,saya mengalami proses check-in terlama untuk booking yang ini. tanpa ada kejelasan masalahnya apa. selain itu bagus.,saya mengalami proses check-in terlama untuk booking yang ini. tanpa ada kejelasan masalahnya apa. selain itu bagus.,none,none,negatif,none,none,none,none
13006,Traveloka,Hotel Santika Mega City Bekasi,2/28/2018,sayang tidak bisa keluar balkon padahal di kamar deluxe ada balkonnya,sayang tidak bisa keluar balkon padahal di kamar deluxe ada balkonnya,none,none,none,none,none,negatif,none
13007,Traveloka,Hotel Santika Mega City Bekasi,2/28/2018,"bagus, sesuai dengan kantong.","bagus, sesuai dengan kantong.",none,none,none,positif,none,none,none
13008,Traveloka,Hotel Santika Mega City Bekasi,2/28/2018,"secara keseluruhan, hotel ini sangat direkomendasikan.","secara keseluruhan, hotel ini sangat direkomendasikan.",none,none,none,none,none,none,none
13009,Traveloka,Hotel Santika Mega City Bekasi,2/28/2018,saya kurang puas. tidak seperti hotel santika lainnya yang selalu ramah dalam pelayanan disantika mega bekasi saya tidak mendapatkan pelayanan yang ramah.,saya kurang puas. tidak seperti hotel santika lainnya yang selalu ramah dalam pelayanan disantika mega bekasi saya tidak mendapatkan pelayanan yang ramah.,none,none,negatif,none,none,none,none
13010,Traveloka,Hotel Santika Mega City Bekasi,2/21/2018,bagus. makanan baik. pelayanannya ramah. overall baik banget. pertahankan,bagus. makanan baik. pelayanannya ramah. overall baik banget. pertahankan,none,none,positif,none,none,none,positif
13011,Traveloka,Hotel Santika Mega City Bekasi,2/21/2018,"kebersihan, pelayanan baik, jika tidak menggunakan kendaraan tidak memiliki akses langsung, akses via mall.","kebersihan, pelayanan baik, jika tidak menggunakan kendaraan tidak memiliki akses langsung, akses via mall.",none,positif,positif,none,negatif,none,none
13012,Traveloka,Hotel Santika Mega City Bekasi,2/21/2018,"ruang besar dengan banyak bantal yang saya cintai! variasi besar sarapan pagi, lingkungan bersih dan segar. hanya layak!","ruang besar dengan banyak bantal yang saya cintai! variasi besar sarapan pagi, lingkungan bersih dan segar. hanya layak!",positif,positif,none,none,none,none,positif
13013,Traveloka,Hotel Santika Mega City Bekasi,2/21/2018,"hotel terletak di dalam mall mega bekasi lantai 5. kamar tidak terlalu besar namun nyaman. staf ramah. saya minta sendok dan mangkuk untuk makan mie instan, langsung diantarkan.","hotel terletak di dalam mall mega bekasi lantai 5. kamar tidak terlalu besar namun nyaman. staf ramah. saya minta sendok dan mangkuk untuk makan mie instan, langsung diantarkan.",positif,none,positif,none,positif,none,none
13014,Traveloka,Hotel Santika Mega City Bekasi,2/21/2018,hotel bagus dan yang menarik sarapannya variatif.,hotel bagus dan yang menarik sarapannya variatif.,none,none,none,none,none,none,positif
13015,Traveloka,Hotel Santika Mega City Bekasi,2/21/2018,"bagus, kamar bersih, pelayanan ramah, breakfast-nya enak, dan menyatu dengan mall.","bagus, kamar bersih, pelayanan ramah, breakfast-nya enak, dan menyatu dengan mall.",none,positif,positif,none,positif,none,positif
13016,Traveloka,Hotel Santika Mega City Bekasi,2/14/2018,"ruangnya tidak kedap, tamu berisik di lorong kamar terdengar berisik","ruangnya tidak kedap, tamu berisik di lorong kamar terdengar berisik",negatif,none,none,none,none,none,none
13018,Traveloka,Hotel Santika Mega City Bekasi,2/14/2018,"saya harus membayar deposit 200k rupiah, kamar tanpa kulkas, tamu lain disamping saya saat saya check in, itu diperbolehkan masuk kamar saya.","saya harus membayar deposit 200k rupiah, kamar tanpa kulkas, tamu lain disamping saya saat saya check in, itu diperbolehkan masuk kamar saya.",none,none,negatif,negatif,none,negatif,none
13020,Traveloka,Hotel Santika Mega City Bekasi,2/14/2018,lumayan. kamar yang bersih dekat dengan mall,lumayan. kamar yang bersih dekat dengan mall,none,positif,none,none,positif,none,none
13021,Traveloka,Hotel Santika Mega City Bekasi,2/14/2018,lokasi agak kurang mudah diakses karena harus naik ke atas parkiran mall. kamar bersih pelayanan ramah sarapan pagi kurang bervariasi.,lokasi agak kurang mudah diakses karena harus naik ke atas parkiran mall. kamar bersih pelayanan ramah sarapan pagi kurang bervariasi.,none,positif,positif,none,negatif,none,negatif
13022,Traveloka,Hotel Santika Mega City Bekasi,2/14/2018,"hanya saat breakfast makanannya kurang memuaskan. lebih diperbaiki lagi kualitas rasa dan variasinya. bubur dingin, tidak panas.","hanya saat breakfast makanannya kurang memuaskan. lebih diperbaiki lagi kualitas rasa dan variasinya. bubur dingin, tidak panas.",none,none,none,none,none,none,negatif
13024,Traveloka,Hotel Santika Mega City Bekasi,2/14/2018,harga terbaik tapi perlu menambahkan lebih banyak saluran televisi,harga terbaik tapi perlu menambahkan lebih banyak saluran televisi,none,none,none,positif,none,negatif,none
13025,Traveloka,Hotel Santika Mega City Bekasi,2/14/2018,"koridor berisik terdengar dari kamar, all baik.","koridor berisik terdengar dari kamar, all baik.",negatif,none,none,none,none,none,none
13026,Traveloka,Hotel Santika Mega City Bekasi,2/14/2018,"alhamdulillah, cukup puas, kamar bersih, makanan banyak dan enak.","alhamdulillah, cukup puas, kamar bersih, makanan banyak dan enak.",none,positif,none,none,none,none,positif
13027,Traveloka,Hotel Santika Mega City Bekasi,2/14/2018,"kamar bersih tapi sarapan buruk, tidak banyak pilihan. beberapa item (porriage bahkan dingin). ada kopi di lantai dan butuh waktu lama untuk diisi ulang.","kamar bersih tapi sarapan buruk, tidak banyak pilihan. beberapa item (porriage bahkan dingin). ada kopi di lantai dan butuh waktu lama untuk diisi ulang.",none,positif,none,none,none,none,negatif
13029,Traveloka,Hotel Santika Mega City Bekasi,2/7/2018,terima kasih sudah diberikan kamar yang terbaik. namun ada beberapa yang harus diperbaiki seperti pintu kamar mandi.,terima kasih sudah diberikan kamar yang terbaik. namun ada beberapa yang harus diperbaiki seperti pintu kamar mandi.,none,none,none,none,none,negatif,none
13031,Traveloka,Hotel Santika Mega City Bekasi,1/31/2018,receptionist-nya kurang ramah.,receptionist-nya kurang ramah.,none,none,negatif,none,none,none,none
13032,Traveloka,Hotel Santika Mega City Bekasi,1/31/2018,"saya meminta surat konfirmasi masa inap tetapi tidak diberikan, alasannya karena tidak ada tanda tangan, saya meminta agar surat tersebut ditandatangani tapi tidak mau.","saya meminta surat konfirmasi masa inap tetapi tidak diberikan, alasannya karena tidak ada tanda tangan, saya meminta agar surat tersebut ditandatangani tapi tidak mau.",none,none,negatif,none,none,none,none
13033,Traveloka,Hotel Santika Mega City Bekasi,1/31/2018,mutu makanan perlu ditingkatkan untuk macam menu cukup banyak. kami menginap di premier room ternyata untuk cool box harus request dulu.,mutu makanan perlu ditingkatkan untuk macam menu cukup banyak. kami menginap di premier room ternyata untuk cool box harus request dulu.,none,none,none,none,none,negatif,negatif
13034,Traveloka,Hotel Santika Mega City Bekasi,1/31/2018,"wi fii agak sulit terkoneksi, sering putus, tapi overall sangat baik.","wi fii agak sulit terkoneksi, sering putus, tapi overall sangat baik.",none,none,none,none,none,negatif,none
13035,Traveloka,Hotel Santika Mega City Bekasi,1/31/2018,"kamarnya nyaman banget karena saya upgrade ke delux, sarapannya juga enak-enak makanannya tapi kurang saat chekin doang karena cuma 2 orang di front office.","kamarnya nyaman banget karena saya upgrade ke delux, sarapannya juga enak-enak makanannya tapi kurang saat chekin doang karena cuma 2 orang di front office.",positif,none,negatif,none,none,none,positif
13036,Traveloka,Hotel Santika Mega City Bekasi,1/24/2018,cukup bagus. memuaskan. terima kasih.,cukup bagus. memuaskan. terima kasih.,none,none,none,none,none,none,none
13037,Traveloka,Hotel Santika Mega City Bekasi,1/24/2018,simple dekat kemana-mana di bawah hotel ada mall jadi menghemat juga.,simple dekat kemana-mana di bawah hotel ada mall jadi menghemat juga.,none,none,none,none,positif,none,none
13038,Traveloka,Hotel Santika Mega City Bekasi,1/24/2018,staf front office tidak stand by 24 jam.,staf front office tidak stand by 24 jam.,none,none,negatif,none,none,none,none
13039,Traveloka,Hotel Santika Mega City Bekasi,1/17/2018,strategis tapi sayang kualitas tv-nya kurang banyak channel.,strategis tapi sayang kualitas tv-nya kurang banyak channel.,none,none,none,none,positif,negatif,none
13040,Traveloka,Hotel Santika Mega City Bekasi,1/17/2018,"senang banget pelayanannya sama wulan reseptionist, kehilangan kunci, bagus job!","senang banget pelayanannya sama wulan reseptionist, kehilangan kunci, bagus job!",none,none,positif,none,none,none,none
13041,Traveloka,Hotel Santika Mega City Bekasi,1/17/2018,pelayanan dan breakfast sangat memuaskan.,pelayanan dan breakfast sangat memuaskan.,none,none,positif,none,none,none,positif
13042,Traveloka,Hotel Santika Mega City Bekasi,1/17/2018,"hotel bersih, menu sarapan enak dan variatif, lokasi strategis karena satu gedung dengan mall dan depan juga mall. turun lantai langsung mall.","hotel bersih, menu sarapan enak dan variatif, lokasi strategis karena satu gedung dengan mall dan depan juga mall. turun lantai langsung mall.",none,positif,none,none,positif,none,positif
13043,Traveloka,Hotel Santika Mega City Bekasi,1/17/2018,"akses masuknya agak ribet kalau malam di atas jam operasional mall, makanannya enak. service-nya bagus.","akses masuknya agak ribet kalau malam di atas jam operasional mall, makanannya enak. service-nya bagus.",none,none,positif,none,negatif,none,positif
13044,Traveloka,Hotel Santika Mega City Bekasi,1/17/2018,"air conditioner kurang dingin, deposit 200rb, kalau naik ke hotel musti 2 kali naik lift, lift mall ke lobby baru naik lagi pake lift hotel.","air conditioner kurang dingin, deposit 200rb, kalau naik ke hotel musti 2 kali naik lift, lift mall ke lobby baru naik lagi pake lift hotel.",negatif,none,none,negatif,negatif,none,none
13045,Traveloka,Hotel Santika Mega City Bekasi,1/17/2018,kamar 801 bantalnya tidak enak. terlalu keras dan tinggi. dipake tidur tidak nyaman di kepala.,kamar 801 bantalnya tidak enak. terlalu keras dan tinggi. dipake tidur tidak nyaman di kepala.,negatif,none,none,none,none,none,none
13048,Traveloka,Hotel Santika Mega City Bekasi,1/10/2018,disana kan harus ada deposit 200 ribu dan saya menginap disana untuk merayakan tahun baru bersama teman-teman saya. saya pesan makanan tapi tidak datang-datang.,disana kan harus ada deposit 200 ribu dan saya menginap disana untuk merayakan tahun baru bersama teman-teman saya. saya pesan makanan tapi tidak datang-datang.,none,none,negatif,negatif,none,none,negatif
13049,Traveloka,Hotel Santika Mega City Bekasi,1/10/2018,pelayanan yang baik dan ramah,pelayanan yang baik dan ramah,none,none,positif,none,none,none,none
13050,Traveloka,Hotel Santika Mega City Bekasi,1/10/2018,udara con tidak kuat. sarapan begitu begitu tapi secara keseluruhan baik,udara con tidak kuat. sarapan begitu begitu tapi secara keseluruhan baik,negatif,none,none,none,none,none,netral
13051,Traveloka,Hotel Santika Mega City Bekasi,1/10/2018,"masih kayak biasa sih nyaman, ramah, kalau menginap sabtu minggu ramai banyak pengunjung mall.","masih kayak biasa sih nyaman, ramah, kalau menginap sabtu minggu ramai banyak pengunjung mall.",positif,none,positif,none,none,none,none
13053,Traveloka,Hotel Santika Mega City Bekasi,1/10/2018,"hotel berada di lokasi yang strategis, hotelnya pun nyaman bersih berada satu bangunan dengan mall, staff hotel ramah dan sangat membantu.","hotel berada di lokasi yang strategis, hotelnya pun nyaman bersih berada satu bangunan dengan mall, staff hotel ramah dan sangat membantu.",positif,positif,positif,none,positif,none,none
13054,Traveloka,Hotel Santika Mega City Bekasi,1/10/2018,kamar cukup bersih untuk sarapan pagi menu yang tersedia cukup lengkap kalau bisa check out bisa sampai jam 14 pasti setiap akhir pekan akan menginap disini.,kamar cukup bersih untuk sarapan pagi menu yang tersedia cukup lengkap kalau bisa check out bisa sampai jam 14 pasti setiap akhir pekan akan menginap disini.,none,positif,none,none,none,none,positif
13055,Traveloka,Hotel Santika Mega City Bekasi,1/10/2018,tempat yang sangat bagus sekali. sunyi dan damai jadi cocok untuk orang yang ingin bersantai-santai. sayangnya air conditioner di kamar tidak dingin.,tempat yang sangat bagus sekali. sunyi dan damai jadi cocok untuk orang yang ingin bersantai-santai. sayangnya air conditioner di kamar tidak dingin.,negatif,none,none,none,none,none,none
13056,Traveloka,Hotel Santika Mega City Bekasi,1/3/2018,makanan buffet penyajiannya lama. sehingga banyak yang kosong,makanan buffet penyajiannya lama. sehingga banyak yang kosong,none,none,none,none,none,none,negatif
13057,Traveloka,Hotel Santika Mega City Bekasi,1/3/2018,"agak kurang ngga nyaman, karena pas saya ngga di kamar housekipping membersihkan kamar tanpa ada permintaan dari tamu.","agak kurang ngga nyaman, karena pas saya ngga di kamar housekipping membersihkan kamar tanpa ada permintaan dari tamu.",negatif,none,negatif,none,none,none,none
13058,Traveloka,Hotel Santika Mega City Bekasi,1/3/2018,"mulai dari pelayanan, tempat, dan makanan semua enak nyaman.","mulai dari pelayanan, tempat, dan makanan semua enak nyaman.",positif,none,positif,none,none,none,positif
13059,Traveloka,Hotel Santika Mega City Bekasi,1/3/2018,pelayanan dan fasilitasnya baik banget.,pelayanan dan fasilitasnya baik banget.,none,none,positif,none,none,positif,none
13060,Traveloka,Hotel Santika Mega City Bekasi,1/3/2018,"layanan hebat, akan menginap di hotel ini waktu berikutnya","layanan hebat, akan menginap di hotel ini waktu berikutnya",none,none,positif,none,none,none,none
13061,Traveloka,Hotel Santika Mega City Bekasi,1/3/2018,sarapan pagi yang komplit dan sesuai selera,sarapan pagi yang komplit dan sesuai selera,none,none,none,none,none,none,positif
13063,Traveloka,Hotel Santika Mega City Bekasi,1/3/2018,sedikit kecewa pesanan khusus bed ranjang besar sudah di isi di pesanan kusus tapi tidak ada pemberitahuan habis. yang lain bagus semua.,sedikit kecewa pesanan khusus bed ranjang besar sudah di isi di pesanan kusus tapi tidak ada pemberitahuan habis. yang lain bagus semua.,none,none,negatif,none,none,none,none
13064,Traveloka,Hotel Santika Mega City Bekasi,1/3/2018,pengalaman yang sangat baik untuk tinggal dengan hotel,pengalaman yang sangat baik untuk tinggal dengan hotel,none,none,none,none,none,none,none
13066,Traveloka,Hotel Santika Mega City Bekasi,1/3/2018,"aku terganggu oleh suara kipas air conditioner di luar, seperti kipas besar, aku tidak tahu kenapa berisik sekali, seperti ada suara mesin besar.","aku terganggu oleh suara kipas air conditioner di luar, seperti kipas besar, aku tidak tahu kenapa berisik sekali, seperti ada suara mesin besar.",negatif,none,none,none,none,none,none
13067,Traveloka,Hotel Santika Mega City Bekasi,1/3/2018,"hotel bersih, makanan enak, pelayanan ramah dan membuat nyaman, berada di pusat kota, akses mudah ke pusat hiburan dan perbelanjaan.","hotel bersih, makanan enak, pelayanan ramah dan membuat nyaman, berada di pusat kota, akses mudah ke pusat hiburan dan perbelanjaan.",positif,positif,positif,none,positif,none,positif
13068,Traveloka,Hotel Santika Mega City Bekasi,12/27/2017,enak dan nyaman. buat keluarga untuk liburan. harga masih sesuai.,enak dan nyaman. buat keluarga untuk liburan. harga masih sesuai.,positif,none,none,positif,none,none,none
13069,Traveloka,Hotel Santika Mega City Bekasi,12/27/2017,hotelnya bagus tapi aksesnya susah.,hotelnya bagus tapi aksesnya susah.,none,none,none,none,negatif,none,none
13070,Traveloka,Hotel Santika Mega City Bekasi,12/27/2017,"mengecewakan, saya dikasih kamar beda dengan pada saat saya menginap pertama dan kedua bulan2 lalu","mengecewakan, saya dikasih kamar beda dengan pada saat saya menginap pertama dan kedua bulan2 lalu",none,none,negatif,none,none,none,none
13072,Traveloka,Hotel Santika Mega City Bekasi,12/27/2017,"over all service sangat bagus, untuk menu breakfast banyak variannya. bagus job","over all service sangat bagus, untuk menu breakfast banyak variannya. bagus job",none,none,positif,none,none,none,positif
13073,Traveloka,Hotel Santika Mega City Bekasi,12/27/2017,mengecewakan dengan standar pelayanan santika lainnya.,mengecewakan dengan standar pelayanan santika lainnya.,none,none,negatif,none,none,none,none
13074,Traveloka,Hotel Santika Mega City Bekasi,12/27/2017,"senang, sudah ke empat kali menginap di hotel ini, suka banget, setelah dari mall, bisa istirahat, tenang suasananya.","senang, sudah ke empat kali menginap di hotel ini, suka banget, setelah dari mall, bisa istirahat, tenang suasananya.",positif,none,none,none,positif,none,none
13076,Traveloka,Hotel Santika Mega City Bekasi,12/20/2017,"pelayanan yang baik, tempat bagus, makanan enak.","pelayanan yang baik, tempat bagus, makanan enak.",none,none,positif,none,none,none,positif
13077,Traveloka,Hotel Santika Mega City Bekasi,12/20/2017,suara dari luar masih terdengar. tapi dekat dengan pusat perbelanjaan. makanan perlu ditingkatkan lagi. so far nyaman.,suara dari luar masih terdengar. tapi dekat dengan pusat perbelanjaan. makanan perlu ditingkatkan lagi. so far nyaman.,negatif,none,none,none,positif,none,negatif
13079,Traveloka,Hotel Santika Mega City Bekasi,12/20/2017,"hotel bersih, pelayanan ramah dan memuaskan","hotel bersih, pelayanan ramah dan memuaskan",none,positif,positif,none,none,none,none
13080,Traveloka,Hotel Santika Mega City Bekasi,12/20/2017,hotel yang nyaman dengan pelayanan yang memuaskan serta makanan yang enak,hotel yang nyaman dengan pelayanan yang memuaskan serta makanan yang enak,positif,none,positif,none,none,none,positif
13081,Traveloka,Hotel Santika Mega City Bekasi,12/20/2017,"lokasi strategis, staf ramah, sarapan enak dan lengkap, 1 area dengan pusat hiburan nilai plus lainnya. hanya 1 kekurangannya kamar kecil.","lokasi strategis, staf ramah, sarapan enak dan lengkap, 1 area dengan pusat hiburan nilai plus lainnya. hanya 1 kekurangannya kamar kecil.",negatif,none,positif,none,positif,none,positif
13082,Traveloka,Hotel Santika Mega City Bekasi,12/20/2017,"bagus skali, di tengah kota, dengan dengan pusat belanja. jadi kemana-mana dekat. kamarnya juga bagus, rapi dan bersih.","bagus skali, di tengah kota, dengan dengan pusat belanja. jadi kemana-mana dekat. kamarnya juga bagus, rapi dan bersih.",positif,positif,none,none,positif,none,none
13083,Traveloka,Hotel Santika Mega City Bekasi,12/20/2017,"dapat kamar deluxe di nomor 656, check in jam setengah 1 malam dalam keadaan lelah. kamar cukup luas dan bersih, kamar mandi juga bersih, air conditioner dingin.","dapat kamar deluxe di nomor 656, check in jam setengah 1 malam dalam keadaan lelah. kamar cukup luas dan bersih, kamar mandi juga bersih, air conditioner dingin.",positif,positif,none,none,none,none,none
13084,Traveloka,Hotel Santika Mega City Bekasi,12/13/2017,air conditioner tidak dingin tidak ada jendela untuk lihat keluar.,air conditioner tidak dingin tidak ada jendela untuk lihat keluar.,negatif,none,none,none,none,none,none
13085,Traveloka,Hotel Santika Mega City Bekasi,12/13/2017,"overall sangat baik, hanya akses lift dari/ ke hotel/ mall sangat lama.","overall sangat baik, hanya akses lift dari/ ke hotel/ mall sangat lama.",none,none,none,none,negatif,negatif,none
13086,Traveloka,Hotel Santika Mega City Bekasi,12/13/2017,"makan sarapan tidak memuaskan. banyak menu yang habis. dimsum keras, jagung rebus sudah asam rasanya.","makan sarapan tidak memuaskan. banyak menu yang habis. dimsum keras, jagung rebus sudah asam rasanya.",none,none,none,none,none,none,negatif
13087,Traveloka,Hotel Santika Mega City Bekasi,12/13/2017,bagus bersih dan makanannya enak.,bagus bersih dan makanannya enak.,none,positif,none,none,none,none,positif
13088,Traveloka,Hotel Santika Mega City Bekasi,12/13/2017,hotelnya bersih dan nyaman. peralatan di kamarnya lengkap. makanannya juga enak-enak. puas,hotelnya bersih dan nyaman. peralatan di kamarnya lengkap. makanannya juga enak-enak. puas,positif,positif,none,none,none,positif,positif
13089,Traveloka,Hotel Santika Mega City Bekasi,12/13/2017,"menginap disini enak, nyaman, cuma masakan ayamnya keasinan banget","menginap disini enak, nyaman, cuma masakan ayamnya keasinan banget",positif,none,none,none,none,none,negatif
13091,Traveloka,Hotel Santika Mega City Bekasi,12/6/2017,pelayanan bagus. bersih. makanan bervariasi. air conditioner kurang dingin.,pelayanan bagus. bersih. makanan bervariasi. air conditioner kurang dingin.,negatif,positif,positif,none,none,none,positif
13092,Traveloka,Hotel Santika Mega City Bekasi,12/6/2017,pelayanan receptionisnya kurang profesional tidak di beri tahukan kalau konci bisa di akses setelah 3 menit dan membuat saya bingung.,pelayanan receptionisnya kurang profesional tidak di beri tahukan kalau konci bisa di akses setelah 3 menit dan membuat saya bingung.,none,none,negatif,none,none,none,none
13094,Traveloka,Hotel Santika Mega City Bekasi,12/6/2017,"cukup menyenangkan, dan puas dengan makananya enak. kamar bersih, tapi disayangkan hari pertama dan kedua kolam renang masih dalam perbaikan.","cukup menyenangkan, dan puas dengan makananya enak. kamar bersih, tapi disayangkan hari pertama dan kedua kolam renang masih dalam perbaikan.",none,positif,none,none,none,negatif,positif
13095,Traveloka,Hotel Santika Mega City Bekasi,12/6/2017,cukup memuaskan semoga dapat ditingkatkan lagi,cukup memuaskan semoga dapat ditingkatkan lagi,none,none,none,none,none,none,none
13097,Traveloka,Hotel Santika Mega City Bekasi,12/6/2017,"wi-fi lambat, sering disconnect sendiri. makanan untuk sarapan kurang fresh, kolam renang kurang bersih. tapi untuk kenyamanan dan pelayanan bagus.","wi-fi lambat, sering disconnect sendiri. makanan untuk sarapan kurang fresh, kolam renang kurang bersih. tapi untuk kenyamanan dan pelayanan bagus.",positif,negatif,positif,none,none,negatif,negatif
13098,Traveloka,Hotel Santika Mega City Bekasi,12/6/2017,"setiap menginap disana pokoknya selalu puas sama pelayanannya, dari proses chek in sampai chek out tidak ada kendala","setiap menginap disana pokoknya selalu puas sama pelayanannya, dari proses chek in sampai chek out tidak ada kendala",none,none,positif,none,none,none,none
