review_id,platform,hotel_name,text_review,text_review_original,date
10732,Traveloka,Hotel Santika Depok,"nyaman, karyawan yang ramah sayangnya strategis banget dekat dengan mal dan restaurant dibawahnya, breakfastnya juga beraneka ragam, overall semua baik. bakal jadi referensi lagi nextnya.","Nyaman, karyawan yang ramah sayangnya strategis banget dekat dengan mal dan restaurant dibawahnya, breakfastnya juga beraneka ragam, overall semua baik. Bakal jadi referensi lagi nextnya.",2019-12-21
10733,Traveloka,Hotel Santika Depok,"hotel yang sangat cocok untuk liburan bersama keluarga, dekat dengan mal.","Hotel yang sangat cocok untuk liburan bersama keluarga, dekat dengan mal.",2019-12-21
10734,Traveloka,Hotel Santika Depok,"kamar superior baik, kita bisa menggunakan semua fasilitas. sarapannya baik. tetapi satu kekhawatiran di sini adalah, ketika kita menggunakan kolam renang, kita mencium sesuatu yang tidak baik. kemungkinan karena ada sungai kotor di sebelah hotel","kamar superior ok, kita bisa menggunakan semua fasilitas. sarapannya ok. tetapi satu kekhawatiran di sini adalah, ketika kita menggunakan kolam renang, kita mencium sesuatu yang tidak baik. kemungkinan karena ada sungai kotor di sebelah hotel",2019-12-21
10735,Traveloka,Hotel Santika Depok,"suasana tenang, makanan enak, dekat dengan pusat perbelanjaan/mall, akses mudah dan transportasi umum banyak, kamar pun nyaman dan bersih. saya menginap pada tanggal pas dengan hari ulang tahun dan mendapatkan kejutan ucapan bersama dengan kuenya. terima kasih atas perhatian dari staff2 hotel santika","Suasana tenang, makanan enak, dekat dengan pusat perbelanjaan/mall, akses mudah dan transportasi umum banyak, kamar pun nyaman dan bersih. saya menginap pada tanggal pas dg hari ulang tahun dan mendapatkan kejutan ucapan bersama dg kuenya. terima kasih atas perhatian dr staff2 hotel santika ❤😊😊",2019-12-21
10736,Traveloka,Hotel Santika Depok,sarapan bervariasi. kolam renangnya cukup luas untuk anak-anak meskipun letaknya sama dengan apartemen.,Sarapan bervariasi. Kolam renangnya cukup luas untuk anak-anak meskipun letaknya sama dengan apartemen.,2019-12-14
10737,Traveloka,Hotel Santika Depok,kebersihan kamar kurang. sprei kurang bersih. dapat kamar yang bau asap rokok karena tidak book no smoking room.,Kebersihan kamar kurang. Sprei kurang bersih. Dapat kamar yang bau asap rokok karena tidak book no smoking room.,2019-12-14
10738,Traveloka,Hotel Santika Depok,"ruangan itu bersih, nyaman dan nyaman, air di kolam juga bersih, makanan lezat","Ruangan itu bersih, nyaman dan nyaman, air di kolam juga bersih, makanan lezat",2019-12-07
10739,Traveloka,Hotel Santika Depok,"bersih, nyaman, ramah. sangat puas.","Bersih, nyaman, ramah. Sangat puas.",2019-11-23
10740,Traveloka,Hotel Santika Depok,staf receptionist melayani dengan ramah dan cepat. ukuran kamar tidak terlalu luas namun penerangan kurang terang. kamar mandi cukup bersih. variasi breakfast standard dan kolam renang bersih sehingga anak-anak senang berenang. secara umum hotel ini cukup baik.,Staff receptionist melayani dengan ramah dan cepat. Ukuran kamar tidak terlalu luas namun penerangan kurang terang. Kamar mandi cukup bersih. Variasi breakfast standard dan kolam renang bersih sehingga anak-anak senang berenang. Secara umum hotel ini cukup baik.,2019-11-23
10741,Traveloka,Hotel Santika Depok,"the worst hotel i've ever stayed. harganya premium sebetulnya, 2-3x lipat budget hotel. bahkan yang suitenya lebih mahal daripada hotel lain. baik satu per satu: 1. lobby yang masih pakai pintu dorong, belum otomatis dengan sensor. sulit banget kalau bawa barang banyak. karena kalau sendirian, susah nurunin barangnya dari parkiran lt 3. 2. kamar mandi yang kamar standar kacau. masa walaupun sudah ditutup krei, masih banjir keluar dan menggenang! menggenang loh kaya kolam dan tidak bisa surut sampe housekeeping datang untuk meras pake handuk. ini kan berarti konstruksinya salah! 3. washtafel di suite, bentuk krannya kependekan sampai susah banget mau cuci tangan. 4. bentuk ruangan yang kamar standar, buruk sih. kaya budget hotel banget. agak susah bergeraknya. kursi dipake duduk, orang tidak bisa lewat atau tidak bisa buka lemari. plus minim banget jemuran, jadi bingung naro barang dimana. 5. saya baru bisa check in jam 3. tapi tetep ditanyain terus mau check out jam 12. huftt. 6. makanan banyak varian, tapi biasa aja. 7. sistem input nomer kendaraan kacau. teman saya dan saya tidak diinput. fatalnya kan ini kita ketahui ketika sudah di parkiran luar. masa saya diminta petugas parkir untuk kembali lagi ke hotel. akhirnya saya bayar dulu 89. 0. 8. kolam renang kecil, handuk disana tidak layak, fasilitas gym cuma sepeda (rusak) dan treadmill. jadi bagi pihak hotel, ayo berbenah lah dengan harga setinggi itu. kalau tidak bisa, ya turunin aja harganya agar konsumen tidak berekspektasi. bagi para calon pengguna, mending hotel lain aja kalau mau yang premium. never feel so disappointed before.","The worst hotel I've ever stayed. Harganya premium sebetulnya, 2-3x lipat budget hotel. Bahkan yang suitenya lebih mahal daripada hotel lain. Oke satu per satu: 1. Lobby yang masih pakai pintu dorong, belum otomatis dengan sensor. Sulit banget kalau bawa barang banyak. Karena kalau sendirian, susah nurunin barangnya dari parkiran lt 3. 2. Kamar mandi yang kamar standar kacaaaau. Masa walaupun sudah ditutup krei, masih banjir keluar dan menggenang! Menggenang loh kaya kolam dan ga bisa surut sampe housekeeping datang untuk meras pake handuk. Ini kan berarti konstruksinya salah! 3. Washtafel di suite, bentuk krannya kependekan sampai susah banget mau cuci tangan. 4. Bentuk ruangan yang kamar standar, parah sih. Kaya budget hotel banget. Agak susah bergeraknya. Kursi dipake duduk, orang ga bisa lewat atau ga bisa buka lemari. Plus minim banget jemuran, jadi bingung naro barang dimana. 5. Saya baru bisa check in jam 3. Tapi tetep ditanyain terus mau check out jam 12. Huftt. 6. Makanan banyak varian, tapi biasa aja. 7. Sistem input nomer kendaraan kacau. Teman saya dan saya tidak diinput. Fatalnya kan ini kita ketahui ketika sudah di parkiran luar. Masa saya diminta petugas parkir untuk kembali lagi ke hotel. Akhirnya saya bayar dulu 89.000. 8. Kolam renang kecil, handuk disana tidak layak, fasilitas gym cuma sepeda (rusak) dan treadmill. Jadi bagi pihak hotel, ayo berbenah lah dengan harga setinggi itu. Kalo ga bisa, ya turunin aja harganya agar konsumen tidak berekspektasi. Bagi para calon pengguna, mending hotel lain aja kalo mau yang premium. Never feel so disappointed before.",2019-11-23
10742,Traveloka,Hotel Santika Depok,"berlokasi di margonda depok, akkesnya mudah, hotelnya gabung dengan mal di mal. ada cgv jika ingin nonton. banyak restoran untuk pilihan kita makan. staf hotelnya ramah dan baik-baik. breakfast-nya enak cocok buat kami dan harganya terjangkau. kamarnya bersih follow up staff-nya cepat ketika kita minta tambahan sesuatu di kamar, recommended. terima kasih traveloka.","Berlokasi di margonda depok, akkesnya mudah, hotelnya gabung dengan mal di mal. Ada CGV jika ingin nonton. Banyak restoran untuk pilihan kita makan. Staf hotelnya ramah dan baik-baik. Breakfast-nya enak cocok buat kami dan harganya terjangkau. Kamarnya bersih follow up staff-nya cepat ketika kita minta tambahan sesuatu di kamar, recommended. Thanks Traveloka.",2019-11-16
10743,Traveloka,Hotel Santika Depok,staf cukup nyaman dan membantu. kerja bagus.,Staf cukup nyaman dan membantu. Kerja bagus.,2019-11-16
10744,Traveloka,Hotel Santika Depok,"perlu perhatian untuk sarapan. isi ulang terlalu lama. namun, mudah untuk menemukan makan malam dan berbelanja, itu terletak di satu blok dengan pusat perbelanjaan","perlu perhatian untuk sarapan ... isi ulang terlalu lama ... namun, mudah untuk menemukan makan malam dan berbelanja, itu terletak di satu blok dengan pusat perbelanjaan",2019-11-16
10745,Traveloka,Hotel Santika Depok,saya dapat surprise ultah dari hotel.,Saya dapat surprise ultah dari hotel.,2019-11-09
10746,Traveloka,Hotel Santika Depok,"tidak ada masalah dengan kamar, tetapi saat sarapan, ketika saya makan pancake, ada 3 helai rambut dan itu sangat mengganggu meskipun menu makanannya beragam, tetapi tetap saja mengurangi nafsu makan saya.","Tidak ada masalah dengan kamar, tetapi saat sarapan, ketika saya makan pancake, ada 3 helai rambut dan itu sangat mengganggu meskipun menu makanannya beragam, tetapi tetap saja mengurangi nafsu makan saya.",2019-11-09
10747,Traveloka,Hotel Santika Depok,"staf ramah, membersihkan kamar, tetapi kolam renang dan gym kecil","staf ramah, membersihkan kamar, tetapi kolam renang dan gym kecil",2019-11-09
10748,Traveloka,Hotel Santika Depok,"makanan enak, handuk bersih dan wangi. sayangnya pas menginap, kolam renang sedang dalam perawatan.","Makanan enak, handuk bersih dan wangi. Sayangnya pas menginap, kolam renang sedang dalam perawatan.",2019-11-02
10749,Traveloka,Hotel Santika Depok,check-in terlambat banget baru bisa check-in jam 5 sore padahal sudah datang dari jam 3 sore yang seharusnya sudah bisa langsung masuk. untuk yang lainnya baik.,check-in terlambat banget baru bisa check-in jam 5 sore padahal sudah datang dari jam 3 sore yang seharusnya sudah bisa langsung masuk. Untuk yang lainnya oke.,2019-11-02
10750,Traveloka,Hotel Santika Depok,"hotel butuh maintenance. kunci kamar rusak, dinding kamar mandi kotor, sprei bernoda.","Hotel butuh maintenance. Kunci kamar rusak, dinding kamar mandi kotor, sprei bernoda.",2019-10-26
10751,Traveloka,Hotel Santika Depok,"proses check-in cepat, staffnya ramah tempatnya bersih, nyaman, sayangnya tidak ada kolam renang untuk anak dan untuk gymnya kurang.","Proses check-in cepat, staffnya friendly tempatnya bersih, nyaman, sayangnya tidak ada kolam renang untuk anak dan untuk gymnya kurang.",2019-10-26
10752,Traveloka,Hotel Santika Depok,"tempat yang bagus dekat pusat kuliner dan mal, sarapan enak dan baik, istirahat tenang dan nyenyak, next time menginap disini lagi. satu saran agar kunci diberikan 2 agar bila menginap berdua bisa masing-masing pegang kunci.","Tempat yang bagus dekat pusat kuliner dan mal, sarapan enak dan baik, istirahat tenang dan nyenyak, next time menginap disini lagi. Satu saran agar kunci diberikan 2 agar bila menginap berdua bisa masing-masing pegang kunci.",2019-10-26
10753,Traveloka,Hotel Santika Depok,kamarnya terlalu sederhana untuk rate harga segini. vtidak ada kulkas dikamar. gordyn hanya 1 lapis. akses card kamar hanya dikasi 1. malam-malam pas turun karena akses tinggal dikamar maka ketika mau balik naik lift harus menghub petugas di lantai 3 karena lift harus di scan dengan akses. kamar tidak kedap sama sekali orang lewat di lorong sambil ngobrol aja kedengaran. malam saya sempat telepon operator karena didepan kamar banyak yang ngobrol. kelebihannya makanan enak dan bervariasi dan staf ramah.,Kamarnya terlalu sederhana untuk rate harga segini. vtidak ada kulkas dikamar. Gordyn hanya 1 lapis. akses card kamar hanya dikasi 1. malam-malam pas turun krn akses tinggal dikamar maka ketika mau balik naik lift harus menghub petugas di lantai 3 krn lift harus di scan dengan akses. Kamar tidak kedap sama sekali org lewat di lorong sambil ngobrol aja kedengaran. malam saya sempat telepon operator krn didepan kamar banyak yg ngobrol. Kelebihannya makanan enak dan bervariasi dan staf ramah.,2019-10-19
10754,Traveloka,Hotel Santika Depok,"lokasi bagus, bernilai uang","lokasi bagus, bernilai uang",2019-10-19
10755,Traveloka,Hotel Santika Depok,"saat kami mendapat kartu, lift ternyata hanya bisa naik jika kartu ditempel di bagian tanda kartumdalam lift. lift tidak naik ketika angka lantai ditekan. dalam kondisi 2 koper besar dan bawaan kami banyak sekali, lelah dan ngantuk, mata saya minus, tanda kartu di lift juga warnanya hampir sama dengan warna lift (tanda tempel kartu kurang terlihat jelas), saya meminta tolong pada petugas depan restoran pria. sayangnya, dia memasang muka sebal dan tidak bersahabat. tetap ditolong oleh ybs, tapi kesan muka yang dia tunjukkan pada kami sungguh membuat kami tidak nyaman untuk kesan pelayanan di awal. satu jam setelah check-in, suara tukang melakukan pengeboran (entah papan, gypsum, dll, entah di atas lantai atau di sebelah kamar) selama 30 menit, selama 5x hingga pukul 17. 00. suara orang2 yang tertawa2 dan teriak2 di lain koridor terdengar jelas sampai ke dalam kamar dan mengganggu istirahat kami, demikian juga lalu lalang suara geret koper berkali2 dari sore, malam hingga pagi hari. sangat mengganggu. esok paginya, tiga potong roti yang sudah kami bawa ke meja dan masing-masing sudah dicuil ujungnya, mau dihabiskan di kamar saja setelah kenyang sarapan nasi + 1 gelas jus saja. kami sudah membayar full dengan sarapan. menurut kami itu hak. kami sudah ijin dengan waiter, tapi tak boleh. jika tak boleh dibawa di kamar, kalau dibuang masuk tempat sampah kan sayang. diletakkan kembali untuk tamu lain juga tak mungkin. apakah demikian sop di restoran? mohon lebih bijak","Saat kami mendapat kartu, lift ternyata hanya bisa naik jika kartu ditempel di bagian tanda kartumdalam lift. Lift tidak naik ketika angka lantai ditekan. Dalam kondisi 2 koper besar dan bawaan kami banyak sekali, lelah dan ngantuk, mata saya minus, tanda kartu di lift juga warnanya hampir sama dengan warna lift (tanda tempel kartu kurang terlihat jelas), saya meminta tolong pada petugas depan restoran pria. Sayangnya, dia memasang muka sebal dan tidak bersahabat. Tetap ditolong oleh ybs, tapi kesan muka yang dia tunjukkan pada kami sungguh membuat kami tidak nyaman untuk kesan pelayanan di awal. Satu jam setelah check-in, suara tukang melakukan pengeboran (entah papan, gypsum, dll, entah di atas lantai atau di sebelah kamar) selama @ 30 menit, selama 5x hingga pukul 17.00. Suara orang2 yg tertawa2 dan teriak2 di lain koridor terdengar jelas sampai ke dalam kamar dan mengganggu istirahat kami, demikian juga lalu lalang suara geret koper berkali2 dari sore, malam hingga pagi hari. Sangat mengganggu. Esok paginya, tiga potong roti yg sudah kami bawa ke meja dan masing-masing sudah dicuil ujungnya, mau dihabiskan di kamar saja setelah kenyang sarapan nasi + 1 gelas jus saja. Kami sudah membayar full dengan sarapan. Menurut kami itu hak. Kami sudah ijin dengan waiter, tapi tak boleh. Jika tak boleh dibawa di kamar, kalau dibuang masuk tempat sampah kan sayang. Diletakkan kembali untuk tamu lain juga tak mungkin. Apakah demikian SOP di restoran? Mohon lebih bijak",2019-10-12
10756,Traveloka,Hotel Santika Depok,kamar besar dan makanan tradisional,Kamar besar dan makanan tradisional,2019-10-12
10757,Traveloka,Hotel Santika Depok,selalu menyenangkan menginap disini.,Selalu menyenangkan menginap disini.,2019-09-28
10758,Traveloka,Hotel Santika Depok,"saya tidak suka pelayanannya karena agak lambat, dan kebersihan toiletnya kurang bersih.","Saya tidak suka pelayanannya karena agak lambat, dan kebersihan toiletnya kurang bersih.",2019-09-28
10759,Traveloka,Hotel Santika Depok,"kamarnya nyaman, sarapannya enak dan stafnya ramah","Kamarnya nyaman, sarapannya enak dan stafnya ramah 😊",2019-09-28
10760,Traveloka,Hotel Santika Depok,"sangat tidak nyaman, banyak untuk setidaknya 1. kamar mandi tenggelam nyaman 2. sarapan tidak baik 3. kolam kecil dan jam terbatas.","Sangat tidak nyaman, banyak untuk setidaknya 1. kamar mandi tenggelam nyaman 2. sarapan tidak baik 3. kolam kecil dan jam terbatas.",2019-09-28
10761,Traveloka,Hotel Santika Depok,"staf sudah ramah, tapi medit banget kasih sabun dan sikat/pasta gigi cuma. 1. buffet sarapan cukup enak tapi spagetti ya tidak banget tidak ada rasanya. hotel brada di lantai 25-27 paling atas apartemen, harus banyak lagi direnov karena seperti rusun yang dibaguskan dikit. cukup jauh dari ekspetasi saya dibanding hotel santika lainnya.","Staf sudah ramah, tapi medit banget kasih sabun dan sikat/pasta gigi cuma. 1. buffet sarapan cukup enak tapi spagetti ya tidak banget tidak ada rasanya. Hotel brada di lantai 25-27 paling atas apartemen, harus banyak lagi direnov karena seperti rusun yang dibaguskan dikit. Cukup jauh dari ekspetasi saya dibanding hotel santika lainnya.",2019-09-28
10762,Traveloka,Hotel Santika Depok,"datang jam 6 sore, kamar belum siap. exhaust fan kamar mandi berisik. akhirnya mati sendiri. suara lift naik turun berisik sekali. sangat mengganggu pas lagi tidur.","Datang jam 6 sore, kamar belum siap. exhaust fan kamar mandi berisik. Akhirnya mati sendiri. Suara lift naik turun berisik sekali. Sangat mengganggu pas lagi tidur.",2019-09-14
10763,Traveloka,Hotel Santika Depok,"ruangan sempit, makanan kurang variatif.","Ruangan sempit, makanan kurang variatif.",2019-09-07
10764,Traveloka,Hotel Santika Depok,"makanannya rasanya biasa saja, check in molor sampe setengah jam baru bisa masuk kamar. guest cardnya sempet error ngga bisa masuk kamar dan teknisinya agak lama baru bisa datang sementara saya dan keluarga terlantar di luar kamar. overall karyawannya ramah","Makanannya rasanya biasa saja, check in molor sampe setengah jam baru bisa masuk kamar..guest cardnya sempet error ngga bisa masuk kamar dan teknisinya agak lama baru bisa datang sementara saya dan keluarga terlantar di luar kamar..overall karyawannya ramah",2019-09-07
10765,Traveloka,Hotel Santika Depok,1. perlengkapan mandi kurang. 2. kamar biasa saja tidak seperti hotel kebanyakan. 3. key card sempat tidak berfungsi. 4. makanan breakfast rasanya biasa saja. 5. meja kerja terlalu sempit.,1. Perlengkapan mandi kurang. 2. Kamar biasa saja tidak seperti hotel kebanyakan. 3. Key card sempat tidak berfungsi. 4. Makanan breakfast rasanya biasa saja. 5. Meja kerja terlalu sempit.,2019-09-07
10766,Traveloka,Hotel Santika Depok,"bagus, nyaman dan ramah petugas hotel.","Bagus, nyaman dan ramah petugas hotel.",2019-08-31
10767,Traveloka,Hotel Santika Depok,"suara lift menganggu istirahat, ruangan tidak kedap suara.","Suara lift menganggu istirahat, ruangan tidak kedap suara.",2019-08-31
10768,Traveloka,Hotel Santika Depok,kamar tidak sesuai dengan yang saya pesan.,Kamar tidak sesuai dengan yang saya pesan.,2019-08-24
10769,Traveloka,Hotel Santika Depok,kalau saya karena sudah terbiasa menginap disini ya pastinya karena nyaman dan memuaskan.,Kalau saya karena sudah terbiasa menginap disini ya pastinya karena nyaman dan memuaskan.,2019-08-24
10770,Traveloka,Hotel Santika Depok,"nyaman, ramah, dan dekat dengan mal","nyaman, ramah, dan dekat dengan mal",2019-08-24
10771,Traveloka,Hotel Santika Depok,"recommended sih buat yang lagi berkunjung ke jakarta. kamar bersih, bagus banget, tapi suami gabisa merokok karena kamarnya gabisa ngerokok walaupun ada jendelanya. breakfastnya enak banget, pelayanannya baik dan ramah.","Recommended sih buat yang lagi berkunjung ke Jakarta. Kamar bersih, good banget, tapi suami gabisa merokok karena kamarnya gabisa ngerokok walaupun ada jendelanya. Breakfastnya enak banget, pelayanannya oke dan ramah.",2019-08-17
10772,Traveloka,Hotel Santika Depok,"lokasinya strategis, bersambung dengan dmal.","Lokasinya strategis, bersambung dengan dmal.",2019-08-10
10773,Traveloka,Hotel Santika Depok,kamar bersih dan nyaman. saya selalu meminta kamar bebas rokok,Kamar bersih dan nyaman. Saya selalu meminta kamar bebas rokok,2019-08-10
10774,Traveloka,Hotel Santika Depok,untuk makanannya banyak macamnya. kondisi kamarnya nyaman dan akses ke mal juga mudah.,Untuk makanannya banyak macamnya. kondisi kamarnya nyaman dan akses ke mal juga mudah.,2019-08-10
10775,Traveloka,Hotel Santika Depok,lokasi susah karena gabung dengan mal dan apartment kamar terlalu kecil dan berisik sarapan biasa-biasa saja.,Lokasi susah karena gabung dengan mal dan apartment kamar terlalu kecil dan berisik sarapan biasa-biasa saja.,2019-08-10
10776,Traveloka,Hotel Santika Depok,hotel yang bagus dan keramahan yang bagus,Hotel yang bagus dan keramahan yang bagus,2019-08-03
10777,Traveloka,Hotel Santika Depok,sering memilih hotel ini jika berkunjung ke depok karena lokasinya yang strategis.,Sering memilih hotel ini jika berkunjung ke Depok karena lokasinya yang strategis.,2019-07-27
10778,Traveloka,Hotel Santika Depok,itu bagus. kamarnya tidak sebesar gambarnya. tapi tetap sangat nyaman,Itu bagus. Kamarnya tidak sebesar gambarnya. Tapi tetap sangat nyaman,2019-07-20
10779,Traveloka,Hotel Santika Depok,tempat bersih nyaman pegawai ramah makanan yang enak.,Tempat bersih nyaman pegawai ramah makanan yang enak.,2019-07-20
10780,Traveloka,Hotel Santika Depok,pengalaman keluarga kami tinggal selama 2 hari di hotel ini adalah semua makanan; 1. sarapan sangat enak dan enak untuk banyak varian dan direkomendasikan 2. sesuatu yang terasa tidak nyaman di hotel adalah: ukuran kamar terasa lebih sedikit dan juga kolam renang,Pengalaman keluarga kami tinggal selama 2 hari di hotel ini adalah semua makanan; 1. Sarapan sangat enak dan enak untuk banyak varian dan direkomendasikan 2. Sesuatu yang terasa tidak nyaman di hotel adalah: ukuran kamar terasa lebih sedikit dan juga kolam renang,2019-07-20
10781,Traveloka,Hotel Santika Depok,"bagus sekali, pelayanannya","Nice sekali, pelayanannya",2019-07-20
10782,Traveloka,Hotel Santika Depok,"kamar bersih, kamar mandi bersih. pilihan menu breakfast variatif. kolam renang kecil.","Kamar bersih, kamar mandi bersih. Pilihan menu breakfast variatif. Kolam renang kecil.",2019-07-13
10783,Traveloka,Hotel Santika Depok,hotel ini pas untuk liburan keluarga. namun ada yang kurang yaitu kolam renang khusus anak-anak.,Hotel ini pas untuk liburan keluarga. Namun ada yang kurang yaitu kolam renang khusus anak-anak.,2019-07-13
10784,Traveloka,Hotel Santika Depok,"lokasi baik mudah akses ke dmall, tetapi menurut saya kondisi fasilitas hotel (seperti kolam renang, gym) dan kondisi kamar (seperti furniture, luas kamar, dan kebersihan kamar) tidak sesuai dengan harga yang diberikan.","Lokasi oke mudah akses ke DMall, tetapi menurut saya kondisi fasilitas hotel (seperti kolam renang, gym) dan kondisi kamar (seperti furniture, luas kamar, dan kebersihan kamar) tidak sesuai dengan harga yang diberikan.",2019-07-06
10785,Traveloka,Hotel Santika Depok,"standar 3 hotel. tidak nyaman karena kadang-kadang kebisingan di atas kamarku, tapi secara keseluruhan bagus. sarapannya begitu. hal yang baik adalah akses ke d 39; mall. terima kasih, hotel santika.","Standar 3 * hotel. Tidak nyaman karena kadang-kadang kebisingan di atas kamarku, tapi secara keseluruhan bagus. Sarapannya begitu. Hal yang baik adalah akses ke D&#39;Mall. Terima kasih, Hotel Santika.",2019-06-29
10786,Traveloka,Hotel Santika Depok,"kamarnya bersih, pelayanannya sopan dan ramah meski saya pulang kerja hanya pakai sendal jempit disini rasanya tidur juga nyenyak, ac-nya dingin dan saya senang saat ditanya smoking room atau tidak, karena tidak semua hotel menanyakan hal itu. terima kasih santika. : )","Kamarnya bersih, pelayanannya sopan dan ramah meski saya pulang kerja hanya pakai sendal jempit disini rasanya tidur juga nyenyak, AC-nya dingin dan saya senang saat ditanya smoking room atau tidak, karena tidak semua hotel menanyakan hal itu. Terima kasih Santika. :)",2019-06-29
10787,Traveloka,Hotel Santika Depok,"kamar bagus, pelayanan baik, tapi sayang kolam renangnya tidak ada yang untuk anak-anak, area kolam renang agak agak berbau sampah.","Kamar bagus, pelayanan oke, tapi sayang kolam renangnya tidak ada yang untuk anak-anak, area kolam renang agak agak berbau sampah.",2019-06-29
10788,Traveloka,Hotel Santika Depok,"saluran air kamar mandinya bumpet, kolam renangnya buruk dan pemandangannya komplek yang kumuh.","Saluran air kamar mandinya bumpet, kolam renangnya jelek dan pemandangannya komplek yang kumuh.",2019-06-29
10789,Traveloka,Hotel Santika Depok,"kamarnya bagus. fasilitas kamar lengkap, bersih dan stafnya ramah sekali.","Kamarnya bagus. Fasilitas kamar lengkap, bersih dan stafnya ramah sekali.",2019-06-29
10790,Traveloka,Hotel Santika Depok,kamarnya walaupun tidak baru tapi masih lumayan lah. segala perlengkapan komplet banget di kamar. pelayanan baik dan makanan juga banyak. jika ingin berlibur mungkin hotel ini bukan alternatif tempat menginap karena hanya ada mal dan kalau mau ke atraksi lain harus keluar lagi. hotel ini cocok untuk relaksasi dan acara kantor.,Kamarnya walaupun tidak baru tapi masih lumayan lah. Segala perlengkapan komplet banget di kamar. Pelayanan baik dan makanan juga banyak. Jika ingin berlibur mungkin hotel ini bukan alternatif tempat menginap karena hanya ada mal dan kalau mau ke atraksi lain harus keluar lagi. Hotel ini cocok untuk relaksasi dan acara kantor.,2019-06-22
10791,Traveloka,Hotel Santika Depok,"sarapannya enak, dekat mal enak cuma kolam renangnya kecil.","Sarapannya enak, dekat mal enak cuma kolam renangnya kecil.",2019-06-22
10792,Traveloka,Hotel Santika Depok,"kamar bersih, dan nyaman, next menginap lagi di sini.","Kamar bersih, dan nyaman, next menginap lagi di sini.",2019-06-22
10793,Traveloka,Hotel Santika Depok,"hotelnya strategis. kami dapat kamar junior suite (di-upgrade) yang juga luas. tapi imho penerangannya kurang ya. ada yang lucu juga, layout toiletnya tempel dekat wastafel, jadi sempit.","Hotelnya strategis. kami dapat kamar junior suite (di-upgrade) yang juga luas. Tapi imho penerangannya kurang ya. Ada yang lucu juga, layout toiletnya tempel dekat wastafel, jadi sempit.",2019-06-22
10794,Traveloka,Hotel Santika Depok,"tempat yang sangat strategis berdekatan dengan mal, banyak pilihan kulinernya. bagus pokoknya untuk hotelnya bersih hanya sayang. handuknya kusam.","Tempat yang sangat strategis berdekatan dengan mal, banyak pilihan kulinernya. Mantap pokoknya untuk hotelnya bersih hanya sayang. Handuknya kusam.",2019-06-22
10795,Traveloka,Hotel Santika Depok,"peyayanan sangat baik, proses check-in mudah.","Peyayanan sangat baik, proses check-in mudah.",2019-06-22
10796,Traveloka,Hotel Santika Depok,"hotel bersih, staf ramah, breakfast enak dan banyak pilihan. cuma lantai kamarnya tinggi banget tingkat 25 sampai 27","Hotel bersih, staf ramah, breakfast enak dan banyak pilihan. Cuma lantai kamarnya tinggi banget tingkat 25 sampai 27",2019-06-22
10797,Traveloka,Hotel Santika Depok,"saya sangat suka lokasinya karena ada penghubung antara hotel dan mall d'mall. tetapi makannya rata-rata kurang enak, kamarnya kecil dibanding harga yang hampir sama dengan hotel di dekat situ.","Saya sangat suka lokasinya karena ada penghubung antara hotel dan mall D’Mall. Tetapi makannya rata-rata kurang enak, kamarnya kecil dibanding harga yang hampir sama dengan hotel di dekat situ.",2019-06-22
10798,Traveloka,Hotel Santika Depok,hotel yang nyaman bagi kami karena menyatu dengan mall depok. jadi jika malam kami bisa jalan jalan dan makan bersama keluarga dengan banyak pilihan lokasi kuliner. kamar sesuai dengan standar hotel santika lainnya. kebersihan baik. pelayanan baik. kapan-kapan kemungkinan kesini lagi.,Hotel yang nyaman bagi kami karena menyatu dengan mall depok. Jadi jika malam kami bisa jalan jalan dan makan bersama keluarga dengan banyak pilihan lokasi kuliner. Kamar sesuai dengan standar hotel santika lainnya. Kebersihan baik. Pelayanan baik. Kapan-kapan kemungkinan kesini lagi.,2019-06-22
10799,Traveloka,Hotel Santika Depok,"makanannya juarak! staffnya juga ramah bngt! cuma agak ngerasa kurang nyaman sama parkirannya sih, karena digabung sama pengunjung mall, jd penuh banget dan susah nyari parkirnya. tapi overall, awesome!","Makanannya juaraaaaaaaaakkk!!! Staffnya juga ramah bngttttt! Cuma agak ngerasa kurang nyaman sama parkirannya sih, krn digabung sama pengunjung mall, jd penuh banget dan susah nyari parkirnya. Tp overall, AWESOME!!!",2019-06-15
10800,Traveloka,Hotel Santika Depok,"alhamdulillah. pelayanan hotel yang baik. didukung dengan keramah-tamahan dari rekan-rekan hotel, fasilitas hotel yang baik serta lokasi yang strategis dengan mal dan kuliner depok.","Alhamdulillah. Pelayanan hotel yang baik. Didukung dengan keramah-tamahan dari rekan-rekan hotel, fasilitas hotel yang baik serta lokasi yang strategis dengan mal dan kuliner depok.",2019-06-15
10801,Traveloka,Hotel Santika Depok,menu sahoor baik dengan paket berharga,Menu Sahoor baik dengan paket berharga,2019-06-15
10802,Traveloka,Hotel Santika Depok,"kamar bersih dan rapi, hanya tidak wangi. varian makan sahur banyak tapi menu buka puasa seperti tahjil masih di hidangkan dan rasa kurang menurut saya karena ada asin dan ada yang tidak ada rasa sama sekali tapi saya suka dengan juice n infus waternya semoga kedepannya lbh baik","Kamar bersih dan rapi, hanya tidak wangi. Varian makan sahur banyak tapi menu buka puasa seperti tahjil masih di hidangkan dan rasa kurang menurut saya karena ada asin dan ada yang tidak ada rasa sama sekali tp saya suka dgn juice n infus waternya semoga kedepannya LBH baik",2019-06-15
